organism	gene	uniprot	length	pdb_id	method	resolution_A	chains	coverage_frac
human	HRAS	P01112	189	5WFP	X-ray	2.08	Q/R=1-166	0.878
human	HRAS	P01112	189	5WFQ	X-ray	2.26	Q/R=1-166	0.878
human	HRAS	P01112	189	5WFR	X-ray	2.46	Q/R=1-166	0.878
human	HRAS	P01112	189	5WPL	X-ray	2.15	A/D/G/J=1-166	0.878
human	HRAS	P01112	189	5X9S	X-ray	2.50	A=1-166	0.878
human	HRAS	P01112	189	5ZC6	NMR		A=1-166	0.878
human	HRAS	P01112	189	621P	X-ray	2.40	A=1-166	0.878
human	HRAS	P01112	189	6AMB	X-ray	2.50	A=1-168	0.889
human	HRAS	P01112	189	6AXG	X-ray	3.30	B/D/F/H/J/L=1-166	0.878
human	HRAS	P01112	189	6BVI	X-ray	1.75	A/C=1-166	0.878
human	HRAS	P01112	189	6BVJ	X-ray	1.75	A/C=1-166	0.878
human	HRAS	P01112	189	6BVK	X-ray	1.80	A/C=1-166	0.878
human	HRAS	P01112	189	6BVL	X-ray	1.75	A/C=1-166	0.878
human	HRAS	P01112	189	6BVM	X-ray	1.80	A/C=1-166	0.878
human	HRAS	P01112	189	6CUO	X-ray	1.73	A/C=1-166	0.878
human	HRAS	P01112	189	6CUP	X-ray	1.83	A/C=1-166	0.878
human	HRAS	P01112	189	6CUR	X-ray	1.73	A/C=1-166	0.878
human	HRAS	P01112	189	6D55	X-ray	1.68	A/C=1-166	0.878
human	HRAS	P01112	189	6D56	X-ray	1.68	A/C=1-166	0.878
human	HRAS	P01112	189	6D59	X-ray	1.70	A/C=1-166	0.878
human	HRAS	P01112	189	6D5E	X-ray	1.75	A/C=1-166	0.878
human	HRAS	P01112	189	6D5G	X-ray	1.92	A/C=1-166	0.878
human	HRAS	P01112	189	6D5H	X-ray	1.80	A/C=1-166	0.878
human	HRAS	P01112	189	6D5J	X-ray	1.75	A/C=1-166	0.878
human	HRAS	P01112	189	6D5L	X-ray	1.70	A/C=1-166	0.878
human	HRAS	P01112	189	6D5M	X-ray	2.08	Q/R=1-166	0.878
human	HRAS	P01112	189	6D5V	X-ray	2.04	Q/R=1-166	0.878
human	HRAS	P01112	189	6D5W	X-ray	2.48	Q/R=1-166	0.878
human	HRAS	P01112	189	6DZH	X-ray	1.95	A/B/C=1-166	0.878
human	HRAS	P01112	189	6E6C	X-ray	1.90	A=1-166	0.878
human	HRAS	P01112	189	6E6P	X-ray	1.93	A/B/C=1-166	0.878
human	HRAS	P01112	189	6MQT	X-ray	1.50	A/B/C/D/E/F/G/H=1-166	0.878
human	HRAS	P01112	189	6NTC	X-ray	2.90	A=1-166	0.878
human	HRAS	P01112	189	6NTD	X-ray	3.15	A=1-166	0.878
human	HRAS	P01112	189	6Q21	X-ray	1.95	A/B/C/D=1-171	0.905
human	HRAS	P01112	189	6V94	X-ray	1.80	A/C=1-166	0.878
human	HRAS	P01112	189	6V9F	X-ray	1.85	A/C=1-166	0.878
human	HRAS	P01112	189	6V9J	X-ray	1.76	A/C=1-166	0.878
human	HRAS	P01112	189	6V9L	X-ray	1.70	A/C=1-166	0.878
human	HRAS	P01112	189	6V9M	X-ray	1.65	A/C=1-166	0.878
human	HRAS	P01112	189	6V9N	X-ray	1.65	A/C=1-166	0.878
human	HRAS	P01112	189	6V9O	X-ray	1.80	A/C=1-166	0.878
human	HRAS	P01112	189	6ZJ0	X-ray	1.76	A=1-166	0.878
human	HRAS	P01112	189	6ZL3	X-ray	2.03	A=1-166	0.878
human	HRAS	P01112	189	721P	X-ray	2.00	A=1-166	0.878
human	HRAS	P01112	189	7DPH	X-ray	1.54	A=1-166	0.878
human	HRAS	P01112	189	7DPJ	X-ray	1.98	A=1-166	0.878
human	HRAS	P01112	189	7JHP	X-ray	2.77	A=1-166	0.878
human	HRAS	P01112	189	7JIF	X-ray	1.76	A=1-166	0.878
human	HRAS	P01112	189	7JIG	X-ray	2.32	A=1-166	0.878
human	HRAS	P01112	189	7JIH	X-ray	1.99	A/B=1-166	0.878
human	HRAS	P01112	189	7JII	X-ray	1.53	A/B=1-166	0.878
human	HRAS	P01112	189	7L0F	X-ray	1.98	A/E/G/L=1-166	0.878
human	HRAS	P01112	189	7L0G	X-ray	2.54	A/B/E/G=1-166	0.878
human	HRAS	P01112	189	7OG9	X-ray	1.75	A=1-166	0.878
human	HRAS	P01112	189	7OGA	X-ray	1.90	A=1-166	0.878
human	HRAS	P01112	189	7OGB	X-ray	1.85	A=1-166	0.878
human	HRAS	P01112	189	7OGC	X-ray	1.70	A=1-166	0.878
human	HRAS	P01112	189	7OGD	X-ray	1.95	A=1-166	0.878
human	HRAS	P01112	189	7OGE	X-ray	2.10	A=1-166	0.878
human	HRAS	P01112	189	7OGF	X-ray	1.80	A=1-166	0.878
human	HRAS	P01112	189	7TAM	X-ray	1.87	A=1-166	0.878
human	HRAS	P01112	189	7VV8	X-ray	1.70	A=1-166	0.878
human	HRAS	P01112	189	7VV9	X-ray	1.60	A=1-170	0.899
human	HRAS	P01112	189	7VVG	X-ray	1.70	A=1-166	0.878
human	HRAS	P01112	189	821P	X-ray	1.50	A=1-166	0.878
human	HRAS	P01112	189	8BE6	X-ray	2.90	R=1-166	0.878
human	HRAS	P01112	189	8BE7	X-ray	3.00	R=1-166	0.878
human	HRAS	P01112	189	8BE8	X-ray	2.40	R=1-166	0.878
human	HRAS	P01112	189	8BE9	X-ray	2.51	R=1-166	0.878
human	HRAS	P01112	189	8BEA	X-ray	2.47	R=1-166	0.878
human	HRAS	P01112	189	8BOS	X-ray	2.10	R=1-166	0.878
human	HRAS	P01112	189	8BWG	X-ray	1.32	R=1-166	0.878
human	HRAS	P01112	189	8CNJ	X-ray	1.35	A/B=1-166	0.878
human	HRAS	P01112	189	8CNN	X-ray	1.48	A=1-166	0.878
human	HRAS	P01112	189	8ELK	X-ray	1.80	A=1-189	1.000
human	HRAS	P01112	189	8ELR	X-ray	2.05	A=1-189	1.000
human	HRAS	P01112	189	8ELS	X-ray	2.27	A=1-189	1.000
human	HRAS	P01112	189	8ELT	X-ray	1.66	A=1-189	1.000
human	HRAS	P01112	189	8ELU	X-ray	1.93	A=1-189	1.000
human	HRAS	P01112	189	8ELV	X-ray	2.15	A=1-189	1.000
human	HRAS	P01112	189	8ELW	X-ray	1.70	A=1-189	1.000
human	HRAS	P01112	189	8ELX	X-ray	1.98	A=1-189	1.000
human	HRAS	P01112	189	8ELY	X-ray	1.75	A=1-189	1.000
human	HRAS	P01112	189	8ELZ	X-ray	1.96	A=1-189	1.000
human	HRAS	P01112	189	8EM0	X-ray	2.11	A=1-189	1.000
human	HRAS	P01112	189	8FG3	X-ray	1.49	A=1-166	0.878
human	HRAS	P01112	189	8FG4	X-ray	1.85	A=1-166	0.878
human	HRAS	P01112	189	8OSM	X-ray	2.05	A=1-166	0.878
human	HRAS	P01112	189	8OSN	X-ray	1.80	A=1-166	0.878
human	HRAS	P01112	189	8OSO	X-ray	2.50	A=1-166	0.878
human	HRAS	P01112	189	8TBG	X-ray	1.20	A/B=1-166	0.878
human	HRAS	P01112	189	8TLR	X-ray	1.70	A=1-166	0.878
human	HRAS	P01112	189	8WWC	X-ray	2.80	A/B=1-166	0.878
human	HSCB	Q8IWL3	235	3BVO	X-ray	3.00	A/B=30-235	0.877
human	HSPA1A	P0DMV8	641	1HJO	X-ray	2.30	A=3-382	0.593
human	HSPA1A	P0DMV8	641	1S3X	X-ray	1.84	A=1-382	0.596
human	HSPA1A	P0DMV8	641	1XQS	X-ray	2.90	C/D=184-371	0.293
human	HSPA1A	P0DMV8	641	2E88	X-ray	1.80	A=1-388	0.605
human	HSPA1A	P0DMV8	641	2E8A	X-ray	1.77	A=1-388	0.605
human	HSPA1A	P0DMV8	641	2LMG	NMR		A=537-610	0.115
human	HSPA1A	P0DMV8	641	3A8Y	X-ray	2.30	A/B=1-388	0.605
human	HSPA1A	P0DMV8	641	3ATU	X-ray	1.65	A=1-388	0.605
human	HSPA1A	P0DMV8	641	3ATV	X-ray	1.58	A=1-388	0.605
human	HSPA1A	P0DMV8	641	3AY9	X-ray	1.75	A=1-388	0.605
human	HSPA1A	P0DMV8	641	3D2E	X-ray	2.35	B/D=1-382	0.596
human	HSPA1A	P0DMV8	641	3D2F	X-ray	2.30	B/D=1-382	0.596
human	HSPA1A	P0DMV8	641	3JXU	X-ray	2.14	A=1-387	0.604
human	HSPA1A	P0DMV8	641	3LOF	X-ray	2.40	A/B/C/D/E/F=534-641	0.168
human	HSPA1A	P0DMV8	641	3Q49	X-ray	1.54	C=634-641	0.012
human	HSPA1A	P0DMV8	641	4IO8	X-ray	2.58	A=1-382	0.596
human	HSPA1A	P0DMV8	641	4J8F	X-ray	2.70	A=1-382	0.596
human	HSPA1A	P0DMV8	641	4PO2	X-ray	2.00	A/B=386-613	0.356
human	HSPA1A	P0DMV8	641	4WV5	X-ray	2.04	A/B=395-543	0.232
human	HSPA1A	P0DMV8	641	4WV7	X-ray	2.42	A/B=395-543	0.232
human	HSPA1A	P0DMV8	641	5AQW	X-ray	1.53	A=1-380	0.593
human	HSPA1A	P0DMV8	641	5AQX	X-ray	2.12	A=1-380	0.593
human	HSPA1A	P0DMV8	641	5AQY	X-ray	1.56	A=1-380	0.593
human	HSPA1A	P0DMV8	641	5AQZ	X-ray	1.65	A=1-380	0.593
human	HSPA1A	P0DMV8	641	5AR0	X-ray	1.90	A=1-380	0.593
human	HSPA1A	P0DMV8	641	5BN8	X-ray	1.34	A=1-388	0.605
human	HSPA1A	P0DMV8	641	5BN9	X-ray	1.69	A=1-388	0.605
human	HSPA1A	P0DMV8	641	5BPL	X-ray	1.93	A=1-388	0.605
human	HSPA1A	P0DMV8	641	5BPM	X-ray	1.83	A=1-388	0.605
human	HSPA1A	P0DMV8	641	5BPN	X-ray	2.10	A=1-388	0.605
human	HSPA1A	P0DMV8	641	5GJJ	NMR		A=385-641	0.401
human	HSPA1A	P0DMV8	641	5MKR	X-ray	1.87	A=1-380	0.593
human	HSPA1A	P0DMV8	641	5MKS	X-ray	1.99	A=1-380	0.593
human	HSPA1A	P0DMV8	641	5XI9	NMR		A=381-564	0.287
human	HSPA1A	P0DMV8	641	5XIR	NMR		A=381-564	0.287
human	HSPA1A	P0DMV8	641	6FHK	X-ray	1.66	A/B=1-381	0.594
human	HSPA1A	P0DMV8	641	6G3R	X-ray	1.40	A=3-382	0.593
human	HSPA1A	P0DMV8	641	6G3S	X-ray	2.30	A=3-382	0.593
human	HSPA1A	P0DMV8	641	6JPV	X-ray	2.15	A/B=395-537	0.223
human	HSPA1A	P0DMV8	641	6K39	X-ray	1.40	A/B=395-537	0.223
human	HSPA1A	P0DMV8	641	6ZYI	X-ray	1.52	A=4-381	0.590
human	HSPA1A	P0DMV8	641	7FGM	X-ray	2.20	A=1-382	0.596
human	HSPA1A	P0DMV8	641	7GY4	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GY5	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GY6	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GY7	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GY8	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GY9	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYA	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYB	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYC	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYD	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYE	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYF	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYG	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYH	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYI	X-ray	1.92	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYJ	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYK	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYL	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYM	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYN	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYO	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYP	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYQ	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYR	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYS	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYT	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYU	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYV	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYW	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7GYX	X-ray	2.15	A=1-380	0.593
human	HSPA1A	P0DMV8	641	7KW7	EM	3.57	C/D=1-641	1.000
human	HSPA1A	P0DMV8	641	7Q4R	X-ray	1.79	A=1-380	0.593
human	HSPA1A	P0DMV8	641	9DYA	X-ray	1.89	B=634-641	0.012
human	HSPA1B	P0DMV9	641	4J8F	X-ray	2.70	A=1-382, A=384-600	0.934
human	HSPA1B	P0DMV9	641	6FDT	NMR		B=633-641	0.014
human	HSPA1B	P0DMV9	641	7F4X	Other	1.60	A=3-380	0.590
human	HSPA1B	P0DMV9	641	7F4Z	X-ray	1.80	A=3-380	0.590
human	HSPA1B	P0DMV9	641	7F50	X-ray	1.70	A=3-380	0.590
human	HSPA1L	P34931	641	3GDQ	X-ray	1.80	A=1-386	0.602
human	HSPA2	P54652	639	3I33	X-ray	1.30	A=6-386	0.596
human	HSPA2	P54652	639	4FSV	X-ray	1.80	A=2-387	0.604
human	HSPA2	P54652	639	5FPD	X-ray	1.97	A/B=4-386	0.599
human	HSPA2	P54652	639	5FPE	X-ray	1.96	A/B=4-386	0.599
human	HSPA2	P54652	639	5FPM	X-ray	1.96	A/B=4-386	0.599
human	HSPA2	P54652	639	5FPN	X-ray	1.96	A/B=4-639	0.995
human	HSPA6	P17066	643	3FE1	X-ray	2.20	A/B/C=6-385	0.591
human	HSPA8	P11142	646	3AGY	X-ray	1.85	C/D/F=639-646	0.012
human	HSPA8	P11142	646	3AGZ	X-ray	2.51	C/D/E/F=639-646	0.012
human	HSPA8	P11142	646	3ESK	X-ray	2.05	B=635-646	0.019
human	HSPA8	P11142	646	3FZF	X-ray	2.20	A=4-381	0.585
human	HSPA8	P11142	646	3FZH	X-ray	2.00	A=4-381	0.585
human	HSPA8	P11142	646	3FZK	X-ray	2.10	A=4-381	0.585
human	HSPA8	P11142	646	3FZL	X-ray	2.20	A=4-381	0.585
human	HSPA8	P11142	646	3FZM	X-ray	2.30	A=4-381	0.585
human	HSPA8	P11142	646	3LDQ	X-ray	1.90	A=4-381	0.585
human	HSPA8	P11142	646	3M3Z	X-ray	2.10	A=4-381	0.585
human	HSPA8	P11142	646	4H5N	X-ray	1.86	A/B=2-384	0.593
human	HSPA8	P11142	646	4H5R	X-ray	1.64	A/B=2-384	0.593
human	HSPA8	P11142	646	4H5T	X-ray	1.90	A=2-384	0.593
human	HSPA8	P11142	646	4H5V	X-ray	1.75	A=2-384	0.593
human	HSPA8	P11142	646	4H5W	X-ray	1.94	A/B=2-384	0.593
human	HSPA8	P11142	646	4HWI	X-ray	2.27	A=5-381	0.584
human	HSPA8	P11142	646	4KBQ	X-ray	2.91	C/D=541-646	0.164
human	HSPA8	P11142	646	5AQF	X-ray	1.88	A/C=1-381	0.590
human	HSPA8	P11142	646	5AQG	X-ray	2.24	A/C/E=1-381	0.590
human	HSPA8	P11142	646	5AQH	X-ray	2.00	A=1-381	0.590
human	HSPA8	P11142	646	5AQI	X-ray	1.98	A/C=1-381	0.590
human	HSPA8	P11142	646	5AQJ	X-ray	1.96	A/C/E=1-381	0.590
human	HSPA8	P11142	646	5AQK	X-ray	2.09	A=1-381	0.590
human	HSPA8	P11142	646	5AQL	X-ray	1.69	A/C=1-381	0.590
human	HSPA8	P11142	646	5AQM	X-ray	1.63	A/C=1-381	0.590
human	HSPA8	P11142	646	5AQN	X-ray	2.45	A/C/E=1-381	0.590
human	HSPA8	P11142	646	5AQO	X-ray	2.12	A/C/E=1-381	0.590
human	HSPA8	P11142	646	5AQP	X-ray	2.08	A/C/E=1-381	0.590
human	HSPA8	P11142	646	5AQQ	X-ray	2.72	A/C/E=1-381	0.590
human	HSPA8	P11142	646	5AQR	X-ray	1.91	A/C/E=1-381	0.590
human	HSPA8	P11142	646	5AQS	X-ray	2.00	A/C=1-381	0.590
human	HSPA8	P11142	646	5AQT	X-ray	1.90	A=1-381	0.590
human	HSPA8	P11142	646	5AQU	X-ray	1.92	A=1-381	0.590
human	HSPA8	P11142	646	5AQV	X-ray	1.75	A=1-381	0.590
human	HSPA8	P11142	646	6B1I	X-ray	2.30	A/B=5-381	0.584
human	HSPA8	P11142	646	6B1M	X-ray	1.90	A/B=5-381	0.584
human	HSPA8	P11142	646	6B1N	X-ray	1.80	A/B=5-381	0.584
human	HSPA8	P11142	646	6ZYJ	X-ray	1.85	A/B=5-384	0.588
human	HSPA9	P38646	679	3N8E	X-ray	2.80	A/B=439-597	0.234
human	HSPA9	P38646	679	4KBO	X-ray	2.80	A=52-431	0.560
human	HSPA9	P38646	679	6NHK	X-ray	2.78	A/B=54-429	0.554
human	HSPA9	P38646	679	6P2U	X-ray	2.00	A=52-431	0.560
human	HSPA9	P38646	679	6PMT	X-ray	2.30	A=52-431	0.560
human	HSPA9	P38646	679	9BLS	EM	2.96	A=46-639	0.875
human	HSPA9	P38646	679	9BLT	EM	3.38	A=46-639	0.875
human	HSPA9	P38646	679	9BLU	EM	3.38	A=46-559	0.757
human	HSPB2	Q16082	182	6F2R	X-ray	3.90	A/C/D/E/F/G/I/J/K=1-182	1.000
human	HSPB3	Q12988	150	6F2R	X-ray	3.90	Q/T/V=1-149	0.993
human	HSPB6	O14558	160	4JUS	X-ray	2.50	A/B/C/D/E/F/G/H=57-160	0.650
human	HSPB6	O14558	160	4JUT	X-ray	2.20	A/B/C/D/E/F/G/H=57-160	0.650
human	HSPB6	O14558	160	5LTW	X-ray	4.50	C/D/G/H/K/L=1-149	0.931
human	HSPB6	O14558	160	5LU1	X-ray	2.40	C/D/G/H=13-20	0.050
human	HSPB6	O14558	160	5LU2	X-ray	2.50	C/D=11-23	0.081
human	HSPB6	O14558	160	5LUM	X-ray	2.60	A/B/C/D/E=72-149, F/G/H/I/J=2-10	0.544
human	HSPB6	O14558	160	5OK9	X-ray	2.35	A/B/E/F=12-19	0.050
human	HSPB6	O14558	160	5OKF	X-ray	3.20	A/B/C/D=12-19	0.050
human	HSPB7	Q9UBY9	170	8PA0	X-ray	2.85	B=73-157	0.500
human	HSPB7	Q9UBY9	170	8RHA	X-ray	2.18	A/B/C=73-157	0.500
human	HSPB8	Q9UJY1	196	8S7A	X-ray	1.95	A=87-168	0.418
human	HSPG2	P98160	4391	3SH4	X-ray	1.50	A=4197-4391	0.044
human	HSPG2	P98160	4391	3SH5	X-ray	2.80	A=4197-4391	0.044
human	HTT	P42858	3142	2LD0	NMR		A=1-17	0.005
human	HTT	P42858	3142	2LD2	NMR		A=1-17	0.005
human	HTT	P42858	3142	3IO4	X-ray	3.63	A/B/C=1-64	0.020
human	HTT	P42858	3142	3IO6	X-ray	3.70	A/B/C=1-64	0.020
human	HTT	P42858	3142	3IOR	X-ray	3.60	A/B/C=1-64	0.020
human	HTT	P42858	3142	3IOT	X-ray	3.50	A/B/C=1-64	0.020
human	HTT	P42858	3142	3IOU	X-ray	3.70	A/B/C=1-64	0.020
human	HTT	P42858	3142	3IOV	X-ray	3.70	A/B/C=1-64	0.020
human	HTT	P42858	3142	3IOW	X-ray	3.50	A/B/C=1-64	0.020
human	HTT	P42858	3142	3LRH	X-ray	2.60	B/D/F/H/J/L/N/P=5-18	0.004
human	HTT	P42858	3142	4FE8	X-ray	3.00	A/B/C=1-64	0.020
human	HTT	P42858	3142	4FEB	X-ray	2.80	A/B/C=1-64	0.020
human	HTT	P42858	3142	4FEC	X-ray	3.00	A/B/C=1-64	0.020
human	HTT	P42858	3142	4FED	X-ray	2.81	A/B/C=1-64	0.020
human	HTT	P42858	3142	4RAV	X-ray	2.50	E/F=1-17	0.005
human	HTT	P42858	3142	6EZ8	EM	4.00	A=1-3142	1.000
human	HTT	P42858	3142	6N8C	NMR		A/B/C/D=2-24	0.007
human	HTT	P42858	3142	6RMH	EM	9.60	A=1-3142	1.000
human	HTT	P42858	3142	6X9O	EM	2.60	A=1-3142	1.000
human	HTT	P42858	3142	6YEJ	EM	18.20	A=18-3142	0.995
human	HTT	P42858	3142	7DXJ	EM	3.60	A=1-3142	1.000
human	HTT	P42858	3142	7DXK	EM	4.10	A=18-3142	0.995
human	HTT	P42858	3142	8R2O	X-ray	3.23	A/B=1-64	0.020
human	HTT	P42858	3142	8SAH	EM	3.20	A=2093-3136	0.332
human	HTT	P42858	3142	8VLX	EM	2.60	A=1-3142	1.000
human	HTT	P42858	3142	8W15	EM	2.72	A=1-3142	1.000
human	HYPK	Q9NX55	121	6C95	X-ray	3.15	D=27-121	0.785
human	HYPK	Q9NX55	121	6PW9	EM	4.03	D=1-121	1.000
human	HYPK	Q9NX55	121	9F1D	EM	3.26	DD=1-121	1.000
human	IBA57	Q5T440	356	6GEU	X-ray	1.55	A=43-356	0.882
human	IBA57	Q5T440	356	6QE3	X-ray	1.75	A=44-352	0.868
human	IBA57	Q5T440	356	6QE4	X-ray	2.30	A=31-356	0.916
human	IDH3B	O43837	385	6KDE	X-ray	3.00	B/D=35-374	0.883
human	IDH3B	O43837	385	6KDF	X-ray	3.05	C/D/F/H/J/L/N/P=35-374	0.883
human	IDH3B	O43837	385	6KDY	X-ray	3.02	B/D/F/H=35-374	0.883
human	IDH3B	O43837	385	6KE3	X-ray	3.31	B/D/F/H=35-374	0.883
human	IDH3B	O43837	385	7CE3	X-ray	3.47	D=35-374	0.883
human	IDH3B	O43837	385	8GRB	X-ray	2.85	C/D/F/H/J/L/N/P=35-374	0.883
human	IDH3B	O43837	385	8GRD	X-ray	2.70	B=35-374	0.883
human	IDH3B	O43837	385	8GRU	X-ray	2.85	B/D=35-374	0.883
human	IDH3B	O43837	385	8GS5	X-ray	4.49	B/F/J/N=35-374	0.883
human	IFI16	Q16666	785	2OQ0	X-ray	2.00	A/B/C/D=192-393	0.257
human	IFI16	Q16666	785	3B6Y	X-ray	2.35	A/B=571-766	0.250
human	IFI16	Q16666	785	3RLN	X-ray	2.25	A=571-766	0.250
human	IFI16	Q16666	785	3RLO	X-ray	1.80	A=571-766	0.250
human	IFI16	Q16666	785	3RNU	X-ray	2.50	A/B/C/D=571-766	0.250
human	IFI16	Q16666	785	4QGU	X-ray	2.54	A/B=192-393	0.257
human	IFI16	Q16666	785	8X70	X-ray	1.70	A/B/C/D=192-393	0.257
human	IFIT2	P09913	472	4G1T	X-ray	2.80	A/B=1-472	1.000
human	IFIT3	O14879	490	6C6K	X-ray	2.54	C/D=416-459	0.090
human	IFNL4	K9M1U5	179	9BPU	EM	3.26	C=21-179	0.888
human	IGFBP3	P17936	291	7WRQ	EM	3.60	B=28-291	0.907
human	IKZF1	Q13422	519	6H0F	X-ray	3.25	C/F/I/L=141-174	0.066
human	IKZF1	Q13422	519	8D7Z	EM	3.10	C=112-196	0.164
human	IKZF1	Q13422	519	8D80	EM	3.60	C=112-196	0.164
human	IKZF1	Q13422	519	8RQC	X-ray	2.15	B/E=141-174	0.066
human	IKZF1	Q13422	519	8TNP	EM	3.30	C=143-178	0.069
human	IKZF1	Q13422	519	8TNQ	EM	2.41	C=143-178	0.069
human	IKZF1	Q13422	519	8TNR	EM	2.50	C=143-178	0.069
human	IL10	P22301	178	1ILK	X-ray	1.80	A=28-178	0.848
human	IL10	P22301	178	1INR	X-ray	2.00	A=19-178	0.899
human	IL10	P22301	178	1J7V	X-ray	2.90	L=19-178	0.899
human	IL10	P22301	178	1LK3	X-ray	1.91	A/B=26-178	0.860
human	IL10	P22301	178	1Y6K	X-ray	2.52	L=19-178	0.899
human	IL10	P22301	178	2H24	X-ray	2.00	A=19-178	0.899
human	IL10	P22301	178	2ILK	X-ray	1.60	A=19-178	0.899
human	IL10	P22301	178	6X93	EM	3.50	A/D=19-178	0.899
human	IL10	P22301	178	8SVE	X-ray	2.40	L/M=19-178	0.899
human	IL13	P35225	146	1GA3	NMR		A=35-146	0.767
human	IL13	P35225	146	1IJZ	NMR		A=35-146	0.767
human	IL13	P35225	146	1IK0	NMR		A=35-146	0.767
human	IL13	P35225	146	3BPO	X-ray	3.00	A=34-146	0.774
human	IL13	P35225	146	3G6D	X-ray	3.20	A=35-146	0.767
human	IL13	P35225	146	3L5W	X-ray	2.00	I/J=35-146	0.767
human	IL13	P35225	146	3L5X	X-ray	1.90	A=35-146	0.767
human	IL13	P35225	146	3LB6	X-ray	3.05	A/B=15-146	0.904
human	IL13	P35225	146	4I77	X-ray	1.90	Z=35-146	0.767
human	IL13	P35225	146	4PS4	X-ray	2.80	A=35-146	0.767
human	IL13	P35225	146	5E4E	X-ray	3.00	A=34-146	0.774
human	IL13	P35225	146	5L6Y	X-ray	1.99	C=35-146	0.767
human	IL13	P35225	146	8BLQ	EM	3.97	D=38-146	0.747
human	IL15	P40933	162	2XQB	X-ray	2.60	A=49-162	0.704
human	IL15	P40933	162	2Z3Q	X-ray	1.85	A/C=49-162	0.704
human	IL15	P40933	162	2Z3R	X-ray	2.00	A/C/E/G/I/K/M/O=49-162	0.704
human	IL15	P40933	162	4GS7	X-ray	2.35	A=49-162	0.704
human	IL21	Q9HBE4	162	2OQP	NMR		A=30-162	0.821
human	IL21	Q9HBE4	162	3TGX	X-ray	2.80	B/D/F/H/J/L/N/P=30-162	0.821
human	IL21	Q9HBE4	162	8ENT	X-ray	2.83	A/D/G/J=30-162	0.821
human	IL22	Q9GZX6	179	1M4R	X-ray	2.00	A/B=29-179	0.844
human	IL22	Q9GZX6	179	1YKB	X-ray	2.60	A/B/C/D/E/F=38-179	0.793
human	IL22	Q9GZX6	179	3DGC	X-ray	2.50	L/M=39-179	0.788
human	IL22	Q9GZX6	179	3DLQ	X-ray	1.90	I=29-179	0.844
human	IL22	Q9GZX6	179	3G9V	X-ray	2.76	B/D=29-179	0.844
human	IL22	Q9GZX6	179	3Q1S	X-ray	2.15	I=29-179	0.844
human	IL23R	Q5VWK5	629	5MZV	X-ray	2.80	C=1-317	0.504
human	IL23R	Q5VWK5	629	6WDQ	X-ray	3.40	C=24-317	0.467
human	IL23R	Q5VWK5	629	8OE4	EM	3.60	C=24-353	0.525
human	IL23R	Q5VWK5	629	9MFG	X-ray	2.85	A/B/C/D=25-317	0.466
human	IL2RA	P01589	272	1Z92	X-ray	2.80	B=22-238	0.798
human	IL2RA	P01589	272	2B5I	X-ray	2.30	D=22-238	0.798
human	IL2RA	P01589	272	2ERJ	X-ray	3.00	A/E=22-233	0.779
human	IL2RA	P01589	272	3IU3	X-ray	2.90	I/J/K=22-238	0.798
human	IL2RA	P01589	272	3NFP	X-ray	2.86	I/K=22-238	0.798
human	IL2RA	P01589	272	6VWU	X-ray	3.40	A=22-186	0.607
