gene	taxon	term_id	term_label	action	negated	has_replacement	file
LMAN1	Homo sapiens	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	ACCEPT	False	False	genes/human/LMAN1/LMAN1-ai-review.yaml
LMAN1	Homo sapiens	GO:0000139	Golgi membrane	ACCEPT	False	False	genes/human/LMAN1/LMAN1-ai-review.yaml
LMAN1	Homo sapiens	GO:0005789	endoplasmic reticulum membrane	ACCEPT	False	False	genes/human/LMAN1/LMAN1-ai-review.yaml
LMAN1	Homo sapiens	GO:0005537	D-mannose binding	ACCEPT	False	False	genes/human/LMAN1/LMAN1-ai-review.yaml
LMAN1	Homo sapiens	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	ACCEPT	False	False	genes/human/LMAN1/LMAN1-ai-review.yaml
LMAN1	Homo sapiens	GO:0030134	COPII-coated ER to Golgi transport vesicle	ACCEPT	False	False	genes/human/LMAN1/LMAN1-ai-review.yaml
LMAN1L	Homo sapiens	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	KEEP_AS_NON_CORE	False	False	genes/human/LMAN1L/LMAN1L-ai-review.yaml
LMAN1L	Homo sapiens	GO:0000139	Golgi membrane	KEEP_AS_NON_CORE	False	False	genes/human/LMAN1L/LMAN1L-ai-review.yaml
LMAN1L	Homo sapiens	GO:0005789	endoplasmic reticulum membrane	KEEP_AS_NON_CORE	False	False	genes/human/LMAN1L/LMAN1L-ai-review.yaml
LMAN1L	Homo sapiens	GO:0005537	D-mannose binding	KEEP_AS_NON_CORE	False	False	genes/human/LMAN1L/LMAN1L-ai-review.yaml
LMAN1L	Homo sapiens	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	KEEP_AS_NON_CORE	False	False	genes/human/LMAN1L/LMAN1L-ai-review.yaml
LMAN1L	Homo sapiens	GO:0030134	COPII-coated ER to Golgi transport vesicle	KEEP_AS_NON_CORE	False	False	genes/human/LMAN1L/LMAN1L-ai-review.yaml
LMAN2	Homo sapiens	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	ACCEPT	False	False	genes/human/LMAN2/LMAN2-ai-review.yaml
LMAN2	Homo sapiens	GO:0000139	Golgi membrane	ACCEPT	False	False	genes/human/LMAN2/LMAN2-ai-review.yaml
LMAN2	Homo sapiens	GO:0005789	endoplasmic reticulum membrane	ACCEPT	False	False	genes/human/LMAN2/LMAN2-ai-review.yaml
LMAN2	Homo sapiens	GO:0005537	D-mannose binding	ACCEPT	False	False	genes/human/LMAN2/LMAN2-ai-review.yaml
LMAN2	Homo sapiens	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	ACCEPT	False	False	genes/human/LMAN2/LMAN2-ai-review.yaml
LMAN2	Homo sapiens	GO:0030134	COPII-coated ER to Golgi transport vesicle	ACCEPT	False	False	genes/human/LMAN2/LMAN2-ai-review.yaml
LMAN2L	Homo sapiens	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	KEEP_AS_NON_CORE	False	False	genes/human/LMAN2L/LMAN2L-ai-review.yaml
LMAN2L	Homo sapiens	GO:0000139	Golgi membrane	KEEP_AS_NON_CORE	False	False	genes/human/LMAN2L/LMAN2L-ai-review.yaml
LMAN2L	Homo sapiens	GO:0005789	endoplasmic reticulum membrane	ACCEPT	False	False	genes/human/LMAN2L/LMAN2L-ai-review.yaml
LMAN2L	Homo sapiens	GO:0005537	D-mannose binding	ACCEPT	False	False	genes/human/LMAN2L/LMAN2L-ai-review.yaml
LMAN2L	Homo sapiens	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	ACCEPT	False	False	genes/human/LMAN2L/LMAN2L-ai-review.yaml
LMAN2L	Homo sapiens	GO:0030134	COPII-coated ER to Golgi transport vesicle	KEEP_AS_NON_CORE	False	False	genes/human/LMAN2L/LMAN2L-ai-review.yaml
LONP2	Homo sapiens	GO:0006625	protein targeting to peroxisome	ACCEPT	False	False	genes/human/LONP2/LONP2-ai-review.yaml
LONP2	Homo sapiens	GO:0005782	peroxisomal matrix	ACCEPT	False	False	genes/human/LONP2/LONP2-ai-review.yaml
LONP2	Homo sapiens	GO:0016485	protein processing	ACCEPT	False	False	genes/human/LONP2/LONP2-ai-review.yaml
LPCAT1	Homo sapiens	GO:0042171	lysophosphatidic acid acyltransferase activity	ACCEPT	False	False	genes/human/LPCAT1/LPCAT1-ai-review.yaml
LPCAT1	Homo sapiens	GO:0005783	endoplasmic reticulum	ACCEPT	False	False	genes/human/LPCAT1/LPCAT1-ai-review.yaml
LPCAT2	Homo sapiens	GO:0005783	endoplasmic reticulum	ACCEPT	False	False	genes/human/LPCAT2/LPCAT2-ai-review.yaml
LPCAT2	Homo sapiens	GO:0042171	lysophosphatidic acid acyltransferase activity	ACCEPT	False	False	genes/human/LPCAT2/LPCAT2-ai-review.yaml
LPCAT3	Homo sapiens	GO:0047184	1-acylglycerophosphocholine O-acyltransferase activity	ACCEPT	False	False	genes/human/LPCAT3/LPCAT3-ai-review.yaml
LPCAT3	Homo sapiens	GO:0071617	lysophospholipid acyltransferase activity	ACCEPT	False	False	genes/human/LPCAT3/LPCAT3-ai-review.yaml
LPCAT3	Homo sapiens	GO:0016020	membrane	MODIFY	False	True	genes/human/LPCAT3/LPCAT3-ai-review.yaml
LPCAT3	Homo sapiens	GO:0036152	phosphatidylethanolamine acyl-chain remodeling	ACCEPT	False	False	genes/human/LPCAT3/LPCAT3-ai-review.yaml
LPCAT3	Homo sapiens	GO:0006656	phosphatidylcholine biosynthetic process	ACCEPT	False	False	genes/human/LPCAT3/LPCAT3-ai-review.yaml
LPCAT3	Homo sapiens	GO:0030258	lipid modification	ACCEPT	False	False	genes/human/LPCAT3/LPCAT3-ai-review.yaml
LRP1	Homo sapiens	GO:0005886	plasma membrane	ACCEPT	False	False	genes/human/LRP1/LRP1-ai-review.yaml
LRP1	Homo sapiens	GO:0006898	receptor-mediated endocytosis	ACCEPT	False	False	genes/human/LRP1/LRP1-ai-review.yaml
LRP1	Homo sapiens	GO:0006909	phagocytosis	ACCEPT	False	False	genes/human/LRP1/LRP1-ai-review.yaml
LRP1	Homo sapiens	GO:0034185	apolipoprotein binding	ACCEPT	False	False	genes/human/LRP1/LRP1-ai-review.yaml
LRP1	Homo sapiens	GO:0038024	cargo receptor activity	ACCEPT	False	False	genes/human/LRP1/LRP1-ai-review.yaml
LRP1	Homo sapiens	GO:0150093	amyloid-beta clearance by transcytosis	ACCEPT	False	False	genes/human/LRP1/LRP1-ai-review.yaml
LRP1	Homo sapiens	GO:0150094	amyloid-beta clearance by cellular catabolic process	ACCEPT	False	False	genes/human/LRP1/LRP1-ai-review.yaml
LRPPRC	Homo sapiens	GO:0070129	regulation of mitochondrial translation	ACCEPT	False	False	genes/human/LRPPRC/LRPPRC-ai-review.yaml
LRPPRC	Homo sapiens	GO:0005739	mitochondrion	ACCEPT	False	False	genes/human/LRPPRC/LRPPRC-ai-review.yaml
LRPPRC	Homo sapiens	GO:0003730	mRNA 3'-UTR binding	MODIFY	False	True	genes/human/LRPPRC/LRPPRC-ai-review.yaml
LRPPRC	Homo sapiens	GO:0005634	nucleus	KEEP_AS_NON_CORE	False	False	genes/human/LRPPRC/LRPPRC-ai-review.yaml
LRRK2	Homo sapiens	GO:0035556	intracellular signal transduction	ACCEPT	False	False	genes/human/LRRK2/LRRK2-ai-review.yaml
LRRK2	Homo sapiens	GO:0005886	plasma membrane	KEEP_AS_NON_CORE	False	False	genes/human/LRRK2/LRRK2-ai-review.yaml
LRRK2	Homo sapiens	GO:0030425	dendrite	KEEP_AS_NON_CORE	False	False	genes/human/LRRK2/LRRK2-ai-review.yaml
LRRK2	Homo sapiens	GO:0007029	endoplasmic reticulum organization	ACCEPT	False	False	genes/human/LRRK2/LRRK2-ai-review.yaml
LRRK2	Homo sapiens	GO:0007030	Golgi organization	ACCEPT	False	False	genes/human/LRRK2/LRRK2-ai-review.yaml
LRRK2	Homo sapiens	GO:0010508	positive regulation of autophagy	MARK_AS_OVER_ANNOTATED	False	False	genes/human/LRRK2/LRRK2-ai-review.yaml
LRRK2	Homo sapiens	GO:0031344	regulation of cell projection organization	ACCEPT	False	False	genes/human/LRRK2/LRRK2-ai-review.yaml
LRRK2	Homo sapiens	GO:0060159	regulation of dopamine receptor signaling pathway	KEEP_AS_NON_CORE	False	False	genes/human/LRRK2/LRRK2-ai-review.yaml
LRRK2	Homo sapiens	GO:0060828	regulation of canonical Wnt signaling pathway	KEEP_AS_NON_CORE	False	False	genes/human/LRRK2/LRRK2-ai-review.yaml
LRRK2	Homo sapiens	GO:1900242	regulation of synaptic vesicle endocytosis	ACCEPT	False	False	genes/human/LRRK2/LRRK2-ai-review.yaml
LRRK2	Homo sapiens	GO:0004706	JUN kinase kinase kinase activity	UNDECIDED	False	False	genes/human/LRRK2/LRRK2-ai-review.yaml
LTN1	Homo sapiens	GO:0005829	cytosol	ACCEPT	False	False	genes/human/LTN1/LTN1-ai-review.yaml
LTN1	Homo sapiens	GO:1990116	ribosome-associated ubiquitin-dependent protein catabolic process	ACCEPT	False	False	genes/human/LTN1/LTN1-ai-review.yaml
LTN1	Homo sapiens	GO:0061630	ubiquitin protein ligase activity	ACCEPT	False	False	genes/human/LTN1/LTN1-ai-review.yaml
LTN1	Homo sapiens	GO:0072344	rescue of stalled cytosolic ribosome	ACCEPT	False	False	genes/human/LTN1/LTN1-ai-review.yaml
LTN1	Homo sapiens	GO:1990112	RQC complex	ACCEPT	False	False	genes/human/LTN1/LTN1-ai-review.yaml
LTN1	Homo sapiens	GO:0043023	ribosomal large subunit binding	ACCEPT	False	False	genes/human/LTN1/LTN1-ai-review.yaml
LYRM4	Homo sapiens	GO:0005739	mitochondrion	ACCEPT	False	False	genes/human/LYRM4/LYRM4-ai-review.yaml
LYRM4	Homo sapiens	GO:0016226	iron-sulfur cluster assembly	ACCEPT	False	False	genes/human/LYRM4/LYRM4-ai-review.yaml
LYRM4	Homo sapiens	GO:0005198	structural molecule activity	ACCEPT	False	False	genes/human/LYRM4/LYRM4-ai-review.yaml
LYRM4	Homo sapiens	GO:1990221	L-cysteine desulfurase complex	ACCEPT	False	False	genes/human/LYRM4/LYRM4-ai-review.yaml
LZTFL1	Homo sapiens	GO:0005929	cilium	MARK_AS_OVER_ANNOTATED	False	False	genes/human/LZTFL1/LZTFL1-ai-review.yaml
LZTFL1	Homo sapiens	GO:0030317	flagellated sperm motility	KEEP_AS_NON_CORE	False	False	genes/human/LZTFL1/LZTFL1-ai-review.yaml
LZTFL1	Homo sapiens	GO:0005737	cytoplasm	ACCEPT	False	False	genes/human/LZTFL1/LZTFL1-ai-review.yaml
LZTFL1	Homo sapiens	GO:1903565	negative regulation of protein localization to cilium	ACCEPT	False	False	genes/human/LZTFL1/LZTFL1-ai-review.yaml
MAD2L1	Homo sapiens	GO:0000776	kinetochore	ACCEPT	False	False	genes/human/MAD2L1/MAD2L1-ai-review.yaml
MAD2L1	Homo sapiens	GO:0007094	mitotic spindle assembly checkpoint signaling	ACCEPT	False	False	genes/human/MAD2L1/MAD2L1-ai-review.yaml
MAD2L2	Homo sapiens	GO:0005634	nucleus	ACCEPT	False	False	genes/human/MAD2L2/MAD2L2-ai-review.yaml
MAD2L2	Homo sapiens	GO:0006281	DNA repair	ACCEPT	False	False	genes/human/MAD2L2/MAD2L2-ai-review.yaml
MAD2L2	Homo sapiens	GO:0016035	zeta DNA polymerase complex	ACCEPT	False	False	genes/human/MAD2L2/MAD2L2-ai-review.yaml
CNKSR3	Homo sapiens	GO:0007167	enzyme-linked receptor protein signaling pathway	REMOVE	False	False	genes/human/MAGI1/MAGI1-ai-review.yaml
CNKSR3	Homo sapiens	GO:0030674	protein-macromolecule adaptor activity	ACCEPT	False	False	genes/human/MAGI1/MAGI1-ai-review.yaml
MAML1	Homo sapiens	GO:0005654	nucleoplasm	ACCEPT	False	False	genes/human/MAML1/MAML1-ai-review.yaml
MAML1	Homo sapiens	GO:0003713	transcription coactivator activity	ACCEPT	False	False	genes/human/MAML1/MAML1-ai-review.yaml
MAML1	Homo sapiens	GO:0007221	positive regulation of transcription of Notch receptor target	ACCEPT	False	False	genes/human/MAML1/MAML1-ai-review.yaml
MAN1B1	Homo sapiens	GO:0016020	membrane	MARK_AS_OVER_ANNOTATED	False	True	genes/human/MAN1B1/MAN1B1-ai-review.yaml
MAN1B1	Homo sapiens	GO:0005783	endoplasmic reticulum	ACCEPT	False	False	genes/human/MAN1B1/MAN1B1-ai-review.yaml
MAN1B1	Homo sapiens	GO:0004571	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	ACCEPT	False	False	genes/human/MAN1B1/MAN1B1-ai-review.yaml
MAN1B1	Homo sapiens	GO:0036503	ERAD pathway	ACCEPT	False	False	genes/human/MAN1B1/MAN1B1-ai-review.yaml
MAP1S	Homo sapiens	GO:0045202	synapse	KEEP_AS_NON_CORE	False	False	genes/human/MAP1S/MAP1S-ai-review.yaml
MAP1S	Homo sapiens	GO:0000226	microtubule cytoskeleton organization	ACCEPT	False	False	genes/human/MAP1S/MAP1S-ai-review.yaml
MAP1S	Homo sapiens	GO:0005874	microtubule	ACCEPT	False	False	genes/human/MAP1S/MAP1S-ai-review.yaml
MAP1S	Homo sapiens	GO:0003779	actin binding	KEEP_AS_NON_CORE	False	False	genes/human/MAP1S/MAP1S-ai-review.yaml
MAP1S	Homo sapiens	GO:0005829	cytosol	ACCEPT	False	False	genes/human/MAP1S/MAP1S-ai-review.yaml
MAP1S	Homo sapiens	GO:0005875	microtubule associated complex	ACCEPT	False	False	genes/human/MAP1S/MAP1S-ai-review.yaml
MAP1S	Homo sapiens	GO:0007409	axonogenesis	KEEP_AS_NON_CORE	False	False	genes/human/MAP1S/MAP1S-ai-review.yaml
MAP1S	Homo sapiens	GO:0008017	microtubule binding	ACCEPT	False	False	genes/human/MAP1S/MAP1S-ai-review.yaml
MAP1S	Homo sapiens	GO:0016358	dendrite development	KEEP_AS_NON_CORE	False	False	genes/human/MAP1S/MAP1S-ai-review.yaml
MAP1S	Homo sapiens	GO:0030425	dendrite	KEEP_AS_NON_CORE	False	False	genes/human/MAP1S/MAP1S-ai-review.yaml
MAP1S	Homo sapiens	GO:0031114	regulation of microtubule depolymerization	KEEP_AS_NON_CORE	False	False	genes/human/MAP1S/MAP1S-ai-review.yaml
MAP1S	Homo sapiens	GO:0043025	neuronal cell body	KEEP_AS_NON_CORE	False	False	genes/human/MAP1S/MAP1S-ai-review.yaml
MAP3K20	Homo sapiens	GO:0004674	protein serine/threonine kinase activity	ACCEPT	False	False	genes/human/MAP3K20/MAP3K20-ai-review.yaml
MAP3K20	Homo sapiens	GO:0005829	cytosol	ACCEPT	False	False	genes/human/MAP3K20/MAP3K20-ai-review.yaml
MAP3K20	Homo sapiens	GO:0007059	chromosome segregation	MARK_AS_OVER_ANNOTATED	False	False	genes/human/MAP3K20/MAP3K20-ai-review.yaml
MAP3K20	Homo sapiens	GO:0030071	regulation of mitotic metaphase/anaphase transition	MARK_AS_OVER_ANNOTATED	False	False	genes/human/MAP3K20/MAP3K20-ai-review.yaml
MAP3K5	Homo sapiens	GO:0007254	JNK cascade	ACCEPT	False	False	genes/human/MAP3K5/MAP3K5-ai-review.yaml
MAP3K5	Homo sapiens	GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	ACCEPT	False	False	genes/human/MAP3K5/MAP3K5-ai-review.yaml
MAP3K5	Homo sapiens	GO:0038066	p38MAPK cascade	ACCEPT	False	False	genes/human/MAP3K5/MAP3K5-ai-review.yaml
MAP3K5	Homo sapiens	GO:0051402	neuron apoptotic process	KEEP_AS_NON_CORE	False	False	genes/human/MAP3K5/MAP3K5-ai-review.yaml
MAP3K5	Homo sapiens	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	ACCEPT	False	False	genes/human/MAP3K5/MAP3K5-ai-review.yaml
MAP3K5	Homo sapiens	GO:0004709	MAP kinase kinase kinase activity	ACCEPT	False	False	genes/human/MAP3K5/MAP3K5-ai-review.yaml
MAP7	Homo sapiens	GO:0000226	microtubule cytoskeleton organization	ACCEPT	False	False	genes/human/MAP7/MAP7-ai-review.yaml
MAP7	Homo sapiens	GO:0015630	microtubule cytoskeleton	ACCEPT	False	False	genes/human/MAP7/MAP7-ai-review.yaml
MAP7D1	Homo sapiens	GO:0000226	microtubule cytoskeleton organization	ACCEPT	False	False	genes/human/MAP7D1/MAP7D1-ai-review.yaml
MAP7D1	Homo sapiens	GO:0015630	microtubule cytoskeleton	ACCEPT	False	False	genes/human/MAP7D1/MAP7D1-ai-review.yaml
MAP7D2	Homo sapiens	GO:0000226	microtubule cytoskeleton organization	ACCEPT	False	False	genes/human/MAP7D2/MAP7D2-ai-review.yaml
MAP7D2	Homo sapiens	GO:0015630	microtubule cytoskeleton	ACCEPT	False	False	genes/human/MAP7D2/MAP7D2-ai-review.yaml
MAP7D3	Homo sapiens	GO:0000226	microtubule cytoskeleton organization	ACCEPT	False	False	genes/human/MAP7D3/MAP7D3-ai-review.yaml
MAP7D3	Homo sapiens	GO:0015630	microtubule cytoskeleton	ACCEPT	False	False	genes/human/MAP7D3/MAP7D3-ai-review.yaml
MAPK1	Homo sapiens	GO:0005634	nucleus	ACCEPT	False	False	genes/human/MAPK1/MAPK1-ai-review.yaml
MAPK1	Homo sapiens	GO:0005737	cytoplasm	ACCEPT	False	False	genes/human/MAPK1/MAPK1-ai-review.yaml
MAPK1	Homo sapiens	GO:0035556	intracellular signal transduction	ACCEPT	False	False	genes/human/MAPK1/MAPK1-ai-review.yaml
MAPK1	Homo sapiens	GO:0004674	protein serine/threonine kinase activity	ACCEPT	False	False	genes/human/MAPK1/MAPK1-ai-review.yaml
MAPK1	Homo sapiens	GO:0007166	cell surface receptor signaling pathway	MODIFY	False	True	genes/human/MAPK1/MAPK1-ai-review.yaml
MAPT	Homo sapiens	GO:0000226	microtubule cytoskeleton organization	ACCEPT	False	False	genes/human/MAPT/MAPT-ai-review.yaml
MAPT	Homo sapiens	GO:0004857	enzyme inhibitor activity	KEEP_AS_NON_CORE	False	False	genes/human/MAPT/MAPT-ai-review.yaml
MAPT	Homo sapiens	GO:0008017	microtubule binding	ACCEPT	False	False	genes/human/MAPT/MAPT-ai-review.yaml
MAPT	Homo sapiens	GO:0015630	microtubule cytoskeleton	ACCEPT	False	False	genes/human/MAPT/MAPT-ai-review.yaml
MAPT	Homo sapiens	GO:0030424	axon	ACCEPT	False	False	genes/human/MAPT/MAPT-ai-review.yaml
MAPT	Homo sapiens	GO:0060632	regulation of microtubule-based movement	ACCEPT	False	False	genes/human/MAPT/MAPT-ai-review.yaml
MAPT	Homo sapiens	GO:0140778	microtubule stabilizing activity	ACCEPT	False	False	genes/human/MAPT/MAPT-ai-review.yaml
MAPT	Homo sapiens	GO:0031175	neuron projection development	ACCEPT	False	False	genes/human/MAPT/MAPT-ai-review.yaml
MBL2	Homo sapiens	GO:0005576	extracellular region	ACCEPT	False	False	genes/human/MBL2/MBL2-ai-review.yaml
MBL2	Homo sapiens	GO:0050766	positive regulation of phagocytosis	KEEP_AS_NON_CORE	False	False	genes/human/MBL2/MBL2-ai-review.yaml
MBL2	Homo sapiens	GO:0005771	multivesicular body	REMOVE	False	False	genes/human/MBL2/MBL2-ai-review.yaml
MBL2	Homo sapiens	GO:0043129	surfactant homeostasis	REMOVE	False	False	genes/human/MBL2/MBL2-ai-review.yaml
MCTS1	Homo sapiens	GO:0001731	formation of translation preinitiation complex	ACCEPT	False	False	genes/human/MCTS1/MCTS1-ai-review.yaml
MEFV	Homo sapiens	GO:0005737	cytoplasm	ACCEPT	False	False	genes/human/MEFV/MEFV-ai-review.yaml
MEFV	Homo sapiens	GO:0045087	innate immune response	ACCEPT	False	False	genes/human/MEFV/MEFV-ai-review.yaml
MEFV	Homo sapiens	GO:0010468	regulation of gene expression	MARK_AS_OVER_ANNOTATED	False	False	genes/human/MEFV/MEFV-ai-review.yaml
MEFV	Homo sapiens	GO:0061630	ubiquitin protein ligase activity	MARK_AS_OVER_ANNOTATED	False	False	genes/human/MEFV/MEFV-ai-review.yaml
MEFV	Homo sapiens	GO:0005829	cytosol	ACCEPT	False	False	genes/human/MEFV/MEFV-ai-review.yaml
MGAT1	Homo sapiens	GO:0003827	alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	ACCEPT	False	False	genes/human/MGAT1/MGAT1-ai-review.yaml
MGAT1	Homo sapiens	GO:0006487	protein N-linked glycosylation	ACCEPT	False	False	genes/human/MGAT1/MGAT1-ai-review.yaml
MGAT1	Homo sapiens	GO:0005794	Golgi apparatus	ACCEPT	False	False	genes/human/MGAT1/MGAT1-ai-review.yaml
MGP	Homo sapiens	GO:0031012	extracellular matrix	ACCEPT	False	False	genes/human/MGP/MGP-ai-review.yaml
MKKS	Homo sapiens	GO:0005634	nucleus	KEEP_AS_NON_CORE	False	False	genes/human/MKKS/MKKS-ai-review.yaml
MKKS	Homo sapiens	GO:0005737	cytoplasm	KEEP_AS_NON_CORE	False	False	genes/human/MKKS/MKKS-ai-review.yaml
MKKS	Homo sapiens	GO:0032502	developmental process	MARK_AS_OVER_ANNOTATED	False	False	genes/human/MKKS/MKKS-ai-review.yaml
MKKS	Homo sapiens	GO:0051131	chaperone-mediated protein complex assembly	ACCEPT	False	False	genes/human/MKKS/MKKS-ai-review.yaml
MKKS	Homo sapiens	GO:0060271	cilium assembly	KEEP_AS_NON_CORE	False	False	genes/human/MKKS/MKKS-ai-review.yaml
MKKS	Homo sapiens	GO:1902636	kinociliary basal body	MODIFY	False	True	genes/human/MKKS/MKKS-ai-review.yaml
MKRN1	Homo sapiens	GO:0016567	protein ubiquitination	ACCEPT	False	False	genes/human/MKRN1/MKRN1-ai-review.yaml
MKRN1	Homo sapiens	GO:0061630	ubiquitin protein ligase activity	ACCEPT	False	False	genes/human/MKRN1/MKRN1-ai-review.yaml
MKRN2	Homo sapiens	GO:0016567	protein ubiquitination	ACCEPT	False	False	genes/human/MKRN2/MKRN2-ai-review.yaml
MKRN2	Homo sapiens	GO:0061630	ubiquitin protein ligase activity	ACCEPT	False	False	genes/human/MKRN2/MKRN2-ai-review.yaml
MLEC	Homo sapiens	GO:0016020	membrane	ACCEPT	False	False	genes/human/MLEC/MLEC-ai-review.yaml
MMGT1	Homo sapiens	GO:0022857	transmembrane transporter activity	MARK_AS_OVER_ANNOTATED	False	False	genes/human/MMGT1/MMGT1-ai-review.yaml
MMGT1	Homo sapiens	GO:0005769	early endosome	KEEP_AS_NON_CORE	False	False	genes/human/MMGT1/MMGT1-ai-review.yaml
MMGT1	Homo sapiens	GO:0005794	Golgi apparatus	KEEP_AS_NON_CORE	False	False	genes/human/MMGT1/MMGT1-ai-review.yaml
MMGT1	Homo sapiens	GO:0005886	plasma membrane	MARK_AS_OVER_ANNOTATED	False	False	genes/human/MMGT1/MMGT1-ai-review.yaml
MMGT1	Homo sapiens	GO:0072546	EMC complex	ACCEPT	False	False	genes/human/MMGT1/MMGT1-ai-review.yaml
MMS19	Homo sapiens	GO:0097361	cytosolic [4Fe-4S] assembly targeting complex	ACCEPT	False	False	genes/human/MMS19/MMS19-ai-review.yaml
MMS19	Homo sapiens	GO:0051604	protein maturation	ACCEPT	False	False	genes/human/MMS19/MMS19-ai-review.yaml
MMS19	Homo sapiens	GO:0071817	MMXD complex	ACCEPT	False	False	genes/human/MMS19/MMS19-ai-review.yaml
MORC3	Homo sapiens	GO:0005634	nucleus	ACCEPT	False	False	genes/human/MORC3/MORC3-ai-review.yaml
MORC3	Homo sapiens	GO:0140002	histone H3K4me3 reader activity	ACCEPT	False	False	genes/human/MORC3/MORC3-ai-review.yaml
MORC3	Homo sapiens	GO:0140374	antiviral innate immune response	ACCEPT	False	False	genes/human/MORC3/MORC3-ai-review.yaml
MORC3	Homo sapiens	GO:0016605	PML body	ACCEPT	False	False	genes/human/MORC3/MORC3-ai-review.yaml
MS4A4A	Homo sapiens	GO:0005886	plasma membrane	ACCEPT	False	False	genes/human/MS4A4A/MS4A4A-ai-review.yaml
MS4A4A	Homo sapiens	GO:0005794	Golgi apparatus	ACCEPT	False	False	genes/human/MS4A4A/MS4A4A-ai-review.yaml
MS4A6A	Homo sapiens	GO:0005886	plasma membrane	MODIFY	False	True	genes/human/MS4A6A/MS4A6A-ai-review.yaml
MS4A6A	Homo sapiens	GO:0005802	trans-Golgi network	ACCEPT	False	False	genes/human/MS4A6A/MS4A6A-ai-review.yaml
