set	gene	taxon	term_id	term_label	action	negated	has_replacement	aspect	file
interpro2go (GO_REF:0000002)	PMT1	Nicotiana attenuata	GO:0003824	catalytic activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/NICAT/NaPMT1.1/NaPMT1.1-ai-review.yaml
interpro2go (GO_REF:0000002)	PMT2	Nicotiana attenuata	GO:0003824	catalytic activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/NICAT/NaPMT1.2/NaPMT1.2-ai-review.yaml
interpro2go (GO_REF:0000002)	NaPMT3	Nicotiana attenuata	GO:0003824	catalytic activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/NICAT/NaPMT3/NaPMT3-ai-review.yaml
interpro2go (GO_REF:0000002)	NaQPT2_candidate_QPT_0	Nicotiana attenuata	GO:0016763	pentosyltransferase activity	MODIFY	False	True	molecular_function	genes/NICAT/NaQPT2_candidate_QPT_0/NaQPT2_candidate_QPT_0-ai-review.yaml
interpro2go (GO_REF:0000002)	NaQPT2_candidate_QPT_1	Nicotiana attenuata	GO:0016763	pentosyltransferase activity	MODIFY	False	True	molecular_function	genes/NICAT/NaQPT2_candidate_QPT_1/NaQPT2_candidate_QPT_1-ai-review.yaml
interpro2go (GO_REF:0000002)	NaUGT1_candidate_UGT85A2_0	Nicotiana attenuata	GO:0008194	UDP-glycosyltransferase activity	MODIFY	False	True	molecular_function	genes/NICAT/NaUGT1_candidate_UGT85A2_0/NaUGT1_candidate_UGT85A2_0-ai-review.yaml
interpro2go (GO_REF:0000002)	AmiC1	Nostoc punctiforme (strain ATCC 29133 / PCC 73102)	GO:0009253	peptidoglycan catabolic process	ACCEPT	False	False	biological_process	genes/NOSP7/AmiC1/AmiC1-ai-review.yaml
interpro2go (GO_REF:0000002)	AmiC2	Nostoc punctiforme (strain ATCC 29133 / PCC 73102)	GO:0009253	peptidoglycan catabolic process	ACCEPT	False	False	biological_process	genes/NOSP7/AmiC2/AmiC2-ai-review.yaml
interpro2go (GO_REF:0000002)	AmiC1	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	GO:0009253	peptidoglycan catabolic process	ACCEPT	False	False	biological_process	genes/NOSS1/AmiC1/AmiC1-ai-review.yaml
interpro2go (GO_REF:0000002)	AmiC2	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	GO:0009253	peptidoglycan catabolic process	ACCEPT	False	False	biological_process	genes/NOSS1/AmiC2/AmiC2-ai-review.yaml
interpro2go (GO_REF:0000002)	Saro_0802	Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199)	GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	ACCEPT	False	False	molecular_function	genes/NOVAD/Saro_0802/Saro_0802-ai-review.yaml
interpro2go (GO_REF:0000002)	Saro_2809	Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199)	GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	ACCEPT	False	False	molecular_function	genes/NOVAD/Saro_2809/Saro_2809-ai-review.yaml
interpro2go (GO_REF:0000002)	CTR1	Octopus vulgaris	GO:0016020	membrane	ACCEPT	False	False	cellular_component	genes/OCTVU/CTR1/CTR1-ai-review.yaml
interpro2go (GO_REF:0000002)	CTR2	Octopus vulgaris	GO:0016020	membrane	ACCEPT	False	False	cellular_component	genes/OCTVU/CTR2/CTR2-ai-review.yaml
interpro2go (GO_REF:0000002)	DDO	Octopus vulgaris	GO:0046416	D-amino acid metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/OCTVU/DDO/DDO-ai-review.yaml
interpro2go (GO_REF:0000002)	DDO	Octopus vulgaris	GO:0071949	FAD binding	ACCEPT	False	False	molecular_function	genes/OCTVU/DDO/DDO-ai-review.yaml
interpro2go (GO_REF:0000002)	OPR	Octopus vulgaris	GO:0016020	membrane	ACCEPT	False	False	cellular_component	genes/OCTVU/OPR/OPR-ai-review.yaml
interpro2go (GO_REF:0000002)	AJ80_06654	Polytolypa hystricis (strain UAMH7299)	GO:0005507	copper ion binding	ACCEPT	False	False	molecular_function	genes/POLH7/AJ80_06654/AJ80_06654-ai-review.yaml
interpro2go (GO_REF:0000002)	merA	Pseudomonas aeruginosa	GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	REMOVE	False	False	molecular_function	genes/PSEAI/merA/merA-ai-review.yaml
interpro2go (GO_REF:0000002)	merA	Pseudomonas aeruginosa	GO:0045340	mercury ion binding	ACCEPT	False	False	molecular_function	genes/PSEAI/merA/merA-ai-review.yaml
interpro2go (GO_REF:0000002)	merA	Pseudomonas aeruginosa	GO:0050661	NADP binding	ACCEPT	False	False	molecular_function	genes/PSEAI/merA/merA-ai-review.yaml
interpro2go (GO_REF:0000002)	merA	Pseudomonas aeruginosa	GO:0050787	detoxification of mercury ion	ACCEPT	False	False	biological_process	genes/PSEAI/merA/merA-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_0416	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005975	carbohydrate metabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/PP_0416/PP_0416-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_0892	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	MODIFY	False	True	molecular_function	genes/PSEPK/PP_0892/PP_0892-ai-review.yaml
interpro2go (GO_REF:0000002)	tsaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016209	antioxidant activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_1084/PP_1084-ai-review.yaml
interpro2go (GO_REF:0000002)	tsaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016491	oxidoreductase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_1084/PP_1084-ai-review.yaml
interpro2go (GO_REF:0000002)	tsaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051920	peroxiredoxin activity	ACCEPT	False	False	molecular_function	genes/PSEPK/PP_1084/PP_1084-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_1257	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016829	lyase activity	REMOVE	False	False	molecular_function	genes/PSEPK/PP_1257/PP_1257-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_1703	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016491	oxidoreductase activity	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/PP_1703/PP_1703-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_1703	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0043546	molybdopterin cofactor binding	ACCEPT	False	False	molecular_function	genes/PSEPK/PP_1703/PP_1703-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_1969	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	UNDECIDED	False	False	molecular_function	genes/PSEPK/PP_1969/PP_1969-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_1969	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051536	iron-sulfur cluster binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_1969/PP_1969-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_2482	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	UNDECIDED	False	False	molecular_function	genes/PSEPK/PP_2482/PP_2482-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_2482	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051536	iron-sulfur cluster binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_2482/PP_2482-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_2528	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006520	amino acid metabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/PP_2528/PP_2528-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_2528	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	MODIFY	False	True	molecular_function	genes/PSEPK/PP_2528/PP_2528-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_2528	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019346	transsulfuration	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/PP_2528/PP_2528-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_2528	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030170	pyridoxal phosphate binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/PP_2528/PP_2528-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_3117	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009432	SOS response	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/PP_3117/PP_3117-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_3117	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051782	negative regulation of cell division	REMOVE	False	False	biological_process	genes/PSEPK/PP_3117/PP_3117-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_3303	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016746	acyltransferase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_3303/PP_3303-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_3394	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_3394/PP_3394-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_3394	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046912	acyltransferase activity, acyl groups converted into alkyl on transfer	UNDECIDED	False	False	molecular_function	genes/PSEPK/PP_3394/PP_3394-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_3571	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019213	deacetylase activity	UNDECIDED	False	False	molecular_function	genes/PSEPK/PP_3571/PP_3571-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_3599	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016052	carbohydrate catabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/PP_3599/PP_3599-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_3599	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016829	lyase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_3599/PP_3599-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_3995	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/PSEPK/PP_3995/PP_3995-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_4379	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_4379/PP_4379-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_4379	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006633	fatty acid biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/PP_4379/PP_4379-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_4379	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016746	acyltransferase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_4379/PP_4379-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_4545	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_4545/PP_4545-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_4545	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006633	fatty acid biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/PP_4545/PP_4545-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_4545	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016746	acyltransferase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_4545/PP_4545-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_4638	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006555	L-methionine metabolic process	UNDECIDED	False	False	biological_process	genes/PSEPK/PP_4638/PP_4638-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_5298	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016787	hydrolase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_5298/PP_5298-ai-review.yaml
interpro2go (GO_REF:0000002)	PP_5298	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_5298/PP_5298-ai-review.yaml
interpro2go (GO_REF:0000002)	accD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009317	acetyl-CoA carboxylase complex	ACCEPT	False	False	cellular_component	genes/PSEPK/accD/accD-ai-review.yaml
interpro2go (GO_REF:0000002)	aceF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016746	acyltransferase activity	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/aceF/aceF-ai-review.yaml
interpro2go (GO_REF:0000002)	aceK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006006	glucose metabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/aceK/aceK-ai-review.yaml
interpro2go (GO_REF:0000002)	aceK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016791	phosphatase activity	MODIFY	False	True	molecular_function	genes/PSEPK/aceK/aceK-ai-review.yaml
interpro2go (GO_REF:0000002)	acoA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	REMOVE	False	False	molecular_function	genes/PSEPK/acoA/acoA-ai-review.yaml
interpro2go (GO_REF:0000002)	acsA1	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016208	AMP binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/acsA1/acsA1-ai-review.yaml
interpro2go (GO_REF:0000002)	acsA2	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016208	AMP binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/acsA2/acsA2-ai-review.yaml
interpro2go (GO_REF:0000002)	ahpC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016209	antioxidant activity	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/ahpC/ahpC-ai-review.yaml
interpro2go (GO_REF:0000002)	ahpC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016491	oxidoreductase activity	MODIFY	False	True	molecular_function	genes/PSEPK/ahpC/ahpC-ai-review.yaml
interpro2go (GO_REF:0000002)	alaS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000166	nucleotide binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/alaS/alaS-ai-review.yaml
interpro2go (GO_REF:0000002)	alaS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003676	nucleic acid binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/alaS/alaS-ai-review.yaml
interpro2go (GO_REF:0000002)	alaS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004812	aminoacyl-tRNA ligase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/alaS/alaS-ai-review.yaml
interpro2go (GO_REF:0000002)	alaS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0043039	tRNA aminoacylation	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/alaS/alaS-ai-review.yaml
interpro2go (GO_REF:0000002)	alr	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/alr/alr-ai-review.yaml
interpro2go (GO_REF:0000002)	alr	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016853	isomerase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/alr/alr-ai-review.yaml
interpro2go (GO_REF:0000002)	amaC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/amaC/amaC-ai-review.yaml
interpro2go (GO_REF:0000002)	amaC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006520	amino acid metabolic process	MODIFY	False	True	biological_process	genes/PSEPK/amaC/amaC-ai-review.yaml
interpro2go (GO_REF:0000002)	argD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006520	amino acid metabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/argD/argD-ai-review.yaml
interpro2go (GO_REF:0000002)	argD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006525	arginine metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/argD/argD-ai-review.yaml
interpro2go (GO_REF:0000002)	argF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006520	amino acid metabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/argF/argF-ai-review.yaml
interpro2go (GO_REF:0000002)	argF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006591	ornithine metabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/argF/argF-ai-review.yaml
interpro2go (GO_REF:0000002)	argF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016597	amino acid binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/argF/argF-ai-review.yaml
interpro2go (GO_REF:0000002)	argF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016743	carboxyl- or carbamoyltransferase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/argF/argF-ai-review.yaml
interpro2go (GO_REF:0000002)	argH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/argH/argH-ai-review.yaml
interpro2go (GO_REF:0000002)	bcsA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006011	UDP-alpha-D-glucose metabolic process	MODIFY	False	True	biological_process	genes/PSEPK/bcsA/bcsA-ai-review.yaml
interpro2go (GO_REF:0000002)	bcsA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	MODIFY	False	True	cellular_component	genes/PSEPK/bcsA/bcsA-ai-review.yaml
interpro2go (GO_REF:0000002)	bcsA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016759	cellulose synthase activity	MODIFY	False	True	molecular_function	genes/PSEPK/bcsA/bcsA-ai-review.yaml
interpro2go (GO_REF:0000002)	bcsA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0035438	cyclic-di-GMP binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/bcsA/bcsA-ai-review.yaml
interpro2go (GO_REF:0000002)	bioB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/bioB/bioB-ai-review.yaml
interpro2go (GO_REF:0000002)	ccmB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0015232	heme transmembrane transporter activity	REMOVE	False	False	molecular_function	genes/PSEPK/ccmB/ccmB-ai-review.yaml
interpro2go (GO_REF:0000002)	ccmB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0015886	heme transport	REMOVE	False	False	biological_process	genes/PSEPK/ccmB/ccmB-ai-review.yaml
