organism	gene	pmid	go_id	go_label	aspect	evidence_type	negated	action	readout_class	proximity	convergence	aligned	full_text
human	PPP2R1A	32707033	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	33633399	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	PPP2R1A	33633399	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	33961781	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	35512704	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	37761890	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	38123684	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	PPP2R1A	38123684	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	40205054	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	PPP2R1A	40205054	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP2R1A	40205054	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	28167675	GO:0008287	protein serine/threonine phosphatase complex	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	32647223	GO:0005634	nucleus	CC	NAS	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP2R1A	32647223	GO:0005634	nucleus	CC	NAS	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP2R1A	32647223	GO:0005634	nucleus	CC	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP2R1A	33633399	GO:0035330	regulation of hippo signaling	BP	NAS	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP2R1A	33633399	GO:0035330	regulation of hippo signaling	BP	NAS	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	33243860	GO:0160240	RNA polymerase II transcription initiation surveillance	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	PPP2R1A	33243860	GO:0160232	INTAC complex	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	PPP2R1A	36869814	GO:0160232	INTAC complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP2R1A	33243860	GO:0000785	chromatin	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	PPP2R1A	33243860	GO:0005634	nucleus	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	PPP2R1A	33243860	GO:0019888	protein phosphatase regulator activity	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	PPP2R1A	33633399	GO:0035331	negative regulation of hippo signaling	BP	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP2R1A	33633399	GO:0035331	negative regulation of hippo signaling	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	33633399	GO:0090443	FAR/SIN/STRIPAK complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP2R1A	33633399	GO:0090443	FAR/SIN/STRIPAK complex	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	15525651	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	False
human	PPP2R1A	15525651	GO:0016328	lateral plasma membrane	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	PPP2R1A	15525651	GO:0043005	neuron projection	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	PPP2R1A	15525651	GO:0043025	neuronal cell body	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
human	PPP2R1A	17974561	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	PPP2R1A	30611118	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP2R1A	30611118	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	30611118	GO:0005634	nucleus	CC	IDA	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP2R1A	30611118	GO:0005634	nucleus	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	27588481	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	28174209	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	PPP2R1A	28174209	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1A	17055435	GO:0000159	protein phosphatase type 2A complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP2R1A	17174897	GO:0000159	protein phosphatase type 2A complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP2R1A	9989501	GO:0065003	protein-containing complex assembly	BP	TAS	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP2R1B	17540176	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1B	18715871	GO:0005515	protein binding	MF	IPI	False	MODIFY	DNA_DAMAGE_FOCI	phenotypic	high	False	False
human	PPP2R1B	19156129	GO:0005515	protein binding	MF	IPI	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP2R1B	23555304	GO:0005515	protein binding	MF	IPI	False	MODIFY	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP2R1B	33961781	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP2R1B	40205054	GO:0005515	protein binding	MF	IPI	False	MODIFY	DIRECT_BINDING	molecular	low	False	True
human	PPP2R1B	40205054	GO:0005515	protein binding	MF	IPI	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP2R1B	40205054	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CA	25416956	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CA	33961781	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CA	37398436	GO:0005515	protein binding	MF	IPI	False	REMOVE	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	37398436	GO:0005515	protein binding	MF	IPI	False	REMOVE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	37398436	GO:0005515	protein binding	MF	IPI	False	REMOVE	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CA	37398436	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CA	8524402	GO:0005515	protein binding	MF	IPI	False	REMOVE	DIRECT_BINDING	molecular	low	False	False
human	PPP3CA	22343722	GO:0005829	cytosol	CC	NAS	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	22343722	GO:0005829	cytosol	CC	NAS	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	22343722	GO:0005829	cytosol	CC	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CA	28126489	GO:0005829	cytosol	CC	NAS	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	PPP3CA	22343722	GO:0070886	positive regulation of calcineurin-NFAT signaling cascade	BP	NAS	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	22343722	GO:0070886	positive regulation of calcineurin-NFAT signaling cascade	BP	NAS	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	22343722	GO:0070886	positive regulation of calcineurin-NFAT signaling cascade	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CA	30611118	GO:0004722	protein serine/threonine phosphatase activity	MF	IMP	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	30611118	GO:0004722	protein serine/threonine phosphatase activity	MF	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CA	30718414	GO:0033192	calmodulin-dependent protein phosphatase activity	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CA	30718414	GO:0110062	negative regulation of angiotensin-activated signaling pathway	BP	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CA	30718414	GO:0004722	protein serine/threonine phosphatase activity	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CA	18384083	GO:0005516	calmodulin binding	MF	EXP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP3CA	18384083	GO:0005516	calmodulin binding	MF	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP3CA	18384083	GO:0005516	calmodulin binding	MF	IPI	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP3CA	27187005	GO:0005516	calmodulin binding	MF	EXP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CA	28881575	GO:0005515	protein binding	MF	IPI	False	REMOVE	CELL_MIGRATION_INVASION	phenotypic	high	False	True
human	PPP3CA	28881575	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CA	28881575	GO:0005886	plasma membrane	CC	IDA	False	KEEP_AS_NON_CORE	CELL_MIGRATION_INVASION	phenotypic	high	False	True
human	PPP3CA	28881575	GO:0005886	plasma membrane	CC	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CA	18846255	GO:0042060	wound healing	BP	TAS	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	False
human	PPP3CA	30611118	GO:0005515	protein binding	MF	IPI	False	REMOVE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	30611118	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CA	18846255	GO:0043403	skeletal muscle tissue regeneration	BP	TAS	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	False
human	PPP3CA	21785830	GO:0045785	positive regulation of cell adhesion	BP	IMP	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	PPP3CA	21785830	GO:0030335	positive regulation of cell migration	BP	IMP	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	PPP3CA	18218901	GO:0005515	protein binding	MF	IPI	False	REMOVE	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	18218901	GO:0005515	protein binding	MF	IPI	False	REMOVE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	18218901	GO:0005515	protein binding	MF	IPI	False	REMOVE	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CA	12218175	GO:0005515	protein binding	MF	IPI	False	REMOVE	DIRECT_BINDING	molecular	low	False	False
human	PPP3CA	27974827	GO:0005515	protein binding	MF	IPI	False	REMOVE	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	19404396	GO:0005516	calmodulin binding	MF	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	22343722	GO:0005737	cytoplasm	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	22343722	GO:0005737	cytoplasm	CC	IDA	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	22343722	GO:0005737	cytoplasm	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CA	12218175	GO:0005955	calcineurin complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP3CA	22343722	GO:0005955	calcineurin complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	22343722	GO:0005955	calcineurin complex	CC	IDA	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	22343722	GO:0005955	calcineurin complex	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CA	23468591	GO:0005955	calcineurin complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	23468591	GO:0005955	calcineurin complex	CC	IDA	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	23468591	GO:0005955	calcineurin complex	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CA	27974827	GO:0005955	calcineurin complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	22343722	GO:0009898	cytoplasmic side of plasma membrane	CC	IDA	False	KEEP_AS_NON_CORE	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	22343722	GO:0009898	cytoplasmic side of plasma membrane	CC	IDA	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	22343722	GO:0009898	cytoplasmic side of plasma membrane	CC	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CA	22343722	GO:0033173	calcineurin-NFAT signaling cascade	BP	IMP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	22343722	GO:0033173	calcineurin-NFAT signaling cascade	BP	IMP	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	22343722	GO:0033173	calcineurin-NFAT signaling cascade	BP	IMP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CA	23468591	GO:0033173	calcineurin-NFAT signaling cascade	BP	IMP	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	23468591	GO:0033173	calcineurin-NFAT signaling cascade	BP	IMP	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	23468591	GO:0033173	calcineurin-NFAT signaling cascade	BP	IMP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CA	23468591	GO:0033192	calmodulin-dependent protein phosphatase activity	MF	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	23468591	GO:0033192	calmodulin-dependent protein phosphatase activity	MF	IDA	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	23468591	GO:0033192	calmodulin-dependent protein phosphatase activity	MF	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CA	22343722	GO:0043197	dendritic spine	CC	IDA	False	KEEP_AS_NON_CORE	DIRECT_BINDING	molecular	low	False	True
human	PPP3CA	22343722	GO:0043197	dendritic spine	CC	IDA	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CA	22343722	GO:0043197	dendritic spine	CC	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CA	12357034	GO:0005515	protein binding	MF	IPI	False	REMOVE	DIRECT_BINDING	molecular	low	False	False
human	PPP3CA	12357034	GO:0005955	calcineurin complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP3CB	21903422	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	NFKB_REPORTER	phenotypic	high	False	True
human	PPP3CB	21903422	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CB	33961781	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CB	40205054	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
human	PPP3CB	40205054	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CB	40205054	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CB	22343722	GO:0005829	cytosol	CC	NAS	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP3CB	22343722	GO:0005829	cytosol	CC	NAS	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CB	22343722	GO:0005829	cytosol	CC	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CB	28126489	GO:0005829	cytosol	CC	NAS	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	PPP3CB	22343722	GO:0070886	positive regulation of calcineurin-NFAT signaling cascade	BP	NAS	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
human	PPP3CB	22343722	GO:0070886	positive regulation of calcineurin-NFAT signaling cascade	BP	NAS	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PPP3CB	22343722	GO:0070886	positive regulation of calcineurin-NFAT signaling cascade	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP3CB	25720963	GO:0033192	calmodulin-dependent protein phosphatase activity	MF	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	PPP3CB	25720963	GO:0033192	calmodulin-dependent protein phosphatase activity	MF	IDA	False	ACCEPT	CALCIUM_FLUX	phenotypic	high	False	True
human	PPP3CB	32753672	GO:0033192	calmodulin-dependent protein phosphatase activity	MF	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	PPP3CB	32753672	GO:0033192	calmodulin-dependent protein phosphatase activity	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CB	25720963	GO:1900182	positive regulation of protein localization to nucleus	BP	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	PPP3CB	25720963	GO:1900182	positive regulation of protein localization to nucleus	BP	IDA	False	ACCEPT	CALCIUM_FLUX	phenotypic	high	False	True
human	PPP3CB	32753672	GO:1900182	positive regulation of protein localization to nucleus	BP	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	PPP3CB	32753672	GO:1900182	positive regulation of protein localization to nucleus	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CB	25720963	GO:1905673	positive regulation of lysosome organization	BP	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	PPP3CB	25720963	GO:1905673	positive regulation of lysosome organization	BP	IDA	False	ACCEPT	CALCIUM_FLUX	phenotypic	high	False	True
human	PPP3CB	32753672	GO:1905673	positive regulation of lysosome organization	BP	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
human	PPP3CB	32753672	GO:1905673	positive regulation of lysosome organization	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP3CB	26794871	GO:0005515	protein binding	MF	IPI	False	MODIFY	DIRECT_BINDING	molecular	low	False	False
human	PPP3CB	26794871	GO:0005516	calmodulin binding	MF	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP3CB	26794871	GO:0005955	calcineurin complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP3CB	26794871	GO:0006470	protein dephosphorylation	BP	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP3CB	26794871	GO:0033192	calmodulin-dependent protein phosphatase activity	MF	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP3CB	8524402	GO:0005509	calcium ion binding	MF	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP3CB	8524402	GO:0005516	calmodulin binding	MF	NAS	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP3CB	8524402	GO:0005955	calcineurin complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	False
human	PPP3CB	25720963	GO:0010508	positive regulation of autophagy	BP	IDA	False	NEW	AUTOPHAGY_FLUX	phenotypic	high	True	True
human	PPP3CB	25720963	GO:0010508	positive regulation of autophagy	BP	IDA	False	NEW	CALCIUM_FLUX	phenotypic	high	False	True
human	PPP4R1	17353931	GO:0005515	protein binding	MF	IPI	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP4R1	17353931	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP4R1	18614045	GO:0005515	protein binding	MF	IPI	False	REMOVE	DNA_DAMAGE_FOCI	phenotypic	high	False	False
human	PPP4R1	18614045	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
human	PPP4R1	18715871	GO:0005515	protein binding	MF	IPI	False	MODIFY	DNA_DAMAGE_FOCI	phenotypic	high	False	False
human	PPP4R1	33961781	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PPP4R1	40205054	GO:0005515	protein binding	MF	IPI	False	MODIFY	DIRECT_BINDING	molecular	low	False	True
human	PPP4R1	40205054	GO:0005515	protein binding	MF	IPI	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
human	PPP4R1	40205054	GO:0005515	protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PRDX4	21057456	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
human	PRDX4	21988832	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	NFKB_REPORTER	phenotypic	high	False	True
human	PRDX4	21988832	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PRDX4	25959826	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
human	PRDX4	33961781	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
human	PRDX4	21916849	GO:0060090	molecular adaptor activity	MF	EXP	False	MODIFY	DIRECT_BINDING	molecular	low	False	False
human	PRDX4	21916849	GO:0140313	molecular sequestering activity	MF	IDA	False	MODIFY	DIRECT_BINDING	molecular	low	False	False
