organism	gene	kind	reference_id	path	supporting_text
human	PRDX4	narration	file:human/PRDX4/PRDX4-deep-research-falcon.md	core_functions[0].supported_by[1]	Falcon report summarizes PRDX4 as a typical 2-Cys peroxiredoxin that reduces H2O2 and organic hydroperoxides and functions mainly in the ER lumen.
human	PRG2	not_verbatim	file:human/PRG2/PRG2-deep-research-perplexity-lite.md	existing_annotations[0].review.supported_by[0]	See deep research file for comprehensive analysis
human	PRG2	not_verbatim	file:human/PRG2/PRG2-uniprot.txt	core_functions[0].supported_by[0]	Crystal structure reveals heparin-binding site; MBP damages helminth and bacterial membranes via cationic interactions.
human	PRG3	not_verbatim	file:human/PRG3/PRG3-deep-research-perplexity.md	existing_annotations[0].review.supported_by[0]	See deep research file for comprehensive analysis
human	PRG3	not_verbatim	file:human/PRG3/PRG3-uniprot.txt	existing_annotations[17].review.supported_by[0]	PRG3 is eosinophil granule protein with antimicrobial and antiparasitic activity, similar to PRG2.
human	PRG3	not_verbatim	file:human/PRG3/PRG3-uniprot.txt	core_functions[0].supported_by[0]	PRG3 is eosinophil granule protein with antimicrobial and antiparasitic activity, similar to PRG2.
human	PRRT1	not_verbatim	file:human/PRRT1/PRRT1-deep-research-falcon.md	existing_annotations[4].review.supported_by[1]	SynDIG4 contains a canonical tyrosine-based endocytic motif, 178-YVPV-181 (YxxPhi), which binds the AP-2 mu2 cargo-sorting subunit
human	PRRT1	not_verbatim	file:human/PRRT1/PRRT1-deep-research-falcon.md	existing_annotations[19].review.supported_by[1]	SynDIG4 contains a canonical tyrosine-based endocytic motif, 178-YVPV-181 (YxxPhi), which binds the AP-2 mu2 cargo-sorting subunit
human	PRRT1	not_verbatim	file:human/PRRT1/PRRT1-deep-research-falcon.md	existing_annotations[20].review.supported_by[1]	Reported colocalization values in neurons include transferrin receptor ~20%, EEA1 ~25%
human	PSPH	not_verbatim	file:human/PSPH/PSPH-uniprot.txt	existing_annotations[2].review.supported_by[0]	dephosphorylation of O-phospho-L- serine to L-serine
human	PSPH	not_verbatim	file:human/PSPH/PSPH-uniprot.txt	core_functions[0].supported_by[0]	dephosphorylation of O-phospho-L- serine to L-serine
human	PTEN	not_verbatim	file:human/PTEN/PTEN-deep-research-falcon.md	existing_annotations[0].review.supported_by[2]	See deep research file for comprehensive analysis
human	PTGES3	not_verbatim	file:human/PTGES3/PTGES3-deep-research-falcon.md	existing_annotations[7].review.supported_by[1]	PTGES3/cPGES catalyzes the glutathione-dependent isomerization of PGH2 to PGE2 and is functionally coupled with COX-1-derived PGH2 in current pathway models.
human	PTGES3	not_verbatim	file:human/PTGES3/PTGES3-deep-research-falcon.md	core_functions[1].supported_by[3]	PTGES3/p23 binds HSP90 in the ATP-bound closed conformation and inhibits or slows the HSP90 ATPase cycle, shaping client maturation and release.
human	RAB9A	not_verbatim	file:human/RAB9A/RAB9A-deep-research-falcon.md	existing_annotations[2].review.supported_by[2]	Rab9 depletion reduces late endosome diameter by approximately 45 percent
human	RASA2	not_verbatim	file:human/RASA2/RASA2-deep-research-openai.md	existing_annotations[0].review.supported_by[2]	See deep research file for comprehensive analysis
human	RASA2	not_verbatim	file:human/RASA2/RASA2-uniprot.txt	existing_annotations[8].review.supported_by[0]	"ZN_FING 708..744 /note=""Btk-type"" with BINDING sites for Zn(2+) at residues 716, 727, 728, 738."
human	RASA3	not_verbatim	file:human/RASA3/RASA3-deep-research-openai.md	existing_annotations[3].review.supported_by[0]	the spontaneous mouse mutant 'scat' carries a single G125V substitution in the Rasa3 protein that disrupts its membrane targeting
human	RASA4	not_verbatim	file:human/RASA4/RASA4-uniprot.txt	existing_annotations[2].review.supported_by[0]	"FT DOMAIN 318..546 /note=""Ras-GAP"""
human	RASA4	not_verbatim	file:human/RASA4/RASA4-uniprot.txt	existing_annotations[4].review.supported_by[0]	SUBCELLULAR LOCATION: Cytoplasm, cytosol. Localized to the cytosol as a result of its lack of phosphoinositide binding activity.
human	RASA4	not_verbatim	file:human/RASA4/RASA4-uniprot.txt	existing_annotations[6].review.supported_by[0]	"FT ZN_FING 675..711 /note=""Btk-type"""
human	RASA4B	not_verbatim	file:human/RASA4B/RASA4B-deep-research-openai.md	existing_annotations[0].review.supported_by[0]	See deep research file for comprehensive analysis
human	RASA4B	not_verbatim	file:human/RASA4B/RASA4B-uniprot.txt	core_functions[0].supported_by[0]	Calcium-regulated RasGAP that catalyzes GTP hydrolysis on RAS proteins (H-Ras, K-Ras, N-Ras) and potentially RAP1, converting them from active GTP-bound to inactive GDP-bound state. C2 domains mediate...
human	RASAL1	not_verbatim	file:human/RASAL1/RASAL1-deep-research-openai.md	existing_annotations[0].review.supported_by[2]	See deep research file for comprehensive analysis
human	RASAL1	not_verbatim	file:human/RASAL1/RASAL1-uniprot.txt	existing_annotations[18].review.supported_by[0]	"COFACTOR Name=Ca(2+); Xref=ChEBI:CHEBI:29108 BINDING 21 /ligand=""Ca(2+)"" /ligand_id=""ChEBI:CHEBI:29108"""
human	RASAL2	not_verbatim	file:human/RASAL2/RASAL2-deep-research-perplexity.md	existing_annotations[13].review.supported_by[0]	Phosphorylation at serine 351 (S351) within the PH domain represents a target of AMPK-mediated phosphorylation under glucose-deprivation conditions, with this phosphorylation switching RASAL2 from a suppressor of autophagy under nutrient-rich conditions to a promoter of autophagy under nutrient-stre
human	RASAL2	not_verbatim	file:human/RASAL2/RASAL2-deep-research-perplexity.md	existing_annotations[15].review.supported_by[0]	Genetic studies in engineered mouse models provide in vivo validation of RASAL2's tumor-suppressive function, as Rasal2 mutations in luminal mammary cancer models dramatically enhance metastasis.
human	RASAL2	not_verbatim	file:human/RASAL2/RASAL2-deep-research-perplexity.md	existing_annotations[16].review.supported_by[0]	RASAL2 functions as a critical regulator of autophagy and metabolic stress responses.
human	RASAL3	not_verbatim	file:human/RASAL3/RASAL3-deep-research-falcon.md	existing_annotations[0].review.supported_by[1]	In T cells, Rasal3 acts as a RasGAP to dampen Ras-ERK signaling following TCR stimulation; it does not exhibit Rap1GAP activity in those assays (Muro 2015). In vitro GAP assays using human RASAL3 GAP domain found preferential stimulation of GTP hydrolysis on Rac2.
human	RASAL3	not_verbatim	file:human/RASAL3/RASAL3-deep-research-falcon.md	existing_annotations[1].review.supported_by[1]	RASAL3 dampens TCR-induced Ras to Raf to MEK to ERK signaling, supporting naive T cell survival.
human	RASAL3	not_verbatim	file:human/RASAL3/RASAL3-uniprot.txt	existing_annotations[2].review.supported_by[0]	Contains Ras-GAP domain (residues 474-682) with conserved arginine finger at position 500, crucial for GTP hydrolysis by stabilizing the transition state.
human	RASAL3	not_verbatim	file:human/RASAL3/RASAL3-uniprot.txt	existing_annotations[4].review.supported_by[0]	SUBCELLULAR LOCATION: Cytoplasm, cell cortex {ECO:0000269|PubMed:25652366}.
human	RASAL3	not_verbatim	file:human/RASAL3/RASAL3-uniprot.txt	existing_annotations[5].review.supported_by[0]	Multiple interaction partners listed in UniProt INTERACTION section including AMOTL2, DEF6, HOMER1, PICK1, RASD1, and others, with IntAct evidence.
human	RASAL3	not_verbatim	file:human/RASAL3/RASAL3-deep-research-falcon.md	existing_annotations[7].review.supported_by[0]	Consistent with PH/C2 domains, RASAL3 is suited for membrane-proximal signaling; in DCs it colocalizes within complexes with CCDC88B/ARHGEF2 that regulate migration, implying function at or near signaling membranes.
human	RASAL3	not_verbatim	file:human/RASAL3/RASAL3-uniprot.txt	existing_annotations[8].review.supported_by[1]	SUBCELLULAR LOCATION: Cytoplasm, cell cortex
human	RASAL3	not_verbatim	file:human/RASAL3/RASAL3-uniprot.txt	existing_annotations[12].review.supported_by[0]	Reactome pathway R-HSA-5658442 Regulation of RAS by GAPs includes RASAL3.
human	RASAL3	not_verbatim	file:human/RASAL3/RASAL3-uniprot.txt	existing_annotations[13].review.supported_by[0]	Reactome pathway annotation for RAS GAP function.
human	RASAL3	not_verbatim	file:human/RASAL3/RASAL3-deep-research-falcon.md	existing_annotations[14].review.supported_by[0]	RASAL3 is suited for membrane-proximal signaling consistent with PH/C2 domains.
human	RASAL3	not_verbatim	file:human/RASAL3/RASAL3-deep-research-falcon.md	existing_annotations[15].review.supported_by[0]	RASAL3 functions intracellularly in T cells, NKT cells, neutrophils, and dendritic cells to regulate Ras-ERK signaling. No evidence for functional exosomal localization.
human	RASAL3	not_verbatim	file:human/RASAL3/RASAL3-deep-research-falcon.md	core_functions[0].supported_by[1]	In T cells, Rasal3 acts as a RasGAP to dampen Ras-ERK signaling following TCR stimulation; it does not exhibit Rap1GAP activity in those assays. In vitro GAP assays using human RASAL3 GAP domain found preferential stimulation of GTP hydrolysis on Rac2.
human	RBFOX3	not_verbatim	file:human/RBFOX3/RBFOX3-deep-research.md	existing_annotations[16].review.supported_by[0]	alternative splicing of key developmental regulators like Numb, as well as other targets that influence cell fate decisions
human	SAMD8	not_verbatim	file:human/SAMD8/SAMD8-deep-research.md	existing_annotations[2].review.supported_by[1]	See deep research file for comprehensive analysis
human	SCAMP1	not_verbatim	file:human/SCAMP1/SCAMP1-deep-research-falcon.md	existing_annotations[16].review.supported_by[0]	NPF motifs recruit EH-domain proteins (Eps15/intersectin), linking SCAMP1 to clathrin-associated endocytic scaffolds
human	SCGB1A1	not_verbatim	file:human/SCGB1A1/SCGB1A1-deep-research-perplexity.md	existing_annotations[0].review.supported_by[0]	SCGB1A1 is synthesized with an N-terminal signal peptide that directs the nascent polypeptide into the endoplasmic reticulum for secretion. Following removal of the signal sequence, the mature protein forms homodimers in the secretory pathway before being released into the extracellular space
human	SCGB1A1	not_verbatim	file:human/SCGB1A1/SCGB1A1-deep-research-perplexity.md	existing_annotations[1].review.supported_by[0]	The protein achieves extremely high concentrations in airway secretions, representing one of the most abundant protein products of the respiratory epithelium. Beyond local secretion into airway lining fluid, SCGB1A1 is also detected in circulation, with serum and plasma levels serving as useful biom
human	SCGB1A1	not_verbatim	file:human/SCGB1A1/SCGB1A1-deep-research-perplexity.md	existing_annotations[4].review.supported_by[0]	One of the most extensively characterized and significant functions of SCGB1A1 is its potent inhibition of phospholipase A2 (PLA2) activity. Phospholipase A2 catalyzes the hydrolysis of the sn-2 acyl chain from membrane phospholipids, releasing free fatty acids (particularly arachidonic acid) and ly
human	SCGB1A1	not_verbatim	file:human/SCGB1A1/SCGB1A1-uniprot.txt	existing_annotations[13].review.supported_by[0]	SUBCELLULAR LOCATION: Secreted. [No nuclear localization mentioned]
human	SCGB1A1	not_verbatim	file:human/SCGB1A1/SCGB1A1-uniprot.txt	existing_annotations[15].review.supported_by[0]	SUBCELLULAR LOCATION: Secreted. [No nuclear envelope annotation]
human	SCGB1A1	not_verbatim	file:human/SCGB1A1/SCGB1A1-deep-research-perplexity.md	existing_annotations[29].review.supported_by[0]	Uteroglobin (UG), also known as Clara cell 10 kDa (CC10) protein, is the founding member of a newly recognized superfamily of proteins called Secretoglobin. It is a steroid-inducible, multifunctional, secreted protein with potent anti-inflammatory and anti-chemotactic properties
human	SCGB1A1	not_verbatim	file:human/SCGB1A1/SCGB1A1-deep-research-perplexity.md	existing_annotations[35].review.supported_by[1]	Recent therapeutic studies utilizing extracellular vesicle-encapsulated CC16 (sEV-CC16) have demonstrated that CC16-enriched extracellular vesicles protect mice from both LPS- and bacteria-induced acute lung injury
human	SCGB1A1	not_verbatim	file:human/SCGB1A1/SCGB1A1-deep-research-perplexity.md	core_functions[0].supported_by[0]	One of the most extensively characterized and significant functions of SCGB1A1 is its potent inhibition of phospholipase A2 (PLA2) activity. Phospholipase A2 catalyzes the hydrolysis of the sn-2 acyl chain from membrane phospholipids, releasing free fatty acids (particularly arachidonic acid) and ly
human	SCGB1A1	not_verbatim	file:human/SCGB1A1/SCGB1A1-deep-research-perplexity.md	core_functions[1].supported_by[0]	Beyond phospholipase inhibition, SCGB1A1 functions as a high-affinity binding protein for multiple hydrophobic ligands, effectively sequestering and neutralizing potent inflammatory mediators. The protein binds phosphatidylcholine and phosphatidylinositol, key membrane phospholipids involved in lipi
human	SCGB1A1	not_verbatim	file:human/SCGB1A1/SCGB1A1-deep-research-perplexity.md	core_functions[3].supported_by[0]	When alveolar macrophages are stimulated with Toll-like receptor (TLR) agonists including heat-killed Listeria monocytogenes, lipopolysaccharide (LPS), or Salmonella flagellin, recombinant SCGB1A1 protein at concentrations of 5 μg/mL significantly reduces the release of IL-1β, IL-6, IL-8, macrophage
human	SCGB1C2	not_verbatim	file:human/SCGB1C2/SCGB1C2-uniprot.txt	core_functions[0].supported_by[0]	Secretoglobin family member with characteristic four-helix bundle and hydrophobic ligand-binding pocket
human	SCGB1C2	not_verbatim	file:human/SCGB1C2/SCGB1C2-deep-research-openai.md	core_functions[0].supported_by[1]	Secretoglobins share characteristic four-α-helix bundle creating hydrophobic cavity that binds small lipophilic ligands. Primary molecular function is binding and transport of small hydrophobic compounds.
human	SCN9A	not_verbatim	file:human/SCN9A/SCN9A-deep-research-falcon.md	core_functions[0].supported_by[2]	NaV1.7 is selective for Na+ and shares the canonical NaV architecture and **DEKA selectivity filter** (Asp-Glu-Lys-Ala across DI-DIV) described for eukaryotic NaV alpha subunits.
human	SCO1	not_verbatim	file:human/SCO1/SCO1-hypotheses/core-function-1-go-0016531/openscientist.md	existing_annotations[4].review.supported_by[2]	OpenScientist judged copper chaperone activity (GO:0016531) to be supported as a core molecular function of SCO1 and recommended upgrading the IEA-only molecular-function support.
human	SCO1	not_verbatim	file:human/SCO1/SCO1-hypotheses/core-function-1-go-0016531/openscientist.md	core_functions[0].supported_by[2]	The focused OpenScientist hypothesis review found the SCO1 copper chaperone core-function hypothesis supported and identified IEA-only GO:0016531 support as the main curation gap.
