file	path	ref_id	status	similarity	supporting_text	best_match
genes/human/PARK7/PARK7-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:31653696	REVIEW	0.68	kcat is 0.02 sec(-1) for glyoxalase activity	The low glyoxalase activity of DJ-1 is supported by structural studies: DJ-1 lacks a histidine residue that is a part of the catalytic triad in Hsp31, making it a poor catalyst for efficient detoxification of MGO and glyoxal ( 7 )
genes/human/PEX10/PEX10-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:24662292	AUTOFIX	0.77	PEX10 RING finger has E3 ubiquitin ligase activity with E2 UbcH5C	Here, we report that RING finger of human Pex10p possesses ubiquitin ligase activity with E2 UbcH5C and that the E3 activity is dramatically augmented by formation of a Pex10p complex with Pex12p
genes/human/PEX10/PEX10-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:35768507	AUTOFIX	0.85	PEX2-PEX10-PEX12 complex forms a retrotranslocation channel	# A peroxisomal ubiquitin ligase complex forms a retrotranslocation channel
genes/human/PEX14/PEX14-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:9653144	LOW_SIM	0.20	PEX14 serves as the point of convergence for PEX5- and PEX7-mediated import pathways	This role is in concordance with studies in yeasts demonstrating that pex14 Δ cells are deficient in the import of peroxisomal matrix proteins ( 9 , 14 , 15 )
genes/human/PEX14/PEX14-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:10562279	LOW_SIM	0.49	PEX14 binds tubulin directly via a domain that overlaps with the PEX5-binding site	Additional truncation mutants failed to define a smaller PEX12-binding site within PEX5 (data not shown).The Zinc-binding Domain of PEX12 Binds PEX10In addition to the interaction between PEX12 and PEX5, the yeast two-hybrid screen also revealed an interaction between PEX12 and PEX10, an integral PMP that is required for peroxisomal matrix protein import ( Fig
genes/human/PFDN5/PFDN5-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:9792694	AUTOFIX	0.97	MM-1 is a novel c-Myc-associating protein that represses transcriptional activity of c-Myc.	# MM-1, a novel c-Myc-associating protein that represses transcriptional activity of c-Myc
genes/human/PPP2CB/PPP2CB-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:16262633	AUTOFIX	0.83	PP2A accounted for approximately 71% of the total tau phosphatase activity of human brain.	PP2A, PP1, PP5 and PP2B accounted for approximately 71%, approximately 11%, approximately 10% and approximately 7%, respectively, of the total tau phosphatase activity of human brain
genes/human/PPP2CB/PPP2CB-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:18782753	AUTOFIX	0.86	STRIPAK contains the PP2A catalytic (PP2Ac) and scaffolding (PP2A A) subunits, the striatins (PP2A regulatory B''' subunits), the striatin-associated protein Mob3, the novel proteins STRIP1 and STRIP2, PDCD10, and members of the germinal center kinase III family of Ste20 kinases.	STRIPAK contains the PP2A catalytic (PP2Ac) and scaffolding (PP2A A) subunits, the striatins (PP2A regulatory B''' subunits), the striatin-associated protein Mob3, the novel proteins STRIP1 and STRIP2 (formerly FAM40A and FAM40B), the cerebral cavernous malformation 3 (CCM3) protein, and members of the germinal center kinase III family of Ste20 kinases
genes/human/PPP2R1A/PPP2R1A-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:33243860	AUTOFIX	0.97	we identified a complex containing Integrator and protein phosphatase 2A core enzyme (PP2A-AC), termed INTAC. The INTAC complex dephosphorylates the carboxy-terminal repeat domain of RNA polymerase II at serine-2, -5, and -7 and thus regulates transcription.	Here, we identified a complex containing Integrator and protein phosphatase 2A core enzyme (PP2A-AC), termed INTAC
genes/human/PPP2R1B/PPP2R1B-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:17540176	REVIEW	0.67	cancer-associated Abeta mutants are defective in binding to B and/or C subunits; the phosphatase activity associated with mutant Abeta immune complexes was reduced by 48-71% compared to WT	These cancer-associated PP2A Aβ mutants are defective in binding to B and/or C subunits in vitro (Ruediger et al., 2001a)
genes/human/PTEN/PTEN-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:10760291	LOW_SIM	0.17	PTEN acts as a PIP3 3-phosphatase, converting PIP3 to PIP2 and thereby antagonizing PI3K signaling	We propose that MAGI-2 improves the efficiency of PTEN signaling through assembly of a multiprotein complex at the cell membrane
genes/human/PTEN/PTEN-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:9811831	REVIEW	0.69	PTEN phosphatase activity is essential for its tumor suppressor function by negatively regulating the PI3K/AKT pathway	The lipid phosphatase activity of PTEN is critical for its tumor supressor function
genes/human/PTEN/PTEN-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:10760291	LOW_SIM	0.21	PTEN also exhibits PIP2 3-phosphatase activity in addition to its primary PIP3 phosphatase function	It is important to note that these mutants have partial rather than complete loss of function, a phenotype consistent with the concept that scaffold proteins optimize activity through a signaling pathway but are not essential
genes/human/PTEN/PTEN-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:21241890	LOW_SIM	0.35	PTEN possesses protein phosphatase activity toward serine and threonine residues on protein substrates	Furthermore, cells harboring phosphatase-inactive PTEN mutants retain residual tumor suppressive activity, leading to the hypothesis that PTEN exerts functions that are independent of its phosphatase activity ( Blanco-Aparicio et al., 2007 ; Georgescu et al., 2000 ; Gildea et al., 2004 ; Koul et al., 2002 ; Maier et al., 1999 )
genes/human/PTEN/PTEN-ai-review.yaml	.core_functions[2].supported_by[1]	PMID:9256433	LOW_SIM	0.43	PTEN exhibits dual phosphatase activity against both lipid and protein substrates	P-TEN was shown to exhibit activity against serine/threonine, as well as tyrosine-phosphorylated proteins (Table 1 ), verifying that it is a dual-specificity phosphatase
genes/human/RBFOX3/RBFOX3-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:21747913	REVIEW	0.66	Supporting evidence for RBFOX3 function	Supporting InformationFigure S1 All myc-tagged and flag-tagged Rbfox3 variants function to regulate alternative splicing, irrespective of steady-state sub-cellular localization
genes/human/RBFOX3/RBFOX3-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:23420872	REVIEW	0.62	Supporting evidence for RBFOX3 function	In this case, a mis-expressed splice isoform in the Rbfox3 knockdown neural tube would have partial function.Identification of Numb premRNA as a relevant target of Rbfox3 in the developing spinal cordOur study established that Numb alternative splicing is a physiologically important target for Rbfox3 action during neuronal differentiation in the developing spinal cord in the period between E2 and E4
genes/human/RIMBP2/RIMBP2-ai-review.yaml	.existing_annotations[0].review.supported_by[0]	DOI:10.1073/pnas.1605256113	LOW_SIM	0.39	RIM-BP2 regulates release probability by fine-tuning calcium channel localization at murine hippocampal synapses	By dual- and triple-channel time-gated stimulated emission depletion (gSTED) microscopy, we directly show that RIM-BP2 fine-tunes voltage-gated Ca 2+ channel 2.1 (Ca V 2.1) localization at the AZ
genes/human/RIMBP2/RIMBP2-ai-review.yaml	.existing_annotations[0].review.supported_by[1]	DOI:10.7554/eLife.43243	REVIEW	0.57	RIM-BP2 primes synaptic vesicles via recruitment of Munc13-1 at hippocampal mossy fiber synapses	However, at hippocampal mossy fiber synapses, RIM-BP2 has a substantial impact on neurotransmitter release by promoting vesicle docking/priming and vesicular release probability via stabilization of Munc13-1 at the active zone
genes/human/RIMBP2/RIMBP2-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	DOI:10.1073/pnas.1605256113	LOW_SIM	0.09	RIMBP2 localizes to nanoclusters at presynaptic active zones and is present at conventional and ribbon-type synapses	Significance Highly regulated and precise positioning of Ca 2+ channels at the active zone (AZ) controls Ca 2+ nanodomains at release sites
genes/human/RIMBP2/RIMBP2-ai-review.yaml	.existing_annotations[3].review.supported_by[0]	DOI:10.1073/pnas.1605256113	LOW_SIM	0.43	RIMBP2 is presynaptic and concentrated in the active zone in nanoclusters adjacent to release sites and AZ scaffolds	Significance Highly regulated and precise positioning of Ca 2+ channels at the active zone (AZ) controls Ca 2+ nanodomains at release sites
genes/human/RIMBP2/RIMBP2-ai-review.yaml	.existing_annotations[3].review.supported_by[1]	DOI:10.7554/eLife.43243	LOW_SIM	0.41	Imaging places RIMBP2 near Bassoon and Munc13-1 nanodomains at the active zone	However, at hippocampal mossy fiber synapses, RIM-BP2 has a substantial impact on neurotransmitter release by promoting vesicle docking/priming and vesicular release probability via stabilization of Munc13-1 at the active zone
genes/human/RIMBP2/RIMBP2-ai-review.yaml	.existing_annotations[4].review.supported_by[0]	DOI:10.1016/j.celrep.2020.107960	NO_MATCH	0.00	A trio of active zone proteins comprised of RIM-BPs, RIMs, and Munc13s governs neurotransmitter release - RIMBP2 is part of the hierarchical AZ scaffold	
genes/human/RIMBP2/RIMBP2-ai-review.yaml	.existing_annotations[4].review.supported_by[1]	DOI:10.1007/s12035-017-0661-9	NO_MATCH	0.00	Vertebrate AZ assembly relies on RIMs, RIM-BPs, Munc13, ELKS, Bassoon, and Liprin-alpha; RIM-BPs provide a key link between RIMs and CaV channels	
genes/human/RIMBP2/RIMBP2-ai-review.yaml	.existing_annotations[5].review.supported_by[0]	DOI:10.7554/eLife.43243	REVIEW	0.61	RIM-BP2 primes synaptic vesicles via recruitment of Munc13-1 at hippocampal mossy fiber synapses. RIMBP2 knockout disrupts stabilization of Munc13-1 clusters, impairs vesicle docking/priming, and lowers release probability.	However, at hippocampal mossy fiber synapses, RIM-BP2 has a substantial impact on neurotransmitter release by promoting vesicle docking/priming and vesicular release probability via stabilization of Munc13-1 at the active zone
genes/human/RIMBP2/RIMBP2-ai-review.yaml	.existing_annotations[5].review.supported_by[1]	DOI:10.1016/j.celrep.2020.107960	NO_MATCH	0.00	RIMBP2 partnerships can bias synapses toward either higher coupling (channel recruitment) or enhanced priming (Munc13 recruitment)	
genes/human/SGCE/SGCE-ai-review.yaml	.existing_annotations[0].review.supported_by[0]	PMID:9475163	AUTOFIX	0.81	The sarcoglycans are transmembrane proteins within the DGC [dystrophin-glycoprotein complex]	The sarcoglycans are transmembrane proteins within the DGC, and the function of the sarcoglycans is unknown
genes/human/SGCE/SGCE-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:19899002	AUTOFIX	0.75	Review on 'The roles of the dystrophin-associated glycoprotein complex at the synapse' covering DGC function in receptor clustering and synaptic plasticity of GABAergic synapses	The roles of the dystrophin-associated glycoprotein complex at the synapse
genes/human/SIRT2/SIRT2-ai-review.yaml	.existing_annotations[192].review.supported_by[1]	DOI:10.1073/pnas.2319833121	LOW_SIM	0.50	Sirt2 inhibition shifts ARF6 dynamics to increase E-cadherin at the cell surface and improve epithelial barrier function	Importantly, we showed that the effect of Sirt2 inhibition in IBD is through regulating the gut epithelium barrier by inhibiting Arf6-mediated endocytosis of E-cadherin, a protein important for the intestinal epithelial integrity
genes/human/SIRT2/SIRT2-ai-review.yaml	.existing_annotations[193].review.supported_by[0]	DOI:10.1038/s41467-022-32227-x	LOW_SIM	0.35	Golgi stress induces SIRT2 to counteract Shigella infection via defatty-acylation; SIRT2 removes lysine fatty acylations installed by bacterial effectors (e.g., Shigella IcsB) on Ras/Rho family members and CHMP5	SIRT2 in turn removes the lysine fatty acylation introduced by Shigella virulence factor IcsB to enhance host innate immunity
genes/human/SIRT2/SIRT2-ai-review.yaml	.existing_annotations[193].review.supported_by[1]	DOI:10.1172/jci158978	NO_MATCH	0.00	FLS-359 allosteric SIRT2 inhibitor exhibits broad-spectrum antiviral activity	
genes/human/SIRT2/SIRT2-ai-review.yaml	.existing_annotations[194].review.supported_by[0]	DOI:10.1038/s41467-022-32227-x	LOW_SIM	0.35	Golgi stress induces SIRT2 to counteract Shigella infection via defatty-acylation; SIRT2 removes lysine fatty acylations installed by bacterial effectors (e.g., Shigella IcsB) on Ras/Rho family members and CHMP5	SIRT2 in turn removes the lysine fatty acylation introduced by Shigella virulence factor IcsB to enhance host innate immunity
genes/human/SIRT2/SIRT2-ai-review.yaml	.existing_annotations[194].review.supported_by[1]	DOI:10.1172/jci158978	NO_MATCH	0.00	FLS-359 allosteric SIRT2 inhibitor exhibits broad-spectrum antiviral activity	
genes/human/SIRT2/SIRT2-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:23886946	REVIEW	0.63	SIRT2 tubulin deacetylase activity demonstrated in mitotic spindle context	We also found that Fry binds to the tubulin deacetylase SIRT2, preferentially in mitotic cells
genes/human/SIRT2/SIRT2-ai-review.yaml	.core_functions[1].supported_by[1]	DOI:10.1073/pnas.2319833121	LOW_SIM	0.50	Sirt2 inhibition shifts ARF6 dynamics to increase E-cadherin at the cell surface and improve epithelial barrier function	Importantly, we showed that the effect of Sirt2 inhibition in IBD is through regulating the gut epithelium barrier by inhibiting Arf6-mediated endocytosis of E-cadherin, a protein important for the intestinal epithelial integrity
genes/human/SIRT2/SIRT2-ai-review.yaml	.core_functions[3].supported_by[0]	DOI:10.1038/s41467-022-32227-x	LOW_SIM	0.35	Golgi stress induces SIRT2 to counteract Shigella infection via defatty-acylation; SIRT2 removes lysine fatty acylations installed by bacterial effectors (e.g., Shigella IcsB) on Ras/Rho family members and CHMP5	SIRT2 in turn removes the lysine fatty acylation introduced by Shigella virulence factor IcsB to enhance host innate immunity
