gene,category,family
NP_001276562.1,Matrisome-associated,ECM Regulators
NP_061216.2,Matrisome-associated,ECM Regulators
ENSMUSG00000021922,Matrisome-associated,ECM Regulators
Itih5,Matrisome-associated,ECM Regulators
4631408O11Rik,Matrisome-associated,ECM Regulators
5430408M01Rik,Matrisome-associated,ECM Regulators
E130106B02,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1925751,Matrisome-associated,ECM Regulators
Q8BJD1,Matrisome-associated,ECM Regulators
NP_766059.1,Matrisome-associated,ECM Regulators
ENSMUSG00000025780,Matrisome-associated,ECM Regulators
Kazald1,Matrisome-associated,ECM Regulators
AI842353,Matrisome-associated,ECM Regulators
Bono1,Matrisome-associated,ECM Regulators
IGFBP-rP10,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
2147606,Matrisome-associated,ECM Regulators
Q3U2U8,Matrisome-associated,ECM Regulators
Q8BJ66,Matrisome-associated,ECM Regulators
NP_849260.2,Matrisome-associated,ECM Regulators
XP_006526629.1,Matrisome-associated,ECM Regulators
XP_006526630.1,Matrisome-associated,ECM Regulators
XP_006526631.1,Matrisome-associated,ECM Regulators
XP_006526632.1,Matrisome-associated,ECM Regulators
ENSMUSG00000025213,Matrisome-associated,ECM Regulators
Kng1,Matrisome-associated,ECM Regulators
Kng,Matrisome-associated,ECM Regulators
MGC123437,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1097705,Matrisome-associated,ECM Regulators
D3YTY9,Matrisome-associated,ECM Regulators
D3Z2B2,Matrisome-associated,ECM Regulators
O08677,Matrisome-associated,ECM Regulators
NP_001095882.1,Matrisome-associated,ECM Regulators
NP_001095881.1,Matrisome-associated,ECM Regulators
NP_075614.1,Matrisome-associated,ECM Regulators
ENSMUSG00000022875,Matrisome-associated,ECM Regulators
Kng2,Matrisome-associated,ECM Regulators
MGC117836,Matrisome-associated,ECM Regulators
MGC123404,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
3027157,Matrisome-associated,ECM Regulators
E0CYI5,Matrisome-associated,ECM Regulators
Q6DMP4,Matrisome-associated,ECM Regulators
Q6S9I0,Matrisome-associated,ECM Regulators
Q6S9I2,Matrisome-associated,ECM Regulators
Q6S9I3,Matrisome-associated,ECM Regulators
NP_001095879.1,Matrisome-associated,ECM Regulators
NP_001095880.1,Matrisome-associated,ECM Regulators
NP_958763.1,Matrisome-associated,ECM Regulators
ENSMUSG00000060459,Matrisome-associated,ECM Regulators
Ky,Matrisome-associated,ECM Regulators
CD1,Matrisome-associated,ECM Regulators
D9Mgc44e,Matrisome-associated,ECM Regulators
ky,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
96709,Matrisome-associated,ECM Regulators
F8VQF8,Matrisome-associated,ECM Regulators
Q8C8H8,Matrisome-associated,ECM Regulators
Q8CBK4,Matrisome-associated,ECM Regulators
NP_077253.3,Matrisome-associated,ECM Regulators
ENSMUSG00000035606,Matrisome-associated,ECM Regulators
Lepre1,Matrisome-associated,ECM Regulators
2410024C15Rik,Matrisome-associated,ECM Regulators
Gros1,Matrisome-associated,ECM Regulators
P3H1,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1888921,Matrisome-associated,ECM Regulators
A2A7Q5,Matrisome-associated,ECM Regulators
A6PW84,Matrisome-associated,ECM Regulators
F2Z499,Matrisome-associated,ECM Regulators
Q3V1T4,Matrisome-associated,ECM Regulators
NP_062756.2,Matrisome-associated,ECM Regulators
NP_001273077.1,Matrisome-associated,ECM Regulators
NP_001035874.1,Matrisome-associated,ECM Regulators
NP_062757.2,Matrisome-associated,ECM Regulators
Leprel1,Matrisome-associated,ECM Regulators
4832416N06,Matrisome-associated,ECM Regulators
AW553532,Matrisome-associated,ECM Regulators
Mlat4,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
2146663,Matrisome-associated,ECM Regulators
Q8CG71,Matrisome-associated,ECM Regulators
NP_775555.1,Matrisome-associated,ECM Regulators
Leprel2,Matrisome-associated,ECM Regulators
BC016431,Matrisome-associated,ECM Regulators
Grcb,Matrisome-associated,ECM Regulators
P3h3,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1315208,Matrisome-associated,ECM Regulators
D6RHQ3,Matrisome-associated,ECM Regulators
Q8CG70,Matrisome-associated,ECM Regulators
NP_038562.2,Matrisome-associated,ECM Regulators
Lox,Matrisome-associated,ECM Regulators
AI893619,Matrisome-associated,ECM Regulators
TSC-160,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
96817,Matrisome-associated,ECM Regulators
P28301,Matrisome-associated,ECM Regulators
Q3TLP7,Matrisome-associated,ECM Regulators
Q3TP83,Matrisome-associated,ECM Regulators
Q3TWI1,Matrisome-associated,ECM Regulators
Q3TX90,Matrisome-associated,ECM Regulators
Q3TXH3,Matrisome-associated,ECM Regulators
Q3UXV2,Matrisome-associated,ECM Regulators
NP_001273110.1,Matrisome-associated,ECM Regulators
NP_001273111.1,Matrisome-associated,ECM Regulators
NP_034858.2,Matrisome-associated,ECM Regulators
ENSMUSG00000024529,Matrisome-associated,ECM Regulators
Loxl1,Matrisome-associated,ECM Regulators
Loxl,Matrisome-associated,ECM Regulators
MGC106801,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
106096,Matrisome-associated,ECM Regulators
P97873,Matrisome-associated,ECM Regulators
Q4QQJ7,Matrisome-associated,ECM Regulators
Q8BP04,Matrisome-associated,ECM Regulators
NP_034859.2,Matrisome-associated,ECM Regulators
ENSMUSG00000032334,Matrisome-associated,ECM Regulators
Loxl2,Matrisome-associated,ECM Regulators
1110004B06Rik,Matrisome-associated,ECM Regulators
4930526G11Rik,Matrisome-associated,ECM Regulators
9430067E15Rik,Matrisome-associated,ECM Regulators
MGC10222,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
2137913,Matrisome-associated,ECM Regulators
P58022,Matrisome-associated,ECM Regulators
NP_201582.2,Matrisome-associated,ECM Regulators
XP_003688982.2,Matrisome-associated,ECM Regulators
XP_006519810.1,Matrisome-associated,ECM Regulators
ENSMUSG00000034205,Matrisome-associated,ECM Regulators
Loxl3,Matrisome-associated,ECM Regulators
Lor2,Matrisome-associated,ECM Regulators
Loxl2,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1337004,Matrisome-associated,ECM Regulators
E9Q0X7,Matrisome-associated,ECM Regulators
Q3UM16,Matrisome-associated,ECM Regulators
Q9Z175,Matrisome-associated,ECM Regulators
NP_038614.2,Matrisome-associated,ECM Regulators
ENSMUSG00000000693,Matrisome-associated,ECM Regulators
Loxl4,Matrisome-associated,ECM Regulators
4833426I20Rik,Matrisome-associated,ECM Regulators
Loxc,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1914823,Matrisome-associated,ECM Regulators
E9PY86,Matrisome-associated,ECM Regulators
E9Q600,Matrisome-associated,ECM Regulators
Q6NV59,Matrisome-associated,ECM Regulators
Q8C5D5,Matrisome-associated,ECM Regulators
Q8CET3,Matrisome-associated,ECM Regulators
Q8CEU1,Matrisome-associated,ECM Regulators
Q924C6,Matrisome-associated,ECM Regulators
NP_001157783.1,Matrisome-associated,ECM Regulators
NP_444313.3,Matrisome-associated,ECM Regulators
ENSMUSG00000025185,Matrisome-associated,ECM Regulators
Masp1,Matrisome-associated,ECM Regulators
AW048060,Matrisome-associated,ECM Regulators
CCPII,Matrisome-associated,ECM Regulators
Crarf,Matrisome-associated,ECM Regulators
Masp1/3,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
88492,Matrisome-associated,ECM Regulators
P98064,Matrisome-associated,ECM Regulators
NP_032581.2,Matrisome-associated,ECM Regulators
XP_006521891.1,Matrisome-associated,ECM Regulators
ENSMUSG00000022887,Matrisome-associated,ECM Regulators
Masp2,Matrisome-associated,ECM Regulators
MASP-2,Matrisome-associated,ECM Regulators
MAp19,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1330832,Matrisome-associated,ECM Regulators
Q3UEP7,Matrisome-associated,ECM Regulators
Q91WP0,Matrisome-associated,ECM Regulators
NP_001003893.1,Matrisome-associated,ECM Regulators
NP_034897.1,Matrisome-associated,ECM Regulators
ENSMUSG00000028979,Matrisome-associated,ECM Regulators
Mep1a,Matrisome-associated,ECM Regulators
AI098089,Matrisome-associated,ECM Regulators
AW107200,Matrisome-associated,ECM Regulators
Mep-1,Matrisome-associated,ECM Regulators
Mep-1a,Matrisome-associated,ECM Regulators
Mep1,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
96963,Matrisome-associated,ECM Regulators
P28825,Matrisome-associated,ECM Regulators
Q3TP44,Matrisome-associated,ECM Regulators
Q3UWD0,Matrisome-associated,ECM Regulators
NP_032611.2,Matrisome-associated,ECM Regulators
XP_006523814.1,Matrisome-associated,ECM Regulators
ENSMUSG00000023914,Matrisome-associated,ECM Regulators
Mep1b,Matrisome-associated,ECM Regulators
MGC159330,Matrisome-associated,ECM Regulators
Mep-1b,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
96964,Matrisome-associated,ECM Regulators
Q60978,Matrisome-associated,ECM Regulators
Q61847,Matrisome-associated,ECM Regulators
NP_032612.2,Matrisome-associated,ECM Regulators
ENSMUSG00000024313,Matrisome-associated,ECM Regulators
Mmp10,Matrisome-associated,ECM Regulators
AV377895,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
97007,Matrisome-associated,ECM Regulators
A1L3D0,Matrisome-associated,ECM Regulators
O55123,Matrisome-associated,ECM Regulators
Q6GXA1,Matrisome-associated,ECM Regulators
NP_062344.1,Matrisome-associated,ECM Regulators
ENSMUSG00000047562,Matrisome-associated,ECM Regulators
Mmp11,Matrisome-associated,ECM Regulators
ST3,Matrisome-associated,ECM Regulators
Stmy3,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
97008,Matrisome-associated,ECM Regulators
F6QGW1,Matrisome-associated,ECM Regulators
Q02853,Matrisome-associated,ECM Regulators
Q3UQT3,Matrisome-associated,ECM Regulators
Q6GXA0,Matrisome-associated,ECM Regulators
Q7TPW7,Matrisome-associated,ECM Regulators
NP_032632.1,Matrisome-associated,ECM Regulators
XP_006513381.1,Matrisome-associated,ECM Regulators
ENSMUSG00000000901,Matrisome-associated,ECM Regulators
Mmp12,Matrisome-associated,ECM Regulators
AV378681,Matrisome-associated,ECM Regulators
Mmel,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
97005,Matrisome-associated,ECM Regulators
D3Z705,Matrisome-associated,ECM Regulators
D6RJI9,Matrisome-associated,ECM Regulators
P34960,Matrisome-associated,ECM Regulators
Q3TCW6,Matrisome-associated,ECM Regulators
Q6GX99,Matrisome-associated,ECM Regulators
Q8BJC0,Matrisome-associated,ECM Regulators
NP_032631.3,Matrisome-associated,ECM Regulators
ENSMUSG00000049723,Matrisome-associated,ECM Regulators
Mmp13,Matrisome-associated,ECM Regulators
Clg,Matrisome-associated,ECM Regulators
MMP-13,Matrisome-associated,ECM Regulators
Mmp1,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1340026,Matrisome-associated,ECM Regulators
P33435,Matrisome-associated,ECM Regulators
Q3U2N6,Matrisome-associated,ECM Regulators
Q3U5R7,Matrisome-associated,ECM Regulators
Q3U9V5,Matrisome-associated,ECM Regulators
Q6GX98,Matrisome-associated,ECM Regulators
NP_032633.1,Matrisome-associated,ECM Regulators
ENSMUSG00000050578,Matrisome-associated,ECM Regulators
Mmp14,Matrisome-associated,ECM Regulators
AI325305,Matrisome-associated,ECM Regulators
MT-MMP-1,Matrisome-associated,ECM Regulators
MT1-MMP,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
101900,Matrisome-associated,ECM Regulators
P53690,Matrisome-associated,ECM Regulators
Q3TQH0,Matrisome-associated,ECM Regulators
Q3U2T0,Matrisome-associated,ECM Regulators
Q6DFU5,Matrisome-associated,ECM Regulators
Q6GX97,Matrisome-associated,ECM Regulators
NP_032634.3,Matrisome-associated,ECM Regulators
ENSMUSG00000000957,Matrisome-associated,ECM Regulators
Mmp15,Matrisome-associated,ECM Regulators
AI503551,Matrisome-associated,ECM Regulators
MT2-MMP,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
109320,Matrisome-associated,ECM Regulators
O54732,Matrisome-associated,ECM Regulators
Q6GX96,Matrisome-associated,ECM Regulators
NP_032635.1,Matrisome-associated,ECM Regulators
ENSMUSG00000031790,Matrisome-associated,ECM Regulators
Mmp16,Matrisome-associated,ECM Regulators
MT3-MMP,Matrisome-associated,ECM Regulators
Mt3mmp,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1276107,Matrisome-associated,ECM Regulators
B1AVG8,Matrisome-associated,ECM Regulators
B1AVH0,Matrisome-associated,ECM Regulators
Q8BSA6,Matrisome-associated,ECM Regulators
Q9WTR0,Matrisome-associated,ECM Regulators
V9GXD8,Matrisome-associated,ECM Regulators
NP_062698.2,Matrisome-associated,ECM Regulators
XP_006537704.1,Matrisome-associated,ECM Regulators
ENSMUSG00000028226,Matrisome-associated,ECM Regulators
Mmp17,Matrisome-associated,ECM Regulators
MT4-MMP,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1346076,Matrisome-associated,ECM Regulators
Q9R0S3,Matrisome-associated,ECM Regulators
NP_035976.3,Matrisome-associated,ECM Regulators
ENSMUSG00000029436,Matrisome-associated,ECM Regulators
Mmp19,Matrisome-associated,ECM Regulators
MGC123370,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1927899,Matrisome-associated,ECM Regulators
Q2KHP2,Matrisome-associated,ECM Regulators
Q3UW97,Matrisome-associated,ECM Regulators
Q9JHI0,Matrisome-associated,ECM Regulators
NP_067387.1,Matrisome-associated,ECM Regulators
NP_001157669.1,Matrisome-associated,ECM Regulators
ENSMUSG00000025355,Matrisome-associated,ECM Regulators
Mmp1a,Matrisome-associated,ECM Regulators
Mcol-A,Matrisome-associated,ECM Regulators
Mcola,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1933846,Matrisome-associated,ECM Regulators
E9QPT8,Matrisome-associated,ECM Regulators
Q9EPL5,Matrisome-associated,ECM Regulators
NP_114395.1,Matrisome-associated,ECM Regulators
ENSMUSG00000043089,Matrisome-associated,ECM Regulators
Mmp1b,Matrisome-associated,ECM Regulators
Mcol-B,Matrisome-associated,ECM Regulators
Mcolb,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1933847,Matrisome-associated,ECM Regulators
G5E8A9,Matrisome-associated,ECM Regulators
Q9EPL6,Matrisome-associated,ECM Regulators
NP_114396.3,Matrisome-associated,ECM Regulators
ENSMUSG00000041620,Matrisome-associated,ECM Regulators
Mmp2,Matrisome-associated,ECM Regulators
Clg4a,Matrisome-associated,ECM Regulators
GelA,Matrisome-associated,ECM Regulators
MMP-2,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
97009,Matrisome-associated,ECM Regulators
P33434,Matrisome-associated,ECM Regulators
Q3UG07,Matrisome-associated,ECM Regulators
Q6GXA5,Matrisome-associated,ECM Regulators
NP_032636.1,Matrisome-associated,ECM Regulators
ENSMUSG00000031740,Matrisome-associated,ECM Regulators
Mmp20,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1353466,Matrisome-associated,ECM Regulators
P57748,Matrisome-associated,ECM Regulators
NP_038931.1,Matrisome-associated,ECM Regulators
ENSMUSG00000018620,Matrisome-associated,ECM Regulators
Mmp21,Matrisome-associated,ECM Regulators
MGC124281,Matrisome-associated,ECM Regulators
MGC124282,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
2664387,Matrisome-associated,ECM Regulators
Q08EI4,Matrisome-associated,ECM Regulators
Q3KP73,Matrisome-associated,ECM Regulators
Q3KP74,Matrisome-associated,ECM Regulators
Q8K3F2,Matrisome-associated,ECM Regulators
NP_694423.1,Matrisome-associated,ECM Regulators
XP_006507623.1,Matrisome-associated,ECM Regulators
ENSMUSG00000030981,Matrisome-associated,ECM Regulators
Mmp23,Matrisome-associated,ECM Regulators
CA-MMP,Matrisome-associated,ECM Regulators
MGC130334,Matrisome-associated,ECM Regulators
MGC130335,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1347361,Matrisome-associated,ECM Regulators
O88676,Matrisome-associated,ECM Regulators
NP_036115.1,Matrisome-associated,ECM Regulators
XP_006538945.1,Matrisome-associated,ECM Regulators
XP_006538946.1,Matrisome-associated,ECM Regulators
ENSMUSG00000029061,Matrisome-associated,ECM Regulators
Mmp24,Matrisome-associated,ECM Regulators
AU040325,Matrisome-associated,ECM Regulators
MT5-MMP,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
1341867,Matrisome-associated,ECM Regulators
Q6GX95,Matrisome-associated,ECM Regulators
Q9R0S2,Matrisome-associated,ECM Regulators
NP_034938.3,Matrisome-associated,ECM Regulators
ENSMUSG00000027612,Matrisome-associated,ECM Regulators
Mmp25,Matrisome-associated,ECM Regulators
F730048C11Rik,Matrisome-associated,ECM Regulators
Leukolysin,Matrisome-associated,ECM Regulators
MMP20,Matrisome-associated,ECM Regulators
MT6-MMP,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
2443938,Matrisome-associated,ECM Regulators
Q3U435,Matrisome-associated,ECM Regulators
NP_001028511.1,Matrisome-associated,ECM Regulators
ENSMUSG00000023903,Matrisome-associated,ECM Regulators
Mmp27,Matrisome-associated,ECM Regulators
Gm180,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
3039232,Matrisome-associated,ECM Regulators
D3YV89,Matrisome-associated,ECM Regulators
D3Z6I1,Matrisome-associated,ECM Regulators
F6QKX8,Matrisome-associated,ECM Regulators
NP_001025460.1,Matrisome-associated,ECM Regulators
XP_006509921.1,Matrisome-associated,ECM Regulators
ENSMUSG00000070323,Matrisome-associated,ECM Regulators
Mmp28,Matrisome-associated,ECM Regulators
D130023P12,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
2153062,Matrisome-associated,ECM Regulators
Q5SSG2,Matrisome-associated,ECM Regulators
Q8BG29,Matrisome-associated,ECM Regulators
Q8C2Y7,Matrisome-associated,ECM Regulators
Q8CGV5,Matrisome-associated,ECM Regulators
Q8CGV8,Matrisome-associated,ECM Regulators
NP_766385.1,Matrisome-associated,ECM Regulators
NP_536701.1,Matrisome-associated,ECM Regulators
ENSMUSG00000020682,Matrisome-associated,ECM Regulators
Mmp3,Matrisome-associated,ECM Regulators
SLN-1,Matrisome-associated,ECM Regulators
SLN1,Matrisome-associated,ECM Regulators
STR-1,Matrisome-associated,ECM Regulators
Stmy1,Matrisome-associated,ECM Regulators
Str1,Matrisome-associated,ECM Regulators
MGI,Matrisome-associated,ECM Regulators
97010,Matrisome-associated,ECM Regulators
P28862,Matrisome-associated,ECM Regulators
Q3UFJ0,Matrisome-associated,ECM Regulators
Q6GXA4,Matrisome-associated,ECM Regulators
Q922W6,Matrisome-associated,ECM Regulators
NP_034939.1,Matrisome-associated,ECM Regulators
