accession	subsection	rank	protrek_score	cosine	text
A0A2I4G8T1	Function	6	17.1333	0.319995	Glucosyltransferase involved in the last step of benzoxazinoid glucoside biosynthesis. Catalyzes the glucosylation of hydroxamic acids utilizing UDP-glucose as glucose doner, reducing the toxicity of these natural insecticides for storage. Can use DIMBOA and DIBOA as substrates, HMBOA (2-hydroxy-7-methoxy-2H-1,4-benzoxazin-3(4H)-one) and HBOA (2-hydroxy-2H-1,4-benzoxazin-3(4H)-one) with a lower efficiency, but not indole acetic acid or quercitin
A0A2I4G8T1	Function	7	17.0612	0.318648	Possesses quercetin 7-O-glucosyltransferase and 4'-O-glucosyltransferase activities in vitro. Also active in vitro on benzoates and benzoate derivatives. Has low affinity for the tryptophan precursor anthranilate. Catalyzes the formation of anthranilate glucose ester. Is a minor source of this activity in the plant
A0A2I4G8T1	Function	8	17.0394	0.318240	UDP-glucosyltransferase catalyzing in planta synthesis of cyanogenic glucosides. Able to glucosylate acetone cyanohydrin and 2-hydroxy-2-methylbutyronitrile, forming linamarin and lotaustralin. Accepts also to some extent, a wide range of potential acceptor substrates, including simple alcohols, flavonoids, isoflavonoids and other hydroxynitriles such as p-hydroxymandelonitrile, mandelonitrile, (E)-4-hydroxy-2-methylbut-2-enenitrile and (E)- 2-(hydroxymethyl)but-2-enenitrile
A0A2I4G8T1	Function	9	16.9910	0.317337	UDP-glucose-dependent glucosyltransferase catalyzing the c-glucosylation of 2-hydroxyflavanones (2-hydroxynaringenin, 2-hydroxyeriodictyol and 2-hydroxypinocembrin) and phloretin. No activity with flavanones, flavones or flavonols
A0A2I4G8T1	Function	10	16.9206	0.316021	Catalyzes the transfer of a glucose moiety to the C-3 hydroxyl of mogrol to form mogroside IE (PubMed:25759326, Ref.3). Besides mogrol, UGT74AC1 also shows activity in vitro with quercetin and naringenin as substrate (PubMed:25759326)
A0A2I4G8T1	Function	11	16.8873	0.315400	Glucosyltransferase involved in the catabolism of abscisic acid (ABA). Adds a glucosyl group at the C-1 position of ABA; (S)-2-trans-abscisate is a better substrate than the natural (+)-S-abscisate or its enantiomer (-)-R-abscisate. No activity with (-)-phaseic acid (PA), methylated-ABA or with other hormones such as jasmonate, zeatin, auxin (IAA) or gibberellin A3 (GA3)
A0A2I4G8T1	Function	12	16.8511	0.314723	UDP-glucose-dependent glucosyltransferase catalyzing the c-glucosylation of 2-hydroxyflavanones
A0A2I4G8T1	Function	13	16.7445	0.312733	Glycosyltransferase that catalyzes the C-glucosylation of daidzein to puerarin (PubMed:28207970). Shows activity with the isoflavones daidzein and genistein, but has no activity towards flavonoids such as 2-hydroxynaringenin (PubMed:28207970). Can use UDP-glucose, but not UDP-galactose or UDP-glucuronic acid as sugar donor (PubMed:28207970). Does not require bivalent cations for activity (PubMed:28207970)
A0A2I4G8T1	Function	14	16.6891	0.311698	Specifically glucosylates the 3'-hydroxy group of delphinidin 3,5-di-O-glucoside to produce gentiodelphin. Shows a strict specificity for UDP-glucose as donor
A0A2I4G8T1	Function	15	16.6246	0.310494	Utilizes UDP-glucose as the sugar donor and catalyzes the formation of O-beta-D-glucosyl-cis-zeatin from cis-zeatin. May regulate active versus storage forms of cytokinins and could have an impact on seed growth (By similarity)
A0A2I4G8T1	Function	16	16.6025	0.310081	Iridoid glucosyltransferase acting on genipin and 7-deoxyloganetin. No activity with 7-deoxyloganetic acid. Involved in geniposide biosynthesis
A0A2I4G8T1	Function	17	16.5826	0.309708	Benzophenone C-glycosyltransferase involved in the biosynthesis of mangiferin. Exhibits a robust regio- and stereospecific C-glycosylation activity toward over 35 substrates from 18 structurally different types with UDP-glucose. Also able to produce O- and N-glycosides and to use UDP-xylose as sugar donor. Generates only C-glycosides with 2,4,6-tri-hydroxy acceptors at the A ring, both C- and O- glycosides with 2,4-di-hydroxyl acceptors at the A ring, and only O-glycosides with 2- or 4-mono-hydroxy acceptors at the A ring
A0A2I4G8T1	Function	18	16.5821	0.309700	UDP-glucose-dependent glucosyltransferase catalyzing the C-glucosylation of 2-hydroxyflavanones (2-hydroxynaringenin and 2-hydroxypinocembrin) and phloretin (PubMed:28370711). No activity with flavanones, flavones or flavonols (PubMed:28370711). Exhibits C-glucosylation activity toward 2-phenyl-2',4',6'-trihydroxyacetophenone (PubMed:28370711). Can use UDP-xylose as sugar donor, but catalytic efficiency is much lower toward UDP-xylose than toward UDP-glucose (PubMed:28370711)
A0A2I4G8T1	Function	19	16.5759	0.309584	Iridoid glucosyltransferase acting exclusively on 7-deoxyloganetin. No activity with 7-deoxyloganetic acid
A0A2I4G8T1	Function	20	16.5568	0.309227	Glucosyltransferase acting on both abscisic acid (ABA) and auxin (IAA). Required for ABA-mediated fruit ripening, seed germination, and negative responses to drought
A0A2I4G8T1	Function	21	16.5296	0.308720	UDP-glucose-dependent glucosyltransferase catalyzing the C-glucosylation of 2-hydroxyflavanones (2-hydroxylnaringenin and 2-hydroxypinocembrin) and phloretin (PubMed:28370711). No activity with flavanones, flavones or flavonols (PubMed:28370711). Exhibits C-glucosylation activity toward 2-phenyl-2',4',6'-trihydroxyacetophenone (PubMed:28370711). Can use UDP-xylose as sugar donor, but catalytic efficiency is much lower toward UDP-xylose than toward UDP-glucose (PubMed:28370711)
A0A2I4G8T1	Function	22	16.4982	0.308132	Glucosyltransferase that acts on the auxin indole-3-butyric acid (IBA). Mediates abiotic stress responses and stress-induced morphological adaptations by regulating auxin homeostasis. Possesses low activity in vitro on jasmonate (JA) and the synthetic auxin analog naphthaleneacetic acid (NAA)
A0A2I4G8T1	Function	23	16.4848	0.307882	Glucosyltransferase acting on abscisic acid (ABA) but not on auxin (IAA)
A0A2I4G8T1	Function	24	16.4792	0.307778	Component of the seco-iridoid and derivatives monoterpenoid indole alkaloids (MIAs, e.g. vincristine, quinine, and strychnine) biosynthesis pathway (PubMed:24710322). Catalyzes the glucosylation of 7-deoxyloganetic acid to form 7-deoxyloganic acid using UDP-glucose as the sugar donor (PubMed:24710322, PubMed:24104568). Inactive with loganetic acid, loganetin, iridodial, iridotrial, 8-OH-geraniol, jasmonic acid, gibberellic acid, indole acetic acid, salicylic acid, abscisic acid, zeatin and luteolin (PubMed:24710322)
A0A2I4G8T1	Function	25	16.4136	0.306552	Involved in the O-glucosylation of trans-zeatin and dihydrozeatin. Also active in vitro on cis-zeatin. Not active on N-glucosylated substrates
Q7NUH2	Function	1	15.4265	0.288117	Regulatory protein involved in autolytic activity, multidrug resistance and virulence
Q7NUH2	Function	2	15.1958	0.283808	Negatively regulates mhqA, mhqED, mhqNOP, and azoR2 which may contribute to the degradation of aromatic compounds
Q7NUH2	Function	3	14.8841	0.277987	Transcriptional regulator acting as an intermediary between major regulators SarA and agr and virulence genes. Represses alpha-hemolysin (hla) gene expression (By similarity)
Q7NUH2	Function	4	14.8353	0.277076	Repressor of the marRAB operon which is involved in the activation of both antibiotic resistance and oxidative stress genes. Binds to the marO operator/promoter site
Q7NUH2	Function	5	14.8074	0.276554	Negative regulator of sarA transcription at late exponential and stationary growth phases. It contributes to the modulation of target genes downstream of the sarA regulatory cascade. Also, positively regulates expression of primary transcripts RNAII and RNAIII generated by agr (virulence accessory gene regulator) locus
Q7NUH2	Function	6	14.8031	0.276473	Positive regulator of RNAII and RNAIII in a cell density-dependent manner. It can contribute to the expression of virulence genes controlled by agr. May also regulate target genes via an agr-independent pathway
Q7NUH2	Function	7	14.6835	0.274240	May regulate the transcription of the rmpAB operon
Q7NUH2	Function	8	14.6429	0.273482	Positive regulator of RNAII and RNAIII in a cell density-dependent manner. It can contribute to the expression of virulence genes controlled by agr. May also regulate target genes via an agr-independent pathway (By similarity)
Q7NUH2	Function	9	14.5232	0.271245	Repressor of the marRAB operon which is involved in the activation of both antibiotic resistance and oxidative stress genes. Binds to the marO operator/promoter site (By similarity)
Q7NUH2	Function	10	14.5158	0.271108	Negative regulator of sarA transcription at late exponential and stationary growth phases. It contributes to the modulation of target genes downstream of the sarA regulatory cascade. Also, positively regulates expression of primary transcripts RNAII and RNAIII generated by agr (virulence accessory gene regulator) locus (By similarity)
Q7NUH2	Function	11	14.4646	0.270152	Regulates plasmid DNA replication by modulating the initiation of transcription of the primer RNA precursor. Processing of the precursor of the primer, RNAII, is inhibited by hydrogen bonding of RNAII to its complementary sequence in RNAI. ROP increases the affinity of RNAI for RNAII and thus decreases the rate of replication initiation events
Q7NUH2	Function	12	14.3522	0.268052	Transcriptional regulator acting as an intermediary between major regulators sarA and agr and virulence genes. Represses alpha-hemolysin (hla) gene expression. Down-regulates agr RNAIII expression by repressing sarU, a positive activator of agr expression. Up-regulates sarS, which induces the expression of the cell wall-associated protein A (spa)
Q7NUH2	Function	13	14.2977	0.267035	Negative regulator of protease production and sporulation
Q7NUH2	Function	14	14.0399	0.262219	May regulate the expression of genes involved in the degradation of the Pseudomonas aeruginosa quorum sensing signal molecules HHQ (2-heptyl-4-quinolone) and PQS (2-heptyl-3-hydroxy-4-quinolone)
Q7NUH2	Function	15	13.9492	0.260525	Manganese-dependent repressor that controls a regulon of oxidative stress resistance and iron-storage proteins. May act as a hydrogen peroxide and organic hydroperoxide sensor (By similarity)
Q7NUH2	Function	16	13.8342	0.258378	Probable regulatory protein for the antibiotic efflux pump arpABC operon. May function as a repressor (By similarity)
Q7NUH2	Function	17	13.8110	0.257944	Global regulator with both positive and negative effects that controls the expression of several virulence factors and the biofilm formation process in a cell density-dependent manner (By similarity). Required for transcription of primary transcripts RNAII and RNAIII generated by agr (virulence accessory gene regulator) locus. Negatively regulates the expression of spa (protein A) and aur (metalloprotease aureolysin)
