gene	evidence	evidence_class	action
VPS45	IPI	experimental	MARK_AS_OVER_ANNOTATED
VPS45	IPI	experimental	MARK_AS_OVER_ANNOTATED
VPS45	IPI	experimental	MARK_AS_OVER_ANNOTATED
VPS45	IMP	experimental	KEEP_AS_NON_CORE
VPS45	IDA	experimental	ACCEPT
VPS45	IPI	experimental	ACCEPT
VPS45	IDA	experimental	UNDECIDED
VPS45	IMP	experimental	ACCEPT
VPS45	IGI	experimental	ACCEPT
VPS45	IMP	experimental	ACCEPT
VPS45	IMP	experimental	KEEP_AS_NON_CORE
VPS45	IMP	experimental	KEEP_AS_NON_CORE
VPS45	IPI	experimental	ACCEPT
VPS45	IMP	experimental	ACCEPT
VPS45	IMP	experimental	ACCEPT
VPS45	IMP	experimental	ACCEPT
VPS45	IMP	experimental	MARK_AS_OVER_ANNOTATED
VPS45	IPI	experimental	MARK_AS_OVER_ANNOTATED
YAR1	IBA	computational	REMOVE
YAR1	IBA	computational	REMOVE
YAR1	IBA	computational	REMOVE
YAR1	IBA	computational	REMOVE
YAR1	IPI	experimental	MARK_AS_OVER_ANNOTATED
YAR1	IPI	experimental	MARK_AS_OVER_ANNOTATED
YAR1	IDA	experimental	MODIFY
YAR1	HDA	experimental	ACCEPT
YAR1	IMP	experimental	ACCEPT
YAR1	IGI	experimental	ACCEPT
YAR1	IDA	experimental	ACCEPT
YAR1	IGI	experimental	ACCEPT
YAR1	IMP	experimental	KEEP_AS_NON_CORE
YAR1	IMP	experimental	ACCEPT
YAR1	IPI	experimental	ACCEPT
YAR1	IMP	experimental	KEEP_AS_NON_CORE
YAR1	IMP	experimental	ACCEPT
YAR1	IGI	experimental	ACCEPT
YAR1	IMP	experimental	MODIFY
YDJ1	IBA	computational	ACCEPT
YDJ1	IBA	computational	ACCEPT
YDJ1	IBA	computational	ACCEPT
YDJ1	IBA	computational	ACCEPT
YDJ1	IBA	computational	MODIFY
YDJ1	IBA	computational	ACCEPT
YDJ1	IEA	computational	ACCEPT
YDJ1	IEA	computational	REMOVE
YDJ1	IEA	computational	ACCEPT
YDJ1	IEA	computational	ACCEPT
YDJ1	IEA	computational	ACCEPT
YDJ1	IEA	computational	ACCEPT
YDJ1	IEA	computational	ACCEPT
YDJ1	IEA	computational	ACCEPT
YDJ1	IEA	computational	ACCEPT
YDJ1	IEA	computational	ACCEPT
YDJ1	IEA	computational	ACCEPT
YDJ1	IEA	computational	MODIFY
YDJ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
YDJ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
YDJ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
YDJ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
YDJ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
YDJ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
YDJ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
YDJ1	IPI	experimental	MARK_AS_OVER_ANNOTATED
YDJ1	NAS	author	ACCEPT
YDJ1	NAS	author	KEEP_AS_NON_CORE
YDJ1	NAS	author	KEEP_AS_NON_CORE
YDJ1	NAS	author	KEEP_AS_NON_CORE
YDJ1	IMP	experimental	KEEP_AS_NON_CORE
YDJ1	IMP	experimental	ACCEPT
YDJ1	IMP	experimental	ACCEPT
YDJ1	IMP	experimental	ACCEPT
YDJ1	RCA	computational	ACCEPT
YDJ1	HDA	experimental	ACCEPT
YDJ1	IMP	experimental	KEEP_AS_NON_CORE
YDJ1	IDA	experimental	REMOVE
YDJ1	IMP	experimental	KEEP_AS_NON_CORE
YDJ1	IDA	experimental	ACCEPT
YDJ1	IDA	experimental	ACCEPT
YDJ1	IDA	experimental	ACCEPT
YDJ1	IDA	experimental	ACCEPT
YDJ1	IMP	experimental	ACCEPT
YDJ1	IDA	experimental	ACCEPT
YDJ1	IMP	experimental	ACCEPT
YDJ1	IDA	experimental	ACCEPT
YDJ1	IDA	experimental	MODIFY
YDJ1	IDA	experimental	ACCEPT
YGR117C	HDA	experimental	ACCEPT
YGR117C	ND	author	ACCEPT
YGR117C	ND	author	ACCEPT
ZNG1	IBA	computational	ACCEPT
ZNG1	IBA	computational	ACCEPT
ZNG1	IBA	computational	ACCEPT
ZNG1	IBA	computational	ACCEPT
ZNG1	IEA	computational	MARK_AS_OVER_ANNOTATED
ZNG1	IEA	computational	ACCEPT
ZNG1	IEA	computational	MODIFY
ZNG1	IEA	computational	MODIFY
ZNG1	IPI	experimental	MARK_AS_OVER_ANNOTATED
ZNG1	IPI	experimental	MARK_AS_OVER_ANNOTATED
ZNG1	IDA	experimental	ACCEPT
ZNG1	IDA	experimental	ACCEPT
ZNG1	IDA	experimental	ACCEPT
ZNG1	IMP	experimental	KEEP_AS_NON_CORE
ZNG1	IGI	experimental	KEEP_AS_NON_CORE
ZNG1	IMP	experimental	ACCEPT
ZNG1	IGI	experimental	ACCEPT
ZNG1	HDA	experimental	ACCEPT
