level	code	branch	class	group	type	subtype	status	mapping_scopes	curation_files	curation_subjects	curation_statuses
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|protein phosphatases & regulators|tyrosine phosphatase	Ubiquitin Proteasome System	Ubiquitin and UBL binding	protein phosphatases & regulators	tyrosine phosphatase	UBA	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|protein phosphatases & regulators|tyrosine phosphatase	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|protein quality control|ERAD cofactor	Ubiquitin Proteasome System	Ubiquitin and UBL binding	protein quality control	ERAD cofactor	CUE	mapped	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|protein quality control|ERAD cofactor	mapped
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|protein quality control|HSP70 cochaperone	Ubiquitin Proteasome System	Ubiquitin and UBL binding	protein quality control	HSP70 cochaperone	UIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|protein quality control|HSP70 cochaperone	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|protein quality control|protein folding & quality control	Ubiquitin Proteasome System	Ubiquitin and UBL binding	protein quality control	protein folding & quality control	SIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|protein quality control|protein folding & quality control	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|protein quality control|stalled chain recognition	Ubiquitin Proteasome System	Ubiquitin and UBL binding	protein quality control	stalled chain recognition	UFM1 binding	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|protein quality control|stalled chain recognition	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|putative RNA helicase|putative RNA helicase	Ubiquitin Proteasome System	Ubiquitin and UBL binding	putative RNA helicase	putative RNA helicase	UBA, RWD	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|putative RNA helicase|putative RNA helicase	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|related to proteasome adaptor ZFAND5|with AN1	Ubiquitin Proteasome System	Ubiquitin and UBL binding	related to proteasome adaptor ZFAND5	with AN1	A20 ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|related to proteasome adaptor ZFAND5|with AN1	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity, DUB cofactor|inhibits NF-kappa-B activation	Ubiquitin Proteasome System	Ubiquitin and UBL binding	signaling & immunity, DUB cofactor	inhibits NF-kappa-B activation	UBAN	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity, DUB cofactor|inhibits NF-kappa-B activation	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|IKK core complex	Ubiquitin Proteasome System	Ubiquitin and UBL binding	signaling & immunity	IKK core complex	UBAN, NEMO-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|IKK core complex	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|Inhibits NF-kappa-B activation	Ubiquitin Proteasome System	Ubiquitin and UBL binding	signaling & immunity	Inhibits NF-kappa-B activation	UBAN	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|Inhibits NF-kappa-B activation	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|TAK1 kinase substrate adaptor	Ubiquitin Proteasome System	Ubiquitin and UBL binding	signaling & immunity	TAK1 kinase substrate adaptor	CUE, RanBP2-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|TAK1 kinase substrate adaptor	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|TBK1 kinase substrate adaptor	Ubiquitin Proteasome System	Ubiquitin and UBL binding	signaling & immunity	TBK1 kinase substrate adaptor	UBZ1-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|TBK1 kinase substrate adaptor	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|antigen recognition / GAP & GEF	Ubiquitin Proteasome System	Ubiquitin and UBL binding	signaling & immunity	antigen recognition / GAP & GEF	UIM-like	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|antigen recognition / GAP & GEF	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|bacterial component sensor	Ubiquitin Proteasome System	Ubiquitin and UBL binding	signaling & immunity	bacterial component sensor	idiosyncratic Ub binding / CARD / type 1	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|bacterial component sensor	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|modulator of NEMO	Ubiquitin Proteasome System	Ubiquitin and UBL binding	signaling & immunity	modulator of NEMO	UIM, UBA	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|modulator of NEMO	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|receptor in AKT signaling cascade	Ubiquitin Proteasome System	Ubiquitin and UBL binding	signaling & immunity	receptor in AKT signaling cascade	idiosyncratic Ub binding / other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|receptor in AKT signaling cascade	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|viral dsRNA sensor	Ubiquitin Proteasome System	Ubiquitin and UBL binding	signaling & immunity	viral dsRNA sensor	idiosyncratic Ub binding / CARD / type 2	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|viral dsRNA sensor	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|viral nucleic acid sensor	Ubiquitin Proteasome System	Ubiquitin and UBL binding	signaling & immunity	viral nucleic acid sensor	idiosyncratic Ub binding / CARD / type 2	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling & immunity|viral nucleic acid sensor	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling|GAP	Ubiquitin Proteasome System	Ubiquitin and UBL binding	signaling	GAP	idiosyncratic Ub binding / other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling|GAP	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling|activates the PI3K/AKT pathway	Ubiquitin Proteasome System	Ubiquitin and UBL binding	signaling	activates the PI3K/AKT pathway	SIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|signaling|activates the PI3K/AKT pathway	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|EGFR internalization	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	EGFR internalization	UIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|EGFR internalization	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|ERphagy	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	ERphagy	UBA	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|ERphagy	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|ESCRT-0 complex	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	ESCRT-0 complex	UIM, VHS	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|ESCRT-0 complex	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|ESCRT-I complex	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	ESCRT-I complex	UBA (UBAP1)	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|ESCRT-I complex	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|ESCRT-I complex cofactor	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	ESCRT-I complex cofactor	UEV (Type 1)	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|ESCRT-I complex cofactor	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|ESCRT-II complex	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	ESCRT-II complex	idiosyncratic Ub binding / GLUE	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|ESCRT-II complex	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|MYO6 adapter	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	MYO6 adapter	GAT, VHS	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|MYO6 adapter	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|Rab effector	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	Rab effector	MIU, A20 ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|Rab effector	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|adapter	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	adapter	idiosyncratic Ub binding / other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|adapter	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|clathrin proximal	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	clathrin proximal	UIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|clathrin proximal	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|endoprotease	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	endoprotease	idiosyncratic Ub binding / other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|endoprotease	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|endoprotease (probable)	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	endoprotease (probable)	idiosyncratic Ub binding / other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|endoprotease (probable)	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|endycytosis adapter	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	endycytosis adapter	idiosyncratic Ub binding / SH3	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|endycytosis adapter	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|exocytosis	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	exocytosis	idiosyncratic Ub binding / SH3	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|exocytosis	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|late endosomes	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	late endosomes	idiosyncratic Ub binding / alpha solenoid	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|late endosomes	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|lipophagy	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	lipophagy	idiosyncratic Ub binding / other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|lipophagy	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|macroautophagy	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	macroautophagy	MIU	context_only	too_broad_to_propagate	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|macroautophagy	context_only
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|mitophagy	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	mitophagy	UBA	context_only	too_broad_to_propagate	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|mitophagy	context_only
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|motor protein / ATPase	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	motor protein / ATPase	MIU	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|motor protein / ATPase	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|phospholipid binding	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	phospholipid binding	UBZ (C2H2)	mapped	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|phospholipid binding	mapped
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|probable adapter	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	probable adapter	GAT, VHS	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|probable adapter	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|selective autophagy	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	selective autophagy	UBA	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|selective autophagy	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|transporter regulator	Ubiquitin Proteasome System	Ubiquitin and UBL binding	trafficking	transporter regulator	UBA	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|transporter regulator	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|DNA binding	Ubiquitin Proteasome System	Ubiquitin and UBL binding	transcription	DNA binding	CUE (DMA)	mapped	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|DNA binding	mapped
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|activation	Ubiquitin Proteasome System	Ubiquitin and UBL binding	transcription	activation	UBA	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|activation	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|activation (probable)	Ubiquitin Proteasome System	Ubiquitin and UBL binding	transcription	activation (probable)	idiosyncratic Ub binding / other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|activation (probable)	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|activation and repression	Ubiquitin Proteasome System	Ubiquitin and UBL binding	transcription	activation and repression	SIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|activation and repression	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|coactivation	Ubiquitin Proteasome System	Ubiquitin and UBL binding	transcription	coactivation	SIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|coactivation	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|coactivation and corepression	Ubiquitin Proteasome System	Ubiquitin and UBL binding	transcription	coactivation and corepression	RanBP2-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|coactivation and corepression	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|corepression	Ubiquitin Proteasome System	Ubiquitin and UBL binding	transcription	corepression	SIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|corepression	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|initiation	Ubiquitin Proteasome System	Ubiquitin and UBL binding	transcription	initiation	RanBP2-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|initiation	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|nuclear hormone receptor	Ubiquitin Proteasome System	Ubiquitin and UBL binding	transcription	nuclear hormone receptor	idiosyncratic Ub binding / other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|nuclear hormone receptor	no_mapping
type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|regulator	Ubiquitin Proteasome System	Ubiquitin and UBL binding	transcription	regulator	idiosyncratic Ub binding / other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|regulator	no_mapping
