accession	subsection	rank	protrek_score	cosine	text
Q9JLA3	Function	5	19.4469	0.363205	Recognizes glycoproteins with minor folding defects. Reglucosylates single N-glycans near the misfolded part of the protein, thus providing quality control for protein folding in the endoplasmic reticulum. Reglucosylated proteins are recognized by calreticulin for recycling to the endoplasmic reticulum and refolding or degradation (By similarity)
Q9JLA3	Function	6	19.2169	0.358910	Recognizes glycoproteins with minor folding defects. Reglucosylates single N-glycans near the misfolded part of the protein, thus providing quality control for protein folding in the endoplasmic reticulum. Reglucosylated proteins are recognized by calreticulin for recycling to the endoplasmic reticulum and refolding or degradation. Required for elongation factor Tu receptor (EFR), but not flagellin-sensing 2 (FLS2) signaling
Q9JLA3	Function	7	19.1379	0.357434	Recognizes glycoproteins with minor folding defects. Reglucosylates single N-glycans near the misfolded part of the protein, thus providing quality control for protein folding in the endoplasmic reticulum. Reglucosylated proteins are recognized by calreticulin for recycling to the endoplasmic reticulum and refolding or degradation
Q9JLA3	Function	8	18.8359	0.351794	Protein glucosyltransferase that catalyzes the transfer of glucose from UDP-glucose to a serine residue within the consensus sequence peptide C-X-N-T-X-G-S-F-X-C (PubMed:30127001). Can also catalyze the transfer of xylose from UDP-xylose but less efficiently (PubMed:30127001). Specifically targets extracellular EGF repeats of proteins such as NOTCH1, NOTCH3, FBN1, FBN2 and LTBP1 (PubMed:30127001, PubMed:34411563). May regulate the transport of NOTCH1 and NOTCH3 to the plasma membrane and thereby the Notch signaling pathway (PubMed:30127001)
Q9JLA3	Function	9	18.7328	0.349869	Selectively reglucosylates unfolded glycoproteins, thus providing quality control for protein transport out of the ER. Unfolded, denatured glycoproteins are substantially better substrates for glucosylation by this enzyme than are the corresponding native proteins. This protein and transient glucosylation may be involved in monitoring and/or assisting the folding and assembly of newly made glycoproteins, in order to identify glycoproteins that need assistance in folding from chaperones
Q9JLA3	Function	10	18.2764	0.341345	Protein glucosyltransferase that catalyzes the transfer of glucose from UDP-glucose to a serine residue within the consensus sequence peptide C-X-N-T-X-G-S-F-X-C. Can also catalyze the transfer of xylose from UDP-xylose but less efficiently. Specifically targets extracellular EGF repeats of proteins such as NOTCH1, NOTCH3, FBN1, FBN2 and LTBP1. May regulate the transport of NOTCH1 and NOTCH3 to the plasma membrane and thereby the Notch signaling pathway
Q9JLA3	Function	11	17.7009	0.330595	Interacts with newly synthesized monoglucosylated glycoproteins in the endoplasmic reticulum. It may act in assisting protein assembly and/or in the retention within the ER of unassembled protein subunits. It seems to play a major role in the quality control apparatus of the ER by the retention of incorrectly folded proteins (By similarity)
Q9JLA3	Function	12	17.6962	0.330508	Catalytic subunit of glucosidase 2, which cleaves sequentially the 2 innermost alpha-1,3-linked glucose residues from the Glc(2)Man(9)GlcNAc(2) oligosaccharide precursor of immature glycoproteins
Q9JLA3	Function	13	17.4556	0.326014	Protein glucosyltransferase that catalyzes the transfer of glucose from UDP-glucose to a serine residue within the consensus sequence peptide C-X-N-T-X-G-S-F-X-C. Can also catalyze the transfer of xylose from UDP-xylose but less efficiently
Q9JLA3	Function	14	17.4443	0.325803	Glucosyltransferase that adds he final branching glucose to complete the final heptasaccharide structure in the N-linked protein glycosylation pathway
Q9JLA3	Function	15	17.2495	0.322166	Interacts with newly synthesized monoglucosylated glycoproteins in the endoplasmic reticulum. It may act in assisting protein assembly and/or in the retention within the ER of unassembled protein subunits. It seems to play a major role in the quality control apparatus of the ER by the retention of incorrectly folded proteins
Q9JLA3	Function	16	17.1795	0.320857	Catalyzes the synthesis of lactosylceramide (LacCer) via the transfer of galactose from UDP-galactose to glucosylceramide (GlcCer) (PubMed:21057870, PubMed:23882130, PubMed:30114188). LacCer is the starting point in the biosynthesis of all gangliosides (membrane-bound glycosphingolipids) which play pivotal roles in the CNS including neuronal maturation and axonal and myelin formation (PubMed:30114188). Plays a role in the glycosylation of BMPR1A and regulation of its protein stability (PubMed:29415997). Essential for extraembryonic development during early embryogenesis (PubMed:20574042, PubMed:21057870)
Q9JLA3	Function	17	17.1267	0.319872	Dual specificity glycosyltransferase that catalyzes the transfer of glucose and xylose from UDP-glucose and UDP-xylose, respectively, to a serine residue found in the consensus sequence of C-X-S-X-P-C (PubMed:21081508, PubMed:21490058, PubMed:21949356, PubMed:27807076, PubMed:28775322). Specifically targets extracellular EGF repeats of protein such as CRB2, F7, F9 and NOTCH2 (PubMed:21081508, PubMed:21490058, PubMed:21949356, PubMed:27807076, PubMed:28775322). Acts as a positive regulator of Notch signaling by mediating O-glucosylation of Notch, leading to regulate muscle development (PubMed:27807076). Notch glucosylation does not affect Notch ligand binding (PubMed:21490058). Required during early development to promote gastrulation: acts by mediating O-glucosylation of CRB2, which is required for CRB2 localization to the cell membrane (By similarity)
Q9JLA3	Function	18	16.9025	0.315684	Subunit of glucosidase 2, which cleaves sequentially the 2 innermost alpha-1,3-linked glucose residues from the Glc(2)Man(9)GlcNAc(2) oligosaccharide precursor of immature glycoproteins. Specifically required for the cleavage of the final glucose
Q9JLA3	Function	19	16.8187	0.314119	O-glucosyltransferase that transfers glucose toward fucose with a beta-1,3 linkage. Specifically glucosylates O-linked fucosylglycan on TSP type-1 domains of proteins, thereby contributing to elongation of O-fucosylglycan (By similarity)
Q9JLA3	Function	20	16.7816	0.313426	Glycosyltransferase that catalyzes the transfer of GlcNAc from UDP-GlcNAc to the GlcNAcbeta1-2Manalpha1-3 arm of the core structure of N-linked glycans through a beta1-4 linkage and participates in the production of tri- and tetra-antennary N-linked sugar chains (PubMed:17006639, PubMed:10372966). Prefers complex-type N-glycans over hybrid-types (PubMed:17006639). Has lower affinities for donors or acceptors than MGAT4A, suggesting that, under physiological conditions, it is not the main contributor in N-glycan biosynthesis (PubMed:17006639)
Q9JLA3	Function	21	16.6855	0.311630	Probable chaperone required for the generation of 1 O-glycan Gal-beta1-3GalNAc-alpha1-Ser/Thr (T antigen), which is a precursor for many extended O-glycans in glycoproteins. Probably acts as a specific molecular chaperone assisting the folding/stability of core 1 beta-3-galactosyltransferase (C1GALT1) (By similarity)
Q9JLA3	Function	22	16.6731	0.311399	Catalyzes the first committed step in the biosynthesis of complex N-glycans. It controls conversion of high mannose to complex N-glycans; the final hydrolytic step in the N-glycan maturation pathway. Converts GlcNAcMan(5)GlcNAc(2) (Man5Gn) into GlcNAcMan(3)GlcNAc(2) (MGn) by sequential removal of two alpha1,6- and alpha1,3-linked mannose residues from the alpha1,6-mannose branch of the substrate. To a lesser extent, also able to cleave beta1,2-xylosylated Man5Gn-glycopeptide (Man5GnX-GP) and pyridylaminated substrates Man5Gn-PA and Man5GnX-PA, but not active toward Man5-glycopeptide (PubMed:16460512, PubMed:21478158). Required for resistance to salt stress (PubMed:18408158)
