term_id	label	is_obsolete	fetched_date
GO:0045820	negative regulation of glycolytic process	false	2026-02-10T14:41:12.975629
GO:0045821	positive regulation of glycolytic process	false	2026-02-10T14:41:12.975707
GO:0045822	negative regulation of heart contraction	false	2026-02-10T14:41:12.975781
GO:0045823	positive regulation of heart contraction	false	2026-02-10T14:41:12.975854
GO:0045824	negative regulation of innate immune response	false	2026-02-10T14:41:12.975927
GO:0045830	positive regulation of isotype switching	false	2026-02-10T14:41:12.976001
GO:0045835	negative regulation of meiotic nuclear division	false	2026-02-10T14:41:12.976076
GO:0045836	positive regulation of meiotic nuclear division	false	2026-02-10T14:41:12.976149
GO:0045838	positive regulation of membrane potential	false	2026-02-10T14:41:12.976222
GO:0045840	positive regulation of mitotic nuclear division	false	2026-02-10T14:41:12.976294
GO:0045843	negative regulation of striated muscle tissue development	false	2026-02-10T14:41:12.976367
GO:0045859	regulation of protein kinase activity	false	2026-02-10T14:41:12.976441
GO:0045860	positive regulation of protein kinase activity	false	2026-02-10T14:41:12.976513
GO:0045861	negative regulation of proteolysis	false	2026-02-10T14:41:12.976584
GO:0045870	positive regulation of single stranded viral RNA replication via double stranded DNA intermediate	false	2026-02-10T14:41:12.976658
GO:0045879	negative regulation of smoothened signaling pathway	false	2026-02-10T14:41:12.976870
GO:0045880	positive regulation of smoothened signaling pathway	false	2026-02-10T14:41:12.977045
GO:0045881	positive regulation of sporulation resulting in formation of a cellular spore	false	2026-02-10T14:41:12.977135
GO:0045886	negative regulation of synaptic assembly at neuromuscular junction	false	2026-02-10T14:41:12.977362
GO:0045887	positive regulation of synaptic assembly at neuromuscular junction	false	2026-02-10T14:41:12.977448
GO:0045892	negative regulation of DNA-templated transcription	false	2026-02-10T14:41:12.977556
GO:0045893	positive regulation of DNA-templated transcription	false	2026-02-10T14:41:12.977636
GO:0045899	positive regulation of RNA polymerase II transcription preinitiation complex assembly	false	2026-02-10T14:41:12.977728
GO:0045906	negative regulation of vasoconstriction	false	2026-02-10T14:41:12.977893
GO:0045907	positive regulation of vasoconstriction	false	2026-02-10T14:41:12.978001
GO:0045910	negative regulation of DNA recombination	false	2026-02-10T14:41:12.978088
GO:0045916	negative regulation of complement activation	false	2026-02-10T14:41:12.978180
GO:0045921	positive regulation of exocytosis	false	2026-02-10T14:41:12.978262
GO:0045922	negative regulation of fatty acid metabolic process	false	2026-02-10T14:41:12.978339
GO:0045927	positive regulation of growth	false	2026-02-10T14:41:12.978418
GO:0045930	negative regulation of mitotic cell cycle	false	2026-02-10T14:41:12.978595
GO:0045931	positive regulation of mitotic cell cycle	false	2026-02-10T14:41:12.978728
GO:0045933	positive regulation of muscle contraction	false	2026-02-10T14:41:12.978851
GO:0045943	positive regulation of transcription by RNA polymerase I	false	2026-02-10T14:41:12.978937
GO:0045944	positive regulation of transcription by RNA polymerase II	false	2026-02-10T14:41:12.979020
GO:0045947	negative regulation of translational initiation	false	2026-02-10T14:41:12.979097
GO:0045948	positive regulation of translational initiation	false	2026-02-10T14:41:12.979175
GO:0045950	negative regulation of mitotic recombination	false	2026-02-10T14:41:12.979251
GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	false	2026-02-10T14:41:12.979329
GO:0045956	positive regulation of calcium ion-dependent exocytosis	false	2026-02-10T14:41:12.979407
GO:0045959	negative regulation of complement activation, classical pathway	false	2026-02-10T14:41:12.979485
GO:0045976	negative regulation of mitotic cell cycle, embryonic	false	2026-02-10T14:41:12.979565
GO:0045977	positive regulation of mitotic cell cycle, embryonic	false	2026-02-10T14:41:12.979642
GO:0045986	negative regulation of smooth muscle contraction	false	2026-02-10T14:41:12.979720
GO:0045987	positive regulation of smooth muscle contraction	false	2026-02-10T14:41:12.979796
GO:0045991	carbon catabolite activation of transcription	false	2026-02-10T14:41:12.979872
GO:0045995	regulation of embryonic development	false	2026-02-10T14:41:12.979957
GO:0046007	negative regulation of activated T cell proliferation	false	2026-02-10T14:41:12.980049
GO:0046015	regulation of transcription by glucose	false	2026-02-10T14:41:12.980279
GO:0046034	ATP metabolic process	false	2026-02-10T14:41:12.980647
GO:0046038	GMP catabolic process	false	2026-02-10T14:41:12.980753
GO:0046039	GTP metabolic process	false	2026-02-10T14:41:12.980835
GO:0046042	ITP biosynthetic process	false	2026-02-10T14:41:12.980916
GO:0046055	dGMP catabolic process	false	2026-02-10T14:41:12.981043
GO:0046059	dAMP catabolic process	false	2026-02-10T14:41:12.981127
GO:0046130	purine ribonucleoside catabolic process	false	2026-02-10T14:41:12.981344
GO:0046146	tetrahydrobiopterin metabolic process	false	2026-02-10T14:41:12.981629
GO:0046166	glyceraldehyde-3-phosphate biosynthetic process	false	2026-02-10T14:41:12.981768
GO:0046167	glycerol-3-phosphate biosynthetic process	false	2026-02-10T14:41:12.981859
GO:0046170	methanol catabolic process	false	2026-02-10T14:41:12.982064
GO:0046189	phenol-containing compound biosynthetic process	false	2026-02-10T14:41:12.982319
GO:0046223	aflatoxin catabolic process	false	2026-02-10T14:41:12.982502
GO:0046279	3,4-dihydroxybenzoate biosynthetic process	false	2026-02-10T14:41:12.982694
GO:0046283	anthocyanin-containing compound metabolic process	false	2026-02-10T14:41:12.982789
GO:0046294	formaldehyde catabolic process	false	2026-02-10T14:41:12.983035
GO:0046322	negative regulation of fatty acid oxidation	false	2026-02-10T14:41:12.983178
GO:0046323	obsolete D-glucose import	true	2026-02-10T14:41:12.983259
GO:0046326	positive regulation of D-glucose import across plasma membrane	false	2026-02-10T14:41:12.983340
GO:0046328	regulation of JNK cascade	false	2026-02-10T14:41:12.983420
GO:0046330	positive regulation of JNK cascade	false	2026-02-10T14:41:12.983499
GO:0046332	SMAD binding	false	2026-02-10T14:41:12.983581
GO:0046340	diacylglycerol catabolic process	false	2026-02-10T14:41:12.983660
GO:0046425	regulation of receptor signaling pathway via JAK-STAT	false	2026-02-10T14:41:12.983882
GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT	false	2026-02-10T14:41:12.983961
GO:0046452	dihydrofolate metabolic process	false	2026-02-10T14:41:12.984209
GO:0046456	icosanoid biosynthetic process	false	2026-02-10T14:41:12.984293
GO:0046457	prostanoid biosynthetic process	false	2026-02-10T14:41:12.984369
GO:0046459	short-chain fatty acid metabolic process	false	2026-02-10T14:41:12.984445
GO:0046464	acylglycerol catabolic process	false	2026-02-10T14:41:12.984524
GO:0046470	phosphatidylcholine metabolic process	false	2026-02-10T14:41:12.984637
GO:0046474	glycerophospholipid biosynthetic process	false	2026-02-10T14:41:12.984716
GO:0046475	glycerophospholipid catabolic process	false	2026-02-10T14:41:12.984801
GO:0046479	glycosphingolipid catabolic process	false	2026-02-10T14:41:12.984876
GO:0046485	ether lipid metabolic process	false	2026-02-10T14:41:12.985014
GO:0046486	glycerolipid metabolic process	false	2026-02-10T14:41:12.985095
GO:0046488	phosphatidylinositol metabolic process	false	2026-02-10T14:41:12.985175
GO:0046512	sphingosine biosynthetic process	false	2026-02-10T14:41:12.985312
GO:0046513	ceramide biosynthetic process	false	2026-02-10T14:41:12.985391
GO:0046514	ceramide catabolic process	false	2026-02-10T14:41:12.985470
GO:0046529	imaginal disc fusion, thorax closure	false	2026-02-10T14:41:12.985597
GO:0046533	negative regulation of photoreceptor cell differentiation	false	2026-02-10T14:41:12.985674
GO:0046536	dosage compensation complex	false	2026-02-10T14:41:12.985751
GO:0046555	acetylxylan esterase activity	false	2026-02-10T14:41:12.985892
GO:0046565	3-dehydroshikimate dehydratase activity	false	2026-02-10T14:41:12.985986
GO:0046570	methylthioribulose 1-phosphate dehydratase activity	false	2026-02-10T14:41:12.986097
GO:0046579	positive regulation of Ras protein signal transduction	false	2026-02-10T14:41:12.986175
GO:0046580	negative regulation of Ras protein signal transduction	false	2026-02-10T14:41:12.986251
GO:0046589	ribonuclease T1 activity	false	2026-02-10T14:41:12.986337
GO:0046598	positive regulation of viral entry into host cell	false	2026-02-10T14:41:12.986420
GO:0046599	regulation of centriole replication	false	2026-02-10T14:41:12.986506
GO:0046600	negative regulation of centriole replication	false	2026-02-10T14:41:12.986585
GO:0046621	negative regulation of organ growth	false	2026-02-10T14:41:12.986860
GO:0046622	positive regulation of organ growth	false	2026-02-10T14:41:12.986958
GO:0046626	regulation of insulin receptor signaling pathway	false	2026-02-10T14:41:12.987042
GO:0046628	positive regulation of insulin receptor signaling pathway	false	2026-02-10T14:41:12.987121
GO:0046629	gamma-delta T cell activation	false	2026-02-10T14:41:12.987200
GO:0046631	alpha-beta T cell activation	false	2026-02-10T14:41:12.987327
GO:0046638	positive regulation of alpha-beta T cell differentiation	false	2026-02-10T14:41:12.987407
GO:0046641	positive regulation of alpha-beta T cell proliferation	false	2026-02-10T14:41:12.987497
GO:0046653	tetrahydrofolate metabolic process	false	2026-02-10T14:41:12.987575
GO:0046654	tetrahydrofolate biosynthetic process	false	2026-02-10T14:41:12.987652
GO:0046655	folic acid metabolic process	false	2026-02-10T14:41:12.987728
GO:0046662	regulation of egg-laying behavior	false	2026-02-10T14:41:12.987819
GO:0046671	negative regulation of retinal cell programmed cell death	false	2026-02-10T14:41:12.987935
GO:0046676	negative regulation of insulin secretion	false	2026-02-10T14:41:12.988019
GO:0046677	response to antibiotic	false	2026-02-10T14:41:12.988096
GO:0046680	response to DDT	false	2026-02-10T14:41:12.988169
GO:0046685	response to arsenic-containing substance	false	2026-02-10T14:41:12.988263
GO:0046686	response to cadmium ion	false	2026-02-10T14:41:12.988343
GO:0046688	response to copper ion	false	2026-02-10T14:41:12.988421
GO:0046689	response to mercury ion	false	2026-02-10T14:41:12.988510
GO:0046695	SLIK (SAGA-like) complex	false	2026-02-10T14:41:12.988600
GO:0046697	decidualization	false	2026-02-10T14:41:12.988678
GO:0046718	symbiont entry into host cell	false	2026-02-10T14:41:12.988756
GO:0046725	negative regulation by virus of viral protein levels in host cell	false	2026-02-10T14:41:12.988832
GO:0046761	viral budding from plasma membrane	false	2026-02-10T14:41:12.988913
GO:0046777	protein autophosphorylation	false	2026-02-10T14:41:12.988991
GO:0046785	microtubule polymerization	false	2026-02-10T14:41:12.989076
GO:0046790	virion binding	false	2026-02-10T14:41:12.989151
GO:0046813	receptor-mediated virion attachment to host cell	false	2026-02-10T14:41:12.989414
GO:0046827	positive regulation of protein export from nucleus	false	2026-02-10T14:41:12.989494
GO:0046834	lipid phosphorylation	false	2026-02-10T14:41:12.989719
GO:0046847	filopodium assembly	false	2026-02-10T14:41:12.989869
GO:0046849	bone remodeling	false	2026-02-10T14:41:12.990072
GO:0046854	phosphatidylinositol phosphate biosynthetic process	false	2026-02-10T14:41:12.990175
GO:0046856	phosphatidylinositol dephosphorylation	false	2026-02-10T14:41:12.990260
GO:0046872	metal ion binding	false	2026-02-10T14:41:12.990376
GO:0046875	ephrin receptor binding	false	2026-02-10T14:41:12.990548
GO:0046883	regulation of hormone secretion	false	2026-02-10T14:41:12.990747
GO:0046885	regulation of hormone biosynthetic process	false	2026-02-10T14:41:12.990859
GO:0046887	positive regulation of hormone secretion	false	2026-02-10T14:41:12.990980
GO:0046888	negative regulation of hormone secretion	false	2026-02-10T14:41:12.991062
GO:0046889	positive regulation of lipid biosynthetic process	false	2026-02-10T14:41:12.991141
GO:0046890	regulation of lipid biosynthetic process	false	2026-02-10T14:41:12.991235
GO:0046898	response to cycloheximide	false	2026-02-10T14:41:12.991326
GO:0046902	regulation of mitochondrial membrane permeability	false	2026-02-10T14:41:12.991406
GO:0046912	acyltransferase activity, acyl groups converted into alkyl on transfer	false	2026-02-10T14:41:12.991487
GO:0046914	transition metal ion binding	false	2026-02-10T14:41:12.991565
GO:0046928	regulation of neurotransmitter secretion	false	2026-02-10T14:41:12.991642
GO:0046929	negative regulation of neurotransmitter secretion	false	2026-02-10T14:41:12.991719
GO:0046930	pore complex	false	2026-02-10T14:41:12.991795
GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	false	2026-02-10T14:41:12.991872
GO:0046934	1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	false	2026-02-10T14:41:12.991959
GO:0046948	obsolete hydroxylysine catabolic process	true	2026-02-10T14:41:12.992036
GO:0046959	habituation	false	2026-02-10T14:41:12.992115
GO:0046960	sensitization	false	2026-02-10T14:41:12.992192
GO:0046961	proton-transporting ATPase activity, rotational mechanism	false	2026-02-10T14:41:12.992270
GO:0046969	histone H3K9 deacetylase activity, NAD-dependent	false	2026-02-10T14:41:12.992349
GO:0046970	histone H4K16 deacetylase activity, NAD-dependent	false	2026-02-10T14:41:12.992425
GO:0046972	histone H4K16 acetyltransferase activity	false	2026-02-10T14:41:12.992502
GO:0046974	histone H3K9 methyltransferase activity	false	2026-02-10T14:41:12.992580
GO:0046975	histone H3K36 methyltransferase activity	false	2026-02-10T14:41:12.992770
GO:0046982	protein heterodimerization activity	false	2026-02-10T14:41:12.992876
GO:0046983	protein dimerization activity	false	2026-02-10T14:41:12.992955
GO:0047066	phospholipid-hydroperoxide glutathione peroxidase activity	false	2026-02-10T14:41:12.993416
GO:0047134	protein-disulfide reductase [NAD(P)H] activity	false	2026-02-10T14:41:12.993745
GO:0047144	2-acylglycerol-3-phosphate O-acyltransferase activity	false	2026-02-10T14:41:12.993858
GO:0047159	plasmalogen synthase activity	false	2026-02-10T14:41:12.994138
GO:0047184	1-acylglycerophosphocholine O-acyltransferase activity	false	2026-02-10T14:41:12.994384
GO:0047191	1-alkylglycerophosphocholine O-acyltransferase activity	false	2026-02-10T14:41:12.994470
GO:0047192	1-alkylglycerophosphocholine O-acetyltransferase activity	false	2026-02-10T14:41:12.994549
GO:0047322	[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity	false	2026-02-10T14:41:12.994981
GO:0047372	monoacylglycerol lipase activity	false	2026-02-10T14:41:12.995237
GO:0047376	all-trans-retinyl-palmitate hydrolase, all-trans-retinol forming activity	false	2026-02-10T14:41:12.995344
GO:0047394	glycerophosphoinositol inositolphosphodiesterase activity	false	2026-02-10T14:41:12.995525
GO:0047456	2-methylisocitrate dehydratase activity	false	2026-02-10T14:41:12.995779
GO:0047484	regulation of response to osmotic stress	false	2026-02-10T14:41:12.995903
GO:0047493	ceramide cholinephosphotransferase activity	false	2026-02-10T14:41:12.996059
GO:0047496	vesicle transport along microtubule	false	2026-02-10T14:41:12.996144
GO:0047497	mitochondrion transport along microtubule	false	2026-02-10T14:41:12.996226
GO:0047545	(S)-2-hydroxyglutarate dehydrogenase activity	false	2026-02-10T14:41:12.996490
GO:0047611	acetylspermidine deacetylase activity	false	2026-02-10T14:41:12.996721
