source_group,reference_set,term_mode,organism,gene,aspect,n_pred_direct,n_ref_direct,n_pred_closure,n_ref_closure,exact_tp,exact_fp,exact_fn,exact_precision,exact_recall,exact_f1,closure_tp,closure_fp,closure_fn,closure_precision,closure_recall,closure_f1
all_sources,goa_all,raw,mouse,Trp53,biological_process,486,72,506,319,41,445,31,0.08436213991769548,0.5694444444444444,0.14695340501792115,210,296,109,0.4150197628458498,0.658307210031348,0.5090909090909091
all_sources,goa_all,raw,mouse,Trp53,cellular_component,12,15,21,32,5,7,10,0.4166666666666667,0.3333333333333333,0.3703703703703704,17,4,15,0.8095238095238095,0.53125,0.6415094339622642
all_sources,goa_all,raw,rat,Akt1,molecular_function,31,24,41,66,12,19,12,0.3870967741935484,0.5,0.43636363636363634,41,0,25,1.0,0.6212121212121212,0.766355140186916
all_sources,goa_all,raw,rat,Akt1,biological_process,234,134,244,675,33,201,101,0.14102564102564102,0.2462686567164179,0.1793478260869565,196,48,479,0.8032786885245902,0.2903703703703704,0.426550598476605
all_sources,goa_all,raw,rat,Akt1,cellular_component,6,15,15,43,5,1,10,0.8333333333333334,0.3333333333333333,0.47619047619047616,15,0,28,1.0,0.3488372093023256,0.5172413793103449
all_sources,goa_all,raw,rat,Casp3,molecular_function,6,12,19,35,4,2,8,0.6666666666666666,0.3333333333333333,0.4444444444444444,19,0,16,1.0,0.5428571428571428,0.7037037037037037
all_sources,goa_all,raw,rat,Casp3,biological_process,0,66,0,331,0,0,66,,0.0,,0,0,331,,0.0,
all_sources,goa_all,raw,rat,Casp3,cellular_component,0,7,0,27,0,0,7,,0.0,,0,0,27,,0.0,
all_sources,goa_all,raw,rat,Egfr,molecular_function,26,8,27,33,4,22,4,0.15384615384615385,0.5,0.23529411764705882,17,10,16,0.6296296296296297,0.5151515151515151,0.5666666666666667
all_sources,goa_all,raw,rat,Egfr,biological_process,283,11,293,76,5,278,6,0.0176678445229682,0.45454545454545453,0.03401360544217687,54,239,22,0.18430034129692832,0.7105263157894737,0.2926829268292683
all_sources,goa_all,raw,rat,Egfr,cellular_component,21,9,28,23,6,15,3,0.2857142857142857,0.6666666666666666,0.4,20,8,3,0.7142857142857143,0.8695652173913043,0.7843137254901961
all_sources,goa_all,raw,rat,Hspa5,molecular_function,2,15,4,46,2,0,13,1.0,0.13333333333333333,0.23529411764705882,4,0,42,1.0,0.08695652173913043,0.16
all_sources,goa_all,raw,rat,Hspa5,biological_process,13,34,72,230,10,3,24,0.7692307692307693,0.29411764705882354,0.4255319148936171,66,6,164,0.9166666666666666,0.28695652173913044,0.43708609271523174
all_sources,goa_all,raw,rat,Hspa5,cellular_component,2,19,11,47,2,0,17,1.0,0.10526315789473684,0.1904761904761905,11,0,36,1.0,0.23404255319148937,0.3793103448275862
all_sources,goa_all,raw,rat,Hspa8,molecular_function,33,26,35,58,13,20,13,0.3939393939393939,0.5,0.4406779661016949,33,2,25,0.9428571428571428,0.5689655172413793,0.7096774193548387
all_sources,goa_all,raw,rat,Hspa8,biological_process,230,57,255,338,30,200,27,0.13043478260869565,0.5263157894736842,0.20905923344947736,208,47,130,0.8156862745098039,0.6153846153846154,0.7015177065767285
all_sources,goa_all,raw,rat,Hspa8,cellular_component,77,40,87,101,30,47,10,0.38961038961038963,0.75,0.5128205128205129,81,6,20,0.9310344827586207,0.801980198019802,0.8617021276595743
all_sources,goa_all,raw,rat,Mapk1,molecular_function,30,14,32,40,9,21,5,0.3,0.6428571428571429,0.4090909090909091,32,0,8,1.0,0.8,0.888888888888889
all_sources,goa_all,raw,rat,Mapk1,biological_process,173,82,184,425,19,154,63,0.10982658959537572,0.23170731707317074,0.14901960784313728,155,29,270,0.842391304347826,0.36470588235294116,0.5090311986863711
all_sources,goa_all,raw,rat,Mapk1,cellular_component,49,21,59,63,17,32,4,0.3469387755102041,0.8095238095238095,0.4857142857142857,57,2,6,0.9661016949152542,0.9047619047619048,0.9344262295081968
all_sources,goa_all,raw,rat,Prkaa2,molecular_function,26,16,28,38,10,16,6,0.38461538461538464,0.625,0.4761904761904762,28,0,10,1.0,0.7368421052631579,0.8484848484848484
all_sources,goa_all,raw,rat,Prkaa2,biological_process,90,56,102,260,9,81,47,0.1,0.16071428571428573,0.12328767123287672,79,23,181,0.7745098039215687,0.3038461538461538,0.43646408839779005
all_sources,goa_all,raw,rat,Prkaa2,cellular_component,25,14,35,52,9,16,5,0.36,0.6428571428571429,0.4615384615384615,35,0,17,1.0,0.6730769230769231,0.8045977011494253
all_sources,goa_all,raw,rat,Rgn,molecular_function,2,6,13,15,1,1,5,0.5,0.16666666666666666,0.25,7,6,8,0.5384615384615384,0.4666666666666667,0.5
all_sources,goa_all,raw,rat,Rgn,biological_process,22,21,142,149,14,8,7,0.6363636363636364,0.6666666666666666,0.6511627906976744,111,31,38,0.7816901408450704,0.7449664429530202,0.7628865979381444
all_sources,goa_all,raw,rat,Rgn,cellular_component,2,2,9,8,1,1,1,0.5,0.5,0.5,8,1,0,0.8888888888888888,1.0,0.9411764705882353
all_sources,goa_all,raw,rat,Slc5a1,molecular_function,1,8,18,24,1,0,7,1.0,0.125,0.2222222222222222,18,0,6,1.0,0.75,0.8571428571428571
all_sources,goa_all,raw,rat,Slc5a1,biological_process,1,15,7,60,1,0,14,1.0,0.06666666666666667,0.125,7,0,53,1.0,0.11666666666666667,0.208955223880597
all_sources,goa_all,raw,rat,Slc5a1,cellular_component,5,10,22,32,4,1,6,0.8,0.4,0.5333333333333333,22,0,10,1.0,0.6875,0.8148148148148148
all_sources,goa_all,raw,rat,St13,molecular_function,6,9,14,22,5,1,4,0.8333333333333334,0.5555555555555556,0.6666666666666667,14,0,8,1.0,0.6363636363636364,0.7777777777777778
all_sources,goa_all,raw,rat,St13,biological_process,1,4,1,29,0,1,4,0.0,0.0,,0,1,29,0.0,0.0,
all_sources,goa_all,raw,rat,St13,cellular_component,3,3,10,5,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,5,5,0,0.5,1.0,0.6666666666666666
all_sources,goa_all,raw,rat,Tp53,molecular_function,4,37,11,82,4,0,33,1.0,0.10810810810810811,0.1951219512195122,11,0,71,1.0,0.13414634146341464,0.23655913978494622
all_sources,goa_all,raw,rat,Tp53,biological_process,7,98,38,430,6,1,92,0.8571428571428571,0.061224489795918366,0.11428571428571428,37,1,393,0.9736842105263158,0.08604651162790698,0.15811965811965814
all_sources,goa_all,raw,rat,Tp53,cellular_component,0,16,0,34,0,0,16,,0.0,,0,0,34,,0.0,
all_sources,goa_all,raw,rat,Uggt1,molecular_function,2,5,11,11,2,0,3,1.0,0.4,0.5714285714285715,11,0,0,1.0,1.0,1.0
all_sources,goa_all,raw,rat,Uggt1,biological_process,1,6,12,39,1,0,5,1.0,0.16666666666666666,0.2857142857142857,12,0,27,1.0,0.3076923076923077,0.47058823529411764
all_sources,goa_all,raw,rat,Uggt1,cellular_component,2,4,14,15,2,0,2,1.0,0.5,0.6666666666666666,14,0,1,1.0,0.9333333333333333,0.9655172413793104
all_sources,goa_all,raw,worm,atfs-1,molecular_function,2,8,6,17,2,0,6,1.0,0.25,0.4,6,0,11,1.0,0.35294117647058826,0.5217391304347826
all_sources,goa_all,raw,worm,atfs-1,biological_process,5,13,42,67,2,3,11,0.4,0.15384615384615385,0.2222222222222222,27,15,40,0.6428571428571429,0.40298507462686567,0.49541284403669733
all_sources,goa_all,raw,worm,atfs-1,cellular_component,2,5,13,16,2,0,3,1.0,0.4,0.5714285714285715,13,0,3,1.0,0.8125,0.896551724137931
all_sources,goa_all,raw,worm,cmd-1,molecular_function,2,3,7,9,2,0,1,1.0,0.6666666666666666,0.8,7,0,2,1.0,0.7777777777777778,0.8750000000000001
all_sources,goa_all,raw,worm,cmd-1,biological_process,9,10,52,67,6,3,4,0.6666666666666666,0.6,0.631578947368421,52,0,15,1.0,0.7761194029850746,0.8739495798319328
all_sources,goa_all,raw,worm,cmd-1,cellular_component,5,5,24,23,4,1,1,0.8,0.8,0.8000000000000002,22,2,1,0.9166666666666666,0.9565217391304348,0.9361702127659574
all_sources,goa_all,raw,worm,csr-1,molecular_function,1,8,2,25,1,0,7,1.0,0.125,0.2222222222222222,2,0,23,1.0,0.08,0.14814814814814814
all_sources,goa_all,raw,worm,csr-1,biological_process,35,5,39,38,2,33,3,0.05714285714285714,0.4,0.09999999999999999,14,25,24,0.358974358974359,0.3684210526315789,0.36363636363636365
all_sources,goa_all,raw,worm,csr-1,cellular_component,1,1,7,7,1,0,0,1.0,1.0,1.0,7,0,0,1.0,1.0,1.0
all_sources,goa_all,raw,worm,daf-16,molecular_function,10,15,21,27,9,1,6,0.9,0.6,0.7200000000000001,21,0,6,1.0,0.7777777777777778,0.8750000000000001
all_sources,goa_all,raw,worm,daf-16,biological_process,25,45,133,223,25,0,20,1.0,0.5555555555555556,0.7142857142857143,133,0,90,1.0,0.5964125560538116,0.747191011235955
all_sources,goa_all,raw,worm,daf-16,cellular_component,3,3,9,9,3,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0
all_sources,goa_all,raw,worm,daf-2,molecular_function,6,13,7,41,2,4,11,0.3333333333333333,0.15384615384615385,0.21052631578947367,7,0,34,1.0,0.17073170731707318,0.2916666666666667
all_sources,goa_all,raw,worm,daf-2,biological_process,171,35,180,210,23,148,12,0.13450292397660818,0.6571428571428571,0.22330097087378642,158,22,52,0.8777777777777778,0.7523809523809524,0.8102564102564102
all_sources,goa_all,raw,worm,daf-2,cellular_component,15,8,22,32,6,9,2,0.4,0.75,0.5217391304347827,22,0,10,1.0,0.6875,0.8148148148148148
all_sources,goa_all,raw,worm,drp-1,molecular_function,3,6,26,27,2,1,4,0.6666666666666666,0.3333333333333333,0.4444444444444444,23,3,4,0.8846153846153846,0.8518518518518519,0.8679245283018868
all_sources,goa_all,raw,worm,drp-1,biological_process,0,6,0,24,0,0,6,,0.0,,0,0,24,,0.0,
all_sources,goa_all,raw,worm,drp-1,cellular_component,0,6,0,27,0,0,6,,0.0,,0,0,27,,0.0,
all_sources,goa_all,raw,worm,hlh-30,molecular_function,3,4,18,16,2,1,2,0.6666666666666666,0.5,0.5714285714285715,16,2,0,0.8888888888888888,1.0,0.9411764705882353
all_sources,goa_all,raw,worm,hlh-30,biological_process,7,12,52,79,6,1,6,0.8571428571428571,0.5,0.631578947368421,52,0,27,1.0,0.6582278481012658,0.7938931297709924
all_sources,goa_all,raw,worm,hlh-30,cellular_component,2,2,8,8,2,0,0,1.0,1.0,1.0,8,0,0,1.0,1.0,1.0
all_sources,goa_all,raw,worm,hsf-1,molecular_function,5,10,13,18,5,0,5,1.0,0.5,0.6666666666666666,13,0,5,1.0,0.7222222222222222,0.8387096774193548
all_sources,goa_all,raw,worm,hsf-1,biological_process,17,22,126,134,14,3,8,0.8235294117647058,0.6363636363636364,0.717948717948718,111,15,23,0.8809523809523809,0.8283582089552238,0.8538461538461538
all_sources,goa_all,raw,worm,hsf-1,cellular_component,5,5,20,22,4,1,1,0.8,0.8,0.8000000000000002,20,0,2,1.0,0.9090909090909091,0.9523809523809523
all_sources,goa_all,raw,worm,hsp-90,molecular_function,4,10,19,45,3,1,7,0.75,0.3,0.4285714285714285,19,0,26,1.0,0.4222222222222222,0.59375
all_sources,goa_all,raw,worm,hsp-90,biological_process,12,12,64,65,7,5,5,0.5833333333333334,0.5833333333333334,0.5833333333333334,48,16,17,0.75,0.7384615384615385,0.7441860465116279
all_sources,goa_all,raw,worm,hsp-90,cellular_component,3,7,10,13,3,0,4,1.0,0.42857142857142855,0.6,10,0,3,1.0,0.7692307692307693,0.8695652173913044
all_sources,goa_all,raw,worm,ire-1,molecular_function,2,12,14,33,2,0,10,1.0,0.16666666666666666,0.2857142857142857,14,0,19,1.0,0.42424242424242425,0.5957446808510638
all_sources,goa_all,raw,worm,ire-1,biological_process,3,11,33,68,3,0,8,1.0,0.2727272727272727,0.42857142857142855,33,0,35,1.0,0.4852941176470588,0.6534653465346535
all_sources,goa_all,raw,worm,ire-1,cellular_component,0,3,0,18,0,0,3,,0.0,,0,0,18,,0.0,
all_sources,goa_all,raw,worm,lgg-1,molecular_function,1,4,2,10,1,0,3,1.0,0.25,0.4,2,0,8,1.0,0.2,0.33333333333333337
all_sources,goa_all,raw,worm,lgg-1,biological_process,8,16,59,93,7,1,9,0.875,0.4375,0.5833333333333334,58,1,35,0.9830508474576272,0.6236559139784946,0.7631578947368421
all_sources,goa_all,raw,worm,lgg-1,cellular_component,5,15,28,50,5,0,10,1.0,0.3333333333333333,0.5,28,0,22,1.0,0.56,0.717948717948718
all_sources,goa_all,raw,worm,pgl-1,molecular_function,1,11,2,24,1,0,10,1.0,0.09090909090909091,0.16666666666666669,2,0,22,1.0,0.08333333333333333,0.15384615384615385
all_sources,goa_all,raw,worm,pgl-1,biological_process,2,8,42,88,0,2,8,0.0,0.0,,15,27,73,0.35714285714285715,0.17045454545454544,0.23076923076923075
all_sources,goa_all,raw,worm,pgl-1,cellular_component,3,1,16,13,0,3,1,0.0,0.0,,5,11,8,0.3125,0.38461538461538464,0.3448275862068966
all_sources,goa_all,raw,worm,pink-1,molecular_function,1,8,8,26,1,0,7,1.0,0.125,0.2222222222222222,8,0,18,1.0,0.3076923076923077,0.47058823529411764
all_sources,goa_all,raw,worm,pink-1,biological_process,5,11,72,88,5,0,6,1.0,0.45454545454545453,0.625,72,0,16,1.0,0.8181818181818182,0.9
all_sources,goa_all,raw,worm,pink-1,cellular_component,1,2,8,8,1,0,1,1.0,0.5,0.6666666666666666,8,0,0,1.0,1.0,1.0
all_sources,goa_all,raw,worm,pmk-1,molecular_function,2,10,12,31,1,1,9,0.5,0.1,0.16666666666666669,12,0,19,1.0,0.3870967741935484,0.5581395348837209
all_sources,goa_all,raw,worm,pmk-1,biological_process,16,29,101,128,13,3,16,0.8125,0.4482758620689655,0.5777777777777777,95,6,33,0.9405940594059405,0.7421875,0.8296943231441049
all_sources,goa_all,raw,worm,pmk-1,cellular_component,2,3,9,9,2,0,1,1.0,0.6666666666666666,0.8,9,0,0,1.0,1.0,1.0
all_sources,goa_all,raw,worm,skn-1,molecular_function,2,8,13,18,2,0,6,1.0,0.25,0.4,13,0,5,1.0,0.7222222222222222,0.8387096774193548
all_sources,goa_all,raw,worm,skn-1,biological_process,13,25,80,126,7,6,18,0.5384615384615384,0.28,0.3684210526315789,77,3,49,0.9625,0.6111111111111112,0.7475728155339806
all_sources,goa_all,raw,worm,skn-1,cellular_component,4,4,11,11,4,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0
all_sources,goa_all,raw,yeast,CAT2,molecular_function,1,4,9,11,1,0,3,1.0,0.25,0.4,9,0,2,1.0,0.8181818181818182,0.9
all_sources,goa_all,raw,yeast,CAT2,biological_process,1,3,5,13,1,0,2,1.0,0.3333333333333333,0.5,5,0,8,1.0,0.38461538461538464,0.5555555555555556
all_sources,goa_all,raw,yeast,CAT2,cellular_component,2,3,10,17,2,0,1,1.0,0.6666666666666666,0.8,10,0,7,1.0,0.5882352941176471,0.7407407407407407
all_sources,goa_all,raw,yeast,CDC37,molecular_function,1,5,3,8,1,0,4,1.0,0.2,0.33333333333333337,3,0,5,1.0,0.375,0.5454545454545454
all_sources,goa_all,raw,yeast,CDC37,biological_process,6,9,49,68,3,3,6,0.5,0.3333333333333333,0.4,48,1,20,0.9795918367346939,0.7058823529411765,0.8205128205128206
all_sources,goa_all,raw,yeast,CDC37,cellular_component,1,1,3,3,1,0,0,1.0,1.0,1.0,3,0,0,1.0,1.0,1.0
all_sources,goa_all,raw,yeast,HSP104,molecular_function,6,8,28,28,6,0,2,1.0,0.75,0.8571428571428571,28,0,0,1.0,1.0,1.0
all_sources,goa_all,raw,yeast,HSP104,biological_process,6,9,37,49,5,1,4,0.8333333333333334,0.5555555555555556,0.6666666666666667,36,1,13,0.972972972972973,0.7346938775510204,0.8372093023255813
all_sources,goa_all,raw,yeast,HSP104,cellular_component,3,6,18,17,2,1,4,0.6666666666666666,0.3333333333333333,0.4444444444444444,15,3,2,0.8333333333333334,0.8823529411764706,0.8571428571428571
all_sources,goa_all,raw,yeast,HSP60,molecular_function,5,9,19,35,5,0,4,1.0,0.5555555555555556,0.7142857142857143,19,0,16,1.0,0.5428571428571428,0.7037037037037037
all_sources,goa_all,raw,yeast,HSP60,biological_process,5,9,37,48,5,0,4,1.0,0.5555555555555556,0.7142857142857143,37,0,11,1.0,0.7708333333333334,0.8705882352941177
all_sources,goa_all,raw,yeast,HSP60,cellular_component,4,7,26,26,4,0,3,1.0,0.5714285714285714,0.7272727272727273,26,0,0,1.0,1.0,1.0
all_sources,goa_all,raw,yeast,IRE1,molecular_function,4,15,18,36,4,0,11,1.0,0.26666666666666666,0.4210526315789474,18,0,18,1.0,0.5,0.6666666666666666
all_sources,goa_all,raw,yeast,IRE1,biological_process,7,9,48,56,4,3,5,0.5714285714285714,0.4444444444444444,0.5,38,10,18,0.7916666666666666,0.6785714285714286,0.7307692307692307
all_sources,goa_all,raw,yeast,IRE1,cellular_component,5,3,26,16,2,3,1,0.4,0.6666666666666666,0.5,16,10,0,0.6153846153846154,1.0,0.761904761904762
all_sources,goa_all,raw,yeast,KAR2,molecular_function,2,9,11,36,2,0,7,1.0,0.2222222222222222,0.3636363636363636,11,0,25,1.0,0.3055555555555556,0.46808510638297873
all_sources,goa_all,raw,yeast,KAR2,biological_process,6,10,59,98,2,4,8,0.3333333333333333,0.2,0.25,58,1,40,0.9830508474576272,0.5918367346938775,0.7388535031847134
all_sources,goa_all,raw,yeast,KAR2,cellular_component,2,8,12,24,2,0,6,1.0,0.25,0.4,12,0,12,1.0,0.5,0.6666666666666666
all_sources,goa_all,raw,yeast,PDI1,molecular_function,3,5,13,13,3,0,2,1.0,0.6,0.7499999999999999,13,0,0,1.0,1.0,1.0
all_sources,goa_all,raw,yeast,PDI1,biological_process,4,5,43,56,2,2,3,0.5,0.4,0.4444444444444445,41,2,15,0.9534883720930233,0.7321428571428571,0.8282828282828282
all_sources,goa_all,raw,yeast,PDI1,cellular_component,2,2,16,13,1,1,1,0.5,0.5,0.5,13,3,0,0.8125,1.0,0.896551724137931
all_sources,goa_all,raw,yeast,RAS2,molecular_function,3,6,23,25,3,0,3,1.0,0.5,0.6666666666666666,23,0,2,1.0,0.92,0.9583333333333334
all_sources,goa_all,raw,yeast,RAS2,biological_process,8,12,86,112,6,2,6,0.75,0.5,0.6,69,17,43,0.8023255813953488,0.6160714285714286,0.696969696969697
all_sources,goa_all,raw,yeast,RAS2,cellular_component,4,6,19,19,4,0,2,1.0,0.6666666666666666,0.8,19,0,0,1.0,1.0,1.0
all_sources,goa_all,raw,yeast,SIR2,molecular_function,3,13,18,46,3,0,10,1.0,0.23076923076923078,0.375,18,0,28,1.0,0.391304347826087,0.5625
all_sources,goa_all,raw,yeast,SIR2,biological_process,9,19,68,94,9,0,10,1.0,0.47368421052631576,0.6428571428571429,68,0,26,1.0,0.723404255319149,0.8395061728395062
all_sources,goa_all,raw,yeast,SIR2,cellular_component,3,8,20,23,3,0,5,1.0,0.375,0.5454545454545454,20,0,3,1.0,0.8695652173913043,0.9302325581395349
all_sources,goa_all,raw,yeast,SSA1,molecular_function,3,8,14,30,3,0,5,1.0,0.375,0.5454545454545454,14,0,16,1.0,0.4666666666666667,0.6363636363636364
all_sources,goa_all,raw,yeast,SSA1,biological_process,10,15,82,107,6,4,9,0.6,0.4,0.48,75,7,32,0.9146341463414634,0.7009345794392523,0.7936507936507937
all_sources,goa_all,raw,yeast,SSA1,cellular_component,6,6,26,25,5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,25,1,0,0.9615384615384616,1.0,0.9803921568627451
all_sources,goa_all,raw,yeast,TOR1,molecular_function,4,9,25,26,4,0,5,1.0,0.4444444444444444,0.6153846153846153,25,0,1,1.0,0.9615384615384616,0.9803921568627451
all_sources,goa_all,raw,yeast,TOR1,biological_process,10,21,62,102,9,1,12,0.9,0.42857142857142855,0.5806451612903225,62,0,40,1.0,0.6078431372549019,0.7560975609756097
all_sources,goa_all,raw,yeast,TOR1,cellular_component,7,9,34,34,7,0,2,1.0,0.7777777777777778,0.8750000000000001,34,0,0,1.0,1.0,1.0
all_sources,goa_all,leaf_filtered,9CAUD,dfrP,molecular_function,1,3,5,13,1,0,2,1.0,0.3333333333333333,0.5,5,0,8,1.0,0.38461538461538464,0.5555555555555556
all_sources,goa_all,leaf_filtered,9CAUD,dfrP,biological_process,1,4,3,19,0,1,4,0.0,0.0,,0,3,19,0.0,0.0,
all_sources,goa_all,leaf_filtered,AGKCO,fibrolase,molecular_function,3,6,14,13,1,2,5,0.3333333333333333,0.16666666666666666,0.2222222222222222,12,2,1,0.8571428571428571,0.9230769230769231,0.888888888888889
all_sources,goa_all,leaf_filtered,AGKCO,fibrolase,biological_process,2,2,19,8,1,1,1,0.5,0.5,0.5,6,13,2,0.3157894736842105,0.75,0.44444444444444436
all_sources,goa_all,leaf_filtered,AGKCO,fibrolase,cellular_component,1,2,2,5,1,0,1,1.0,0.5,0.6666666666666666,2,0,3,1.0,0.4,0.5714285714285715
all_sources,goa_all,leaf_filtered,ANOGA,PGRPLB,molecular_function,2,4,8,20,1,1,3,0.5,0.25,0.3333333333333333,7,1,13,0.875,0.35,0.4999999999999999
all_sources,goa_all,leaf_filtered,ANOGA,PGRPLB,biological_process,18,5,88,29,1,17,4,0.05555555555555555,0.2,0.08695652173913045,24,64,5,0.2727272727272727,0.8275862068965517,0.4102564102564102
all_sources,goa_all,leaf_filtered,ANOGA,PGRPLB,cellular_component,1,1,2,1,0,1,1,0.0,0.0,,0,2,1,0.0,0.0,
all_sources,goa_all,leaf_filtered,ARATH,BRI1,molecular_function,4,17,16,38,4,0,13,1.0,0.23529411764705882,0.38095238095238093,16,0,22,1.0,0.42105263157894735,0.5925925925925926
all_sources,goa_all,leaf_filtered,ARATH,BRI1,biological_process,20,15,105,116,5,15,10,0.25,0.3333333333333333,0.28571428571428575,95,10,21,0.9047619047619048,0.8189655172413793,0.8597285067873304
all_sources,goa_all,leaf_filtered,ARATH,BRI1,cellular_component,3,4,16,21,3,0,1,1.0,0.75,0.8571428571428571,16,0,5,1.0,0.7619047619047619,0.8648648648648648
all_sources,goa_all,leaf_filtered,ARATH,COP1,molecular_function,2,7,12,18,2,0,5,1.0,0.2857142857142857,0.4444444444444445,12,0,6,1.0,0.6666666666666666,0.8
all_sources,goa_all,leaf_filtered,ARATH,COP1,biological_process,9,14,73,86,7,2,7,0.7777777777777778,0.5,0.6086956521739131,45,28,41,0.6164383561643836,0.5232558139534884,0.5660377358490567
all_sources,goa_all,leaf_filtered,ARATH,COP1,cellular_component,2,5,22,25,2,0,3,1.0,0.4,0.5714285714285715,22,0,3,1.0,0.88,0.9361702127659575
all_sources,goa_all,leaf_filtered,ARATH,ETR1,molecular_function,3,13,15,36,3,0,10,1.0,0.23076923076923078,0.375,15,0,21,1.0,0.4166666666666667,0.5882352941176471
all_sources,goa_all,leaf_filtered,ARATH,ETR1,biological_process,18,25,100,126,17,1,8,0.9444444444444444,0.68,0.7906976744186047,95,5,31,0.95,0.753968253968254,0.8407079646017698
all_sources,goa_all,leaf_filtered,ARATH,ETR1,cellular_component,0,2,0,15,0,0,2,,0.0,,0,0,15,,0.0,
all_sources,goa_all,leaf_filtered,BACSU,amyE,molecular_function,1,6,6,11,1,0,5,1.0,0.16666666666666666,0.2857142857142857,6,0,5,1.0,0.5454545454545454,0.7058823529411764
all_sources,goa_all,leaf_filtered,BACSU,amyE,biological_process,1,1,14,4,0,1,1,0.0,0.0,,4,10,0,0.2857142857142857,1.0,0.4444444444444445
