mapping_file	subject_level	subject_code	curation_status	mapping_scope	target_go_id	target_go_label	target_aspect	flags	scrutiny_decision	rationale
translation.yaml	group	Translation|Cytosolic translation|Ribosome biogenesis factor	mapped	ok_for_propagation_to_go	GO:0042254	ribosome biogenesis		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group collects factors assigned through cytosolic ribosome biogenesis, including SSU-processosome and pre-60S maturation machinery. The full PN path resolves the earlier over-annotation problem: these genes are not being placed by core translational elongation or decoding, but by assembly and maturation of ribosomal subunits. GO ribosome biogenesis is therefore the appropriate propagation target.
translation.yaml	group	Translation|Cytosolic translation|Ribosome-associated QC	mapped	ok_for_propagation_to_go	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	The PN ribosome-associated quality-control group covers surveillance and disposal of stalled or defective nascent-chain translation products. GO lacks a dedicated ribosome-associated QC term in the local cache, so the broader protein-quality-control process is the best supported target.
translation.yaml	group	Translation|Cytosolic translation|Translation elongation	context_only	too_broad_to_propagate	GO:0006414	translational elongation		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target;too_broad_to_propagate	context_only_not_projected	This PN group is an elongation-context bucket, but it also contains tRNA synthetases, tRNA deacylases, and multisynthetase-complex members whose direct shared assertions are narrower molecular functions or complexes. The elongation relationship is retained as context only.
translation.yaml	group	Translation|Cytosolic translation|Translation initiation	mapped	ok_for_propagation_to_go	GO:0006413	translational initiation		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group denotes cytosolic translation initiation factors and complexes. Translational initiation is the shared process target.
translation.yaml	group	Translation|Cytosolic translation|Translation termination	mapped	ok_for_propagation_to_go	GO:0006415	translational termination		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group denotes cytosolic translation termination and release factors. Translational termination is the shared process target.
translation.yaml	group	Translation|Mitochondrial translation|Mitoribosome biogenesis factor	mapped	ok_for_propagation_to_go	GO:0061668	mitochondrial ribosome assembly		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group denotes factors for mitoribosome assembly and maturation. Mitochondrial ribosome assembly is the most specific shared process target.
translation.yaml	group	Translation|Mitochondrial translation|Ribosome	mapped	ok_for_propagation_to_go	GO:0005761	mitochondrial ribosome		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group denotes the mitochondrial ribosome. The GO mitochondrial ribosome cellular-component term resolves the previous deferred state.
translation.yaml	group	Translation|Mitochondrial translation|Translation elongation	context_only	too_broad_to_propagate	GO:0070125	mitochondrial translational elongation		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target;too_broad_to_propagate	context_only_not_projected	This PN group is a mitochondrial-elongation context, but it also contains mitochondrial tRNA synthetases and GatCAB amidotransferase components. The lower-level mappings capture the defensible shared functions, so this ancestor is context only.
translation.yaml	group	Translation|Mitochondrial translation|Translation initiation	mapped	ok_for_propagation_to_go	GO:0070124	mitochondrial translational initiation		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group denotes mitochondrial translation initiation machinery. The matching GO process term is appropriate for propagation.
translation.yaml	group	Translation|Mitochondrial translation|Translation termination	mapped	ok_for_propagation_to_go	GO:0070126	mitochondrial translational termination		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group denotes mitochondrial translation termination machinery. The matching GO process term is appropriate for propagation.
translation.yaml	type	Translation|Cytosolic translation|Nascent peptide husbandry|N-terminal acetylation of nascent peptide	mapped	ok_for_propagation_to_go	GO:0006474	N-terminal protein amino acid acetylation		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type denotes N-terminal acetyltransferase machinery acting on nascent peptides. The GO N-terminal acetylation process is the direct target.
translation.yaml	type	Translation|Cytosolic translation|Nascent peptide husbandry|N-terminal methionine cleavage from nascent peptide	mapped	ok_for_propagation_to_go	GO:0004239	initiator methionyl aminopeptidase activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type is represented by METAP1/METAP2. Initiator methionyl aminopeptidase activity captures the shared catalytic function.
translation.yaml	type	Translation|Cytosolic translation|Nascent peptide husbandry|N-terminal myristoylation of nascent peptide	mapped	ok_for_propagation_to_go	GO:0006499	N-terminal protein myristoylation		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type denotes NMT-mediated nascent-chain myristoylation. The GO N-terminal protein myristoylation process is the direct target.
translation.yaml	type	Translation|Cytosolic translation|Nascent peptide husbandry|Nascent peptide chaperoning	mapped	ok_for_propagation_to_go	GO:0051083	'de novo' cotranslational protein folding		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type denotes cotranslational chaperoning of nascent peptides. The GO de novo cotranslational protein folding term is the shared process target.
translation.yaml	type	Translation|Cytosolic translation|Ribosome biogenesis factor|60S maturation	mapped	ok_for_propagation_to_go	GO:0000027	ribosomal large subunit assembly		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type denotes 60S maturation factors. Ribosomal large subunit assembly captures the shared maturation process.
translation.yaml	type	Translation|Cytosolic translation|Ribosome biogenesis factor|SSU processosome	mapped	ok_for_propagation_to_go	GO:0032040	small-subunit processome		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type denotes SSU processosome factors. The GO small-subunit processome term is the direct complex target.
translation.yaml	type	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-40S complex	mapped	ok_for_propagation_to_go	GO:0030688	preribosome, small subunit precursor		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type denotes pre-40S particles. The GO preribosome small-subunit precursor term is the direct complex target.
translation.yaml	type	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-5S rRNA processing nuclease	mapped	ok_for_propagation_to_go	GO:0006364	rRNA processing		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type denotes nucleases in pre-5S rRNA processing. rRNA processing is the appropriate shared process target.
translation.yaml	type	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex	mapped	ok_for_propagation_to_go	GO:0030687	preribosome, large subunit precursor		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type denotes pre-60S particles. The GO preribosome large-subunit precursor term is the direct complex target.
