interpro_id	n_reviewed	n_suspect	suspect_fraction	cached	action_breakdown	example_genes	go_term_labels
IPR001986	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/aroA	transferase activity, transferring alkyl or aryl (other than methyl) groups
IPR036968	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/aroA	transferase activity, transferring alkyl or aryl (other than methyl) groups
IPR046826	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/aroA	NAD+ binding
IPR030963	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/aroB	carbon-oxygen lyase activity, acting on phosphates
IPR018110	1	1	1.00	no	REMOVE:1	PSEPK/catB	amino acid catabolic process
IPR012006	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/cca	RNA binding
IPR005025	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/chrR	oxidoreductase activity
IPR001270	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/clpB	ATP binding
IPR018368	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/clpB	ATP binding
IPR003691	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/crcB	membrane
IPR000887	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/eda	lyase activity
IPR020558	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/edd	catalytic activity
IPR028617	1	1	1.00	no	REMOVE:1	PSEPK/fliA	DNA-directed RNA polymerase activity
IPR014362	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/gdhA	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor
IPR033922	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/gdhA	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor
IPR015038	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/glaH	iron ion binding
IPR005999	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/glpK	glycerol-3-phosphate metabolic process
IPR002932	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/gltB	oxidoreductase activity, acting on the CH-NH2 group of donors
IPR023753	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/gltD	oxidoreductase activity
IPR006543	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/gmhB	phosphatase activity
IPR006109	1	1	1.00	no	MODIFY:1	PSEPK/gpsA	carbohydrate metabolic process
IPR006691	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/gyrA	DNA topoisomerase activity
IPR005001	1	1	1.00	no	MODIFY:1	PSEPK/hfq	regulation of DNA-templated transcription
IPR001917	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/hisC	transferase activity
IPR000506	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/ilvC	branched-chain amino acid biosynthetic process
IPR001228	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/ispD	isoprenoid biosynthetic process
IPR018028	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/katA	response to oxidative stress
IPR024711	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/katA	response to oxidative stress
IPR040333	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/katA	response to oxidative stress
IPR001343	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/lapA	calcium ion binding
IPR004815	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/lon	proteolysis
IPR008269	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/lon	proteolysis
IPR027543	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/lon	proteolysis
IPR047055	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/motA	chemotaxis
IPR000715	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/mraY	membrane
IPR003524	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/mraY	membrane
IPR038973	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/mutL	ATP-dependent DNA damage sensor activity
IPR002888	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/nicA	metal ion binding
IPR008274	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/nicB	oxidoreductase activity
IPR037165	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/nicB	oxidoreductase activity
IPR006664	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/pal	membrane
IPR006690	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/pal	membrane
IPR012786	1	1	1.00	no	REMOVE:1	PSEPK/pcaG	iron ion binding
IPR003122	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/pcaY	signal transduction
IPR002701	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/pheA	chorismate metabolic process
IPR036263	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/pheA	chorismate metabolic process
IPR036979	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/pheA	chorismate metabolic process
IPR003414	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/ppk	polyphosphate kinase complex
IPR000121	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/ppsA	transferase activity, transferring phosphorus-containing groups
IPR008279	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/ppsA	transferase activity, transferring phosphorus-containing groups
IPR018274	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/ppsA	transferase activity, transferring phosphorus-containing groups
IPR023151	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/ppsA	transferase activity, transferring phosphorus-containing groups
IPR036637	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/ppsA	transferase activity, transferring phosphorus-containing groups
IPR000842	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/prs	ribonucleoside monophosphate biosynthetic process
IPR005946	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/prs	nucleotide biosynthetic process
IPR004614	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/pta	acetyltransferase activity
IPR002505	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/pta	acyltransferase activity
IPR000843	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/ptxS	DNA binding
IPR001242	1	1	1.00	no	MODIFY:1	PSEPK/pvdD	catalytic activity
IPR004637	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/pvdH	transaminase activity
IPR003838	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/pvdT	membrane
IPR004468	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/pyrG	pyrimidine nucleotide biosynthetic process
IPR017456	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/pyrG	pyrimidine nucleotide biosynthetic process
IPR015084	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/qhnDH	oxidoreductase activity, acting on the CH-NH2 group of donors
IPR004586	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/recB	DNA repair
IPR002877	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/rlmE	methyltransferase activity
IPR015507	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/rlmE	methyltransferase activity
IPR013471	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/rnz	RNA endonuclease activity producing 5'-phosphomonoesters, hydrolytic mechanism
IPR007127	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/rpoD	regulation of DNA-templated transcription
IPR012760	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/rpoD	regulation of DNA-templated transcription
IPR012761	1	1	1.00	no	MODIFY:1	PSEPK/rpoS	DNA-binding transcription factor activity
IPR003682	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/rsmG	rRNA methyltransferase activity
IPR003952	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/sdhA	oxidoreductase activity
IPR011251	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/ssuD	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
IPR036661	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/ssuD	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
IPR001017	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/sucA	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor
IPR005811	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/sucC	catalytic activity
IPR004114	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/thiI	RNA binding
IPR020536	1	1	1.00	no	REMOVE:1	PSEPK/thiI	CCA tRNA nucleotidyltransferase activity
IPR000312	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/trpD	glycosyltransferase activity
IPR013572	1	1	1.00	no	KEEP_AS_NON_CORE:1	PSEPK/ttgR	DNA binding
IPR004838	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/tyrB	catalytic activity
IPR000796	1	1	1.00	no	MODIFY:1	PSEPK/tyrB	amino acid metabolic process
IPR044043	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/vanA	oxidoreductase activity
IPR001282	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	PSEPK/zwf	oxidoreductase activity, acting on CH-OH group of donors
IPR030616	1	1	1.00	no	MODIFY:1	SCHPO/ark1	protein kinase activity
IPR012908	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	SCHPO/bst1	hydrolase activity, acting on ester bonds
IPR039529	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	SCHPO/bst1	hydrolase activity, acting on ester bonds
IPR007125	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	SCHPO/cnp1	DNA binding
IPR017141	1	1	1.00	no	UNDECIDED:1	SCHPO/cps1	metallocarboxypeptidase activity
IPR001223	1	1	1.00	no	KEEP_AS_NON_CORE:1	SCHPO/cts2	carbohydrate metabolic process
IPR010995	1	1	1.00	no	MODIFY:1	SCHPO/rhp51	nucleotide binding
IPR010997	1	1	1.00	no	MODIFY:1	SCHPO/rqh1	nucleotide binding
IPR002121	1	1	1.00	no	MODIFY:1	SCHPO/rqh1	nucleic acid binding
IPR018465	1	1	1.00	no	KEEP_AS_NON_CORE:1	SCHPO/scm3	histone binding
IPR011515	1	1	1.00	no	KEEP_AS_NON_CORE:1	SCHPO/sgo1	meiotic chromosome segregation
IPR000743	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	SOLLC/PG2	carbohydrate metabolic process
IPR002934	1	1	1.00	no	MODIFY:1	STAAU/ant	nucleotidyltransferase activity
IPR018088	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	VITVI/STS3	acyltransferase activity
IPR011141	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	VITVI/STS3	acyltransferase activity, transferring groups other than amino-acyl groups
IPR006204	1	1	1.00	no	KEEP_AS_NON_CORE:1	WHEAT/A0A3B6NKR6	ATP binding
IPR016163	1	1	1.00	no	REMOVE:1	XENTR/aldh1a2	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
IPR001206	1	1	1.00	no	MODIFY:1	human/AGK	kinase activity
IPR001179	1	1	1.00	no	REMOVE:1	human/AIP	peptidyl-prolyl cis-trans isomerase activity
IPR000770	1	1	1.00	no	MODIFY:1	human/AIRE	DNA binding
IPR000569	1	1	1.00	no	MODIFY:1	human/AREL1	ubiquitin-protein transferase activity
IPR035983	1	1	1.00	no	MODIFY:1	human/AREL1	ubiquitin-protein transferase activity
IPR004088	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/ASCC1	RNA binding
IPR036612	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/ASCC1	RNA binding
IPR022878	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/ATP6V1A	ATP metabolic process
IPR036906	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/ATP6V1F	monoatomic ion transmembrane transport
IPR006121	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/ATP7B	metal ion binding
IPR017969	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/ATP7B	metal ion binding
IPR036163	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/ATP7B	metal ion binding
IPR027256	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/ATP7B	monoatomic cation transport
IPR030060	1	1	1.00	no	MODIFY:1	human/BAIAP2L1	regulation of actin filament polymerization
IPR042398	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/BCL2L13	apoptotic process
IPR000584	1	1	1.00	no	MODIFY:1	human/CACNB2	voltage-gated calcium channel activity
IPR005444	1	1	1.00	no	MODIFY:1	human/CACNB2	voltage-gated calcium channel activity
IPR015917	1	1	1.00	no	REMOVE:1	human/CASP12	cysteine-type peptidase activity
IPR012879	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/CCDC47	endoplasmic reticulum calcium ion homeostasis
IPR045145	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/CHAF1B	DNA replication-dependent chromatin assembly
IPR016315	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/COX10	heme biosynthetic process
IPR003780	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/COX15	membrane
IPR023754	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/COX15	membrane
IPR004871	1	1	1.00	no	REMOVE:1	human/DDB1	nucleic acid binding
IPR044632	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/DNAJC25	protein folding
IPR006074	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/DRG2	GTP binding
IPR045001	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/DRG2	GTP binding
IPR017400	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/EEF2K	calcium ion binding
IPR002809	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/EMC3	membrane
IPR008568	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/EMC3	membrane
IPR013784	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/EMC7	carbohydrate binding
IPR012883	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/ERP29	protein secretion
IPR017789	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/FXN	intracellular iron ion homeostasis
IPR001139	1	1	1.00	no	MODIFY:1	human/GBA1	sphingolipid metabolic process
IPR001474	1	1	1.00	no	REMOVE:1	human/GCH1	tetrahydrofolate biosynthetic process
IPR018234	1	1	1.00	no	REMOVE:1	human/GCH1	tetrahydrofolate biosynthetic process
IPR007317	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/GET4	protein insertion into ER membrane
IPR009434	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/GNAS	response to parathyroid hormone
IPR011146	1	1	1.00	no	MODIFY:1	human/HINT2	catalytic activity
IPR009073	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/HSCB	protein complex oligomerization
IPR036386	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/HSCB	protein complex oligomerization
IPR037885	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/HSPB7	heart development
IPR043987	1	1	1.00	no	REMOVE:1	human/INTU	vesicle-mediated transport
IPR043988	1	1	1.00	no	REMOVE:1	human/INTU	vesicle-mediated transport
IPR043989	1	1	1.00	no	REMOVE:1	human/INTU	vesicle-mediated transport
IPR002000	1	1	1.00	no	MODIFY:1	human/LAMP1	membrane
IPR010468	1	1	1.00	no	MODIFY:1	human/LIPE	lipase activity
IPR011016	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/LTN1	zinc ion binding
IPR004521	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/MCTS1	RNA binding
IPR002384	1	1	1.00	no	MODIFY:1	human/MGP	regulation of bone mineralization
IPR028790	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/MKKS	protein folding
IPR047575	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/NAA38	RNA binding
IPR003886	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/NID1	cell-matrix adhesion
IPR004396	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/OLA1	GTP binding
IPR015844	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/PANK4	coenzyme A biosynthetic process
IPR010832	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/PCSK1N	endopeptidase inhibitor activity
IPR002836	1	1	1.00	no	UNDECIDED:1	human/PDCD5	DNA binding
IPR036883	1	1	1.00	no	UNDECIDED:1	human/PDCD5	DNA binding
IPR039775	1	1	1.00	no	MODIFY:1	human/PHTF1	endoplasmic reticulum
IPR008290	1	1	1.00	no	MODIFY:1	human/PIK3C3	phosphatidylinositol phosphate biosynthetic process
IPR007185	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/POLD2	DNA binding
IPR016050	1	1	1.00	no	MODIFY:1	human/PSMB5	protein catabolic process
IPR047548	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/RNF14	zinc ion binding
IPR000184	1	1	1.00	no	MODIFY:1	human/SAMM50	outer membrane
IPR000329	1	1	1.00	no	MODIFY:1	human/SCGB1A1	signal transduction
IPR014314	1	1	1.00	no	MODIFY:1	human/SDHC	electron transfer activity
IPR039669	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/TANK	negative regulation of canonical NF-kappaB signal transduction
IPR045238	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/TIMM23	transmembrane transporter activity
IPR005683	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/TOMM22	intracellular protein transport
IPR027246	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	human/TOMM40	transmembrane transport
IPR012227	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/TRAF6	regulation of apoptotic process
IPR007233	1	1	1.00	no	MODIFY:1	human/TRAPPC1	vesicle-mediated transport
IPR016721	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/TRAPPC3	Golgi vesicle transport
IPR016696	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/TRAPPC5	Golgi vesicle transport
IPR008883	1	1	1.00	no	MODIFY:1	human/TSG101	protein transport
IPR000011	1	1	1.00	no	MODIFY:1	human/UBA7	ubiquitin-like modifier activating enzyme activity
IPR006955	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/USO1	intracellular protein transport
IPR007527	1	1	1.00	no	KEEP_AS_NON_CORE:1	human/ZSWIM8	zinc ion binding
IPR000248	1	1	1.00	no	KEEP_AS_NON_CORE:1	mouse/Agtr1a	membrane
IPR014741	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	mouse/Cbl	calcium ion binding
IPR003153	1	1	1.00	no	KEEP_AS_NON_CORE:1	mouse/Cbl	cell surface receptor signaling pathway
IPR036537	1	1	1.00	no	KEEP_AS_NON_CORE:1	mouse/Cbl	cell surface receptor signaling pathway
IPR024162	1	1	1.00	no	MODIFY:1	mouse/Cbl	regulation of signaling
IPR001413	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	mouse/Drd1	vasodilation
IPR001928	1	1	1.00	no	MODIFY:1	mouse/Edn1	regulation of vasoconstriction
IPR019764	1	1	1.00	no	MODIFY:1	mouse/Edn1	regulation of vasoconstriction
IPR000246	1	1	1.00	no	MODIFY:1	rat/Aga	hydrolase activity
IPR011034	1	1	1.00	no	MODIFY:1	rat/Aldh1l1	catalytic activity
IPR001952	1	1	1.00	no	MODIFY:1	rat/Alpi	phosphatase activity
IPR018299	1	1	1.00	no	MODIFY:1	rat/Alpi	phosphatase activity
IPR001709	1	1	1.00	no	MODIFY:1	rat/Cyb5r3	oxidoreductase activity
IPR001834	1	1	1.00	no	MODIFY:1	rat/Cyb5r3	oxidoreductase activity
IPR006181	1	1	1.00	no	MODIFY:1	rat/Ddo	D-amino-acid oxidase activity
IPR020635	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	rat/Egfr	protein tyrosine kinase activity
IPR000639	1	1	1.00	no	MODIFY:1	rat/Ephx1	catalytic activity
IPR016292	1	1	1.00	no	MODIFY:1	rat/Ephx1	ether hydrolase activity
IPR004887	1	1	1.00	no	KEEP_AS_NON_CORE:1	rat/Gss	ATP binding
IPR005615	1	1	1.00	no	KEEP_AS_NON_CORE:1	rat/Gss	ATP binding
IPR014049	1	1	1.00	no	KEEP_AS_NON_CORE:1	rat/Gss	ATP binding
IPR037013	1	1	1.00	no	KEEP_AS_NON_CORE:1	rat/Gss	ATP binding
IPR010977	1	1	1.00	no	MODIFY:1	rat/Hdc	amino acid metabolic process
IPR002129	1	1	1.00	no	MODIFY:1	rat/Hdc	carbon-carbon lyase activity
IPR000590	1	1	1.00	no	REMOVE:1	rat/Hmgcs2	isoprenoid biosynthetic process
IPR010122	1	1	1.00	no	REMOVE:1	rat/Hmgcs2	isoprenoid biosynthetic process
IPR013746	1	1	1.00	no	REMOVE:1	rat/Hmgcs2	farnesyl diphosphate biosynthetic process, mevalonate pathway
IPR002365	1	1	1.00	no	MODIFY:1	rat/Lss	intramolecular transferase activity
IPR050769	1	1	1.00	no	MODIFY:1	rat/Nat8l	N-acetyltransferase activity
IPR005952	1	1	1.00	no	MODIFY:1	rat/Pgam2	intramolecular phosphotransferase activity
IPR006349	1	1	1.00	no	MODIFY:1	rat/Pgp	phosphatase activity
IPR002331	1	1	1.00	no	MODIFY:1	rat/Pnlip	lipid metabolic process
IPR033906	1	1	1.00	no	MODIFY:1	rat/Pnlip	lipid metabolic process
IPR013698	1	1	1.00	no	KEEP_AS_NON_CORE:1	rat/Sqle	flavin adenine dinucleotide binding
IPR034649	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	rat/St13	protein dimerization activity
IPR011856	1	1	1.00	no	KEEP_AS_NON_CORE:1	worm/fan-1	nucleic acid binding
IPR014883	1	1	1.00	no	KEEP_AS_NON_CORE:1	worm/fan-1	hydrolase activity, acting on ester bonds
IPR001739	1	1	1.00	no	MARK_AS_OVER_ANNOTATED:1	worm/met-2	DNA binding
IPR000967	1	1	1.00	no	REMOVE:1	worm/znfx-1	nucleus
IPR010591	1	1	1.00	no	MODIFY:1	yeast/ATP11	protein-containing complex assembly
IPR034104	1	1	1.00	no	KEEP_AS_NON_CORE:1	yeast/LSM1	nuclear-transcribed mRNA catabolic process
IPR000969	1	1	1.00	no	REMOVE:1	yeast/POB3	DNA binding
IPR029295	1	1	1.00	no	KEEP_AS_NON_CORE:1	yeast/SWI2	histone binding
IPR014978	1	1	1.00	no	KEEP_AS_NON_CORE:1	yeast/SWI2	regulation of DNA-templated transcription
UNRESOLVED	30	0	0.00	no	NEW:30	9CAUD/g022; 9POAL/NCGR_LOCUS1765; ACET2/P10478; AEDAE/A0A6I8TLE4; ANOGA/PGRPLD; CALMI/A0A4W3GVU1; FUSNU/pepV; METEA/mllH	3'-5'-DNA exonuclease activity; ATPase activator activity; DNA alkylation repair; DNA dealkylation; GTPase activator activity; L-methionine biosynthetic process
IPR001806	20	0	0.00	no	ACCEPT:20	SCHPO/cdc42; human/DNAJC27; human/HRAS; human/KRAS; human/NRAS; human/RAB15; human/RAB24; human/RAB7A	GTP binding; GTPase activity
IPR002379	11	0	0.00	no	ACCEPT:11	POPTR/atpH; human/ATP5MC1; human/ATP5MC2; human/ATP5MC3; human/ATP6V0B; human/ATP6V0C	proton transmembrane transport; proton transmembrane transporter activity; proton-transporting two-sector ATPase complex, proton-transporting domain
IPR001981	10	0	0.00	no	ACCEPT:10	human/CLPSL1; human/CLPSL2; human/LRCOL1	digestion; enzyme activator activity; extracellular region; lipid catabolic process
IPR000454	9	0	0.00	no	ACCEPT:9	POPTR/atpH; human/ATP5MC1; human/ATP5MC2; human/ATP5MC3	proton motive force-driven ATP synthesis; proton transmembrane transporter activity; proton-transporting ATP synthase complex
IPR006689	9	0	0.00	no	ACCEPT:9	XENTR/F6WPT1; human/ARF1; human/ARL6; human/ARL8A; human/ARL8B	GTP binding; GTPase activity
IPR002397	8	0	0.00	no	ACCEPT:8	SACEN/eryF; SACEN/eryK	heme binding; iron ion binding; monooxygenase activity; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
IPR002194	8	0	0.00	no	ACCEPT:8	yeast/CCT2; yeast/CCT3; yeast/CCT4; yeast/CCT5; yeast/CCT6; yeast/CCT7; yeast/CCT8; yeast/TCP1	ATP hydrolysis activity
IPR017998	8	0	0.00	no	ACCEPT:8	yeast/CCT2; yeast/CCT3; yeast/CCT4; yeast/CCT5; yeast/CCT6; yeast/CCT7; yeast/CCT8; yeast/TCP1	ATP-dependent protein folding chaperone
IPR003527	7	0	0.00	no	ACCEPT:7	ARATH/MPK6; PHYPA/MPK4a; SCHPO/sty1; human/MAPK1; mouse/Mapk1; mouse/Mapk3; rat/Mapk1	ATP binding
IPR006139	7	0	0.00	no	ACCEPT:7	METEA/hprA; METEA/serA; human/CTBP1; yeast/SER3	NAD binding; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
IPR008859	7	0	0.00	no	ACCEPT:7	human/COMP; human/THBS1; human/THBS2; human/THBS3; human/THBS4	calcium ion binding; extracellular region
IPR044292	6	0	0.00	no	ACCEPT:6	ARATH/NPR1; ARATH/P93002	regulation of jasmonic acid mediated signaling pathway; regulation of salicylic acid mediated signaling pathway; systemic acquired resistance, salicylic acid mediated signaling pathway
IPR010513	6	0	0.00	no	ACCEPT:6	CANGA/IRE1; worm/ire-1; yeast/IRE1	RNA nuclease activity; mRNA processing
IPR001844	6	0	0.00	no	ACCEPT:6	ECOLI/GroEL; PSEPK/groEL; worm/hsp-60; yeast/HSP60	ATP-dependent protein folding chaperone; protein refolding
IPR008389	6	0	0.00	no	ACCEPT:6	human/ATP6V0E1; human/ATP6V0E2	proton transmembrane transport; proton-transporting ATPase activity, rotational mechanism; proton-transporting V-type ATPase, V0 domain
IPR017385	6	0	0.00	no	ACCEPT:6	human/ATP6V0E1; human/ATP6V0E2	proton transmembrane transport; proton-transporting ATPase activity, rotational mechanism; proton-transporting V-type ATPase, V0 domain
IPR013040	6	0	0.00	no	ACCEPT:6	human/COPG1; human/COPG2	COPI vesicle coat; intracellular protein transport; structural molecule activity
IPR037067	6	0	0.00	no	ACCEPT:6	human/COPG1; human/COPG2	COPI vesicle coat; intracellular protein transport; structural molecule activity
IPR044713	6	0	0.00	no	ACCEPT:6	human/DNAJA2; human/DNAJA4; yeast/APJ1; yeast/YDJ1	Hsp70 protein binding; protein folding
IPR008604	6	0	0.00	no	ACCEPT:6	human/MAP7; human/MAP7D1; human/MAP7D3	microtubule cytoskeleton; microtubule cytoskeleton organization
IPR037777	6	0	0.00	no	ACCEPT:6	human/RASA4; human/RASA4B	cellular response to calcium ion; negative regulation of Ras protein signal transduction; phospholipid binding
IPR021162	6	0	0.00	no	ACCEPT:6	yeast/DOT1	DNA damage checkpoint signaling; DNA repair; histone H3K79 methyltransferase activity; histone binding; nucleosome; subtelomeric heterochromatin formation
IPR006153	5	0	0.00	no	ACCEPT:5	ARATH/SOS1	antiporter activity; membrane; monoatomic cation transport; proton transmembrane transport; transmembrane transport
